strategy_id,theme_path_id,entry_standard,exit_standard,holding_policy,lifecycle_id,theme_guess,theme_confidence,entry_time,exit_time,is_open_trade,entry_stage,exit_stage,entry_reason,exit_reason,holding_days,return,max_drawdown_during_trade,max_favorable_excursion,missed_return_before_entry,coherence_at_entry,breadth_at_entry,volume_expansion_at_entry,rotation_in_score_at_entry,rotation_out_score_at_exit,entry_members,exit_members,member_count_at_entry,member_count_at_exit
E3_X3_H9,T0133,15m Confirmation,Coherence Breakdown,Trailing Structure Hold,L0279,"Members:AAT,ABR,ABSI",0.3932134246358637,2026-03-27,2026-04-14,False,expansion,end_of_sample,15m Confirmation; stage=expansion; coherence=0.473; breadth=0.577; volume_expansion=1.752; rotation_in_score=0.638; cross_resolution_support=0.012,lifecycle_missing,11,0.12427044241252028,-0.01582897557625529,0.12427044241252028,0.0042024147696793,0.4733256632738774,0.5769230769230769,1.7516605854034424,0.6378939750285788,,"AAT,ABR,ABSI,ABT,ACDC,ACGL,ACIC,ACRE,ACT,ADT,ADUR,AEBI,AENT,AFG,AFL,AGO,AGPU,AIG,AII,AIRG,AIZ,AKR,ALC,ALL,AMCI,AMH","AAT,ABR,ABSI,ABT,ACDC,ACGL,ACIC,ACRE,ACT,ADT,ADUR,AEBI,AENT,AFG,AFL,AGO,AGPU,AIG,AII,AIRG,AIZ,AKR,ALC,ALL,AMCI,AMH",26,26
E3_X3_H7,T0133,15m Confirmation,Coherence Breakdown,Pure Signal Hold,L0279,"Members:AAT,ABR,ABSI",0.3932134246358637,2026-03-27,2026-04-14,False,expansion,end_of_sample,15m Confirmation; stage=expansion; coherence=0.473; breadth=0.577; volume_expansion=1.752; rotation_in_score=0.638; cross_resolution_support=0.012,lifecycle_missing,11,0.12427044241252028,-0.01582897557625529,0.12427044241252028,0.0042024147696793,0.4733256632738774,0.5769230769230769,1.7516605854034424,0.6378939750285788,,"AAT,ABR,ABSI,ABT,ACDC,ACGL,ACIC,ACRE,ACT,ADT,ADUR,AEBI,AENT,AFG,AFL,AGO,AGPU,AIG,AII,AIRG,AIZ,AKR,ALC,ALL,AMCI,AMH","AAT,ABR,ABSI,ABT,ACDC,ACGL,ACIC,ACRE,ACT,ADT,ADUR,AEBI,AENT,AFG,AFL,AGO,AGPU,AIG,AII,AIRG,AIZ,AKR,ALC,ALL,AMCI,AMH",26,26
E4_X1_H9,T0133,Cross-resolution Confirmation,No Signal Exit,Trailing Structure Hold,L0279,"Members:AAT,ABR,ABSI",0.3932134246358637,2026-03-27,2026-04-14,False,expansion,end_of_sample,Cross-resolution Confirmation; stage=expansion; coherence=0.473; breadth=0.577; volume_expansion=1.752; rotation_in_score=0.638; cross_resolution_support=0.012,lifecycle_missing,11,0.12427044241252028,-0.01582897557625529,0.12427044241252028,0.0042024147696793,0.4733256632738774,0.5769230769230769,1.7516605854034424,0.6378939750285788,,"AAT,ABR,ABSI,ABT,ACDC,ACGL,ACIC,ACRE,ACT,ADT,ADUR,AEBI,AENT,AFG,AFL,AGO,AGPU,AIG,AII,AIRG,AIZ,AKR,ALC,ALL,AMCI,AMH","AAT,ABR,ABSI,ABT,ACDC,ACGL,ACIC,ACRE,ACT,ADT,ADUR,AEBI,AENT,AFG,AFL,AGO,AGPU,AIG,AII,AIRG,AIZ,AKR,ALC,ALL,AMCI,AMH",26,26
E4_X6_H9,T0133,Cross-resolution Confirmation,Rotation-out Exit,Trailing Structure Hold,L0279,"Members:AAT,ABR,ABSI",0.3932134246358637,2026-03-27,2026-04-14,False,expansion,end_of_sample,Cross-resolution Confirmation; stage=expansion; coherence=0.473; breadth=0.577; volume_expansion=1.752; rotation_in_score=0.638; cross_resolution_support=0.012,lifecycle_missing,11,0.12427044241252028,-0.01582897557625529,0.12427044241252028,0.0042024147696793,0.4733256632738774,0.5769230769230769,1.7516605854034424,0.6378939750285788,,"AAT,ABR,ABSI,ABT,ACDC,ACGL,ACIC,ACRE,ACT,ADT,ADUR,AEBI,AENT,AFG,AFL,AGO,AGPU,AIG,AII,AIRG,AIZ,AKR,ALC,ALL,AMCI,AMH","AAT,ABR,ABSI,ABT,ACDC,ACGL,ACIC,ACRE,ACT,ADT,ADUR,AEBI,AENT,AFG,AFL,AGO,AGPU,AIG,AII,AIRG,AIZ,AKR,ALC,ALL,AMCI,AMH",26,26
E4_X1_H5,T0133,Cross-resolution Confirmation,No Signal Exit,Event-driven Hold,L0279,"Members:AAT,ABR,ABSI",0.3932134246358637,2026-03-27,2026-04-13,False,expansion,end_of_sample,Cross-resolution Confirmation; stage=expansion; coherence=0.473; breadth=0.577; volume_expansion=1.752; rotation_in_score=0.638; cross_resolution_support=0.012,lifecycle_missing,10,0.11831530917989785,-0.01582897557625529,0.1224220169798591,0.0042024147696793,0.4733256632738774,0.5769230769230769,1.7516605854034424,0.6378939750285788,,"AAT,ABR,ABSI,ABT,ACDC,ACGL,ACIC,ACRE,ACT,ADT,ADUR,AEBI,AENT,AFG,AFL,AGO,AGPU,AIG,AII,AIRG,AIZ,AKR,ALC,ALL,AMCI,AMH","AAT,ABR,ABSI,ABT,ACDC,ACGL,ACIC,ACRE,ACT,ADT,ADUR,AEBI,AENT,AFG,AFL,AGO,AGPU,AIG,AII,AIRG,AIZ,AKR,ALC,ALL,AMCI,AMH",26,26
E3_X1_H6,T0133,15m Confirmation,No Signal Exit,Min-hold + Signal Exit,L0279,"Members:AAT,ABR,ABSI",0.3932134246358637,2026-03-27,2026-04-13,False,expansion,end_of_sample,15m Confirmation; stage=expansion; coherence=0.473; breadth=0.577; volume_expansion=1.752; rotation_in_score=0.638; cross_resolution_support=0.012,lifecycle_missing,10,0.11831530917989785,-0.01582897557625529,0.1224220169798591,0.0042024147696793,0.4733256632738774,0.5769230769230769,1.7516605854034424,0.6378939750285788,,"AAT,ABR,ABSI,ABT,ACDC,ACGL,ACIC,ACRE,ACT,ADT,ADUR,AEBI,AENT,AFG,AFL,AGO,AGPU,AIG,AII,AIRG,AIZ,AKR,ALC,ALL,AMCI,AMH","AAT,ABR,ABSI,ABT,ACDC,ACGL,ACIC,ACRE,ACT,ADT,ADUR,AEBI,AENT,AFG,AFL,AGO,AGPU,AIG,AII,AIRG,AIZ,AKR,ALC,ALL,AMCI,AMH",26,26
E3_X1_H5,T0133,15m Confirmation,No Signal Exit,Event-driven Hold,L0279,"Members:AAT,ABR,ABSI",0.3932134246358637,2026-03-27,2026-04-13,False,expansion,end_of_sample,15m Confirmation; stage=expansion; coherence=0.473; breadth=0.577; volume_expansion=1.752; rotation_in_score=0.638; cross_resolution_support=0.012,lifecycle_missing,10,0.11831530917989785,-0.01582897557625529,0.1224220169798591,0.0042024147696793,0.4733256632738774,0.5769230769230769,1.7516605854034424,0.6378939750285788,,"AAT,ABR,ABSI,ABT,ACDC,ACGL,ACIC,ACRE,ACT,ADT,ADUR,AEBI,AENT,AFG,AFL,AGO,AGPU,AIG,AII,AIRG,AIZ,AKR,ALC,ALL,AMCI,AMH","AAT,ABR,ABSI,ABT,ACDC,ACGL,ACIC,ACRE,ACT,ADT,ADUR,AEBI,AENT,AFG,AFL,AGO,AGPU,AIG,AII,AIRG,AIZ,AKR,ALC,ALL,AMCI,AMH",26,26
E4_X1_H6,T0133,Cross-resolution Confirmation,No Signal Exit,Min-hold + Signal Exit,L0279,"Members:AAT,ABR,ABSI",0.3932134246358637,2026-03-27,2026-04-13,False,expansion,end_of_sample,Cross-resolution Confirmation; stage=expansion; coherence=0.473; breadth=0.577; volume_expansion=1.752; rotation_in_score=0.638; cross_resolution_support=0.012,lifecycle_missing,10,0.11831530917989785,-0.01582897557625529,0.1224220169798591,0.0042024147696793,0.4733256632738774,0.5769230769230769,1.7516605854034424,0.6378939750285788,,"AAT,ABR,ABSI,ABT,ACDC,ACGL,ACIC,ACRE,ACT,ADT,ADUR,AEBI,AENT,AFG,AFL,AGO,AGPU,AIG,AII,AIRG,AIZ,AKR,ALC,ALL,AMCI,AMH","AAT,ABR,ABSI,ABT,ACDC,ACGL,ACIC,ACRE,ACT,ADT,ADUR,AEBI,AENT,AFG,AFL,AGO,AGPU,AIG,AII,AIRG,AIZ,AKR,ALC,ALL,AMCI,AMH",26,26
E4_X3_H6,T0133,Cross-resolution Confirmation,Coherence Breakdown,Min-hold + Signal Exit,L0279,"Members:AAT,ABR,ABSI",0.3932134246358637,2026-03-27,2026-04-13,False,expansion,end_of_sample,Cross-resolution Confirmation; stage=expansion; coherence=0.473; breadth=0.577; volume_expansion=1.752; rotation_in_score=0.638; cross_resolution_support=0.012,lifecycle_missing,10,0.11831530917989785,-0.01582897557625529,0.1224220169798591,0.0042024147696793,0.4733256632738774,0.5769230769230769,1.7516605854034424,0.6378939750285788,,"AAT,ABR,ABSI,ABT,ACDC,ACGL,ACIC,ACRE,ACT,ADT,ADUR,AEBI,AENT,AFG,AFL,AGO,AGPU,AIG,AII,AIRG,AIZ,AKR,ALC,ALL,AMCI,AMH","AAT,ABR,ABSI,ABT,ACDC,ACGL,ACIC,ACRE,ACT,ADT,ADUR,AEBI,AENT,AFG,AFL,AGO,AGPU,AIG,AII,AIRG,AIZ,AKR,ALC,ALL,AMCI,AMH",26,26
E4_X6_H6,T0133,Cross-resolution Confirmation,Rotation-out Exit,Min-hold + Signal Exit,L0279,"Members:AAT,ABR,ABSI",0.3932134246358637,2026-03-27,2026-04-13,False,expansion,end_of_sample,Cross-resolution Confirmation; stage=expansion; coherence=0.473; breadth=0.577; volume_expansion=1.752; rotation_in_score=0.638; cross_resolution_support=0.012,lifecycle_missing,10,0.11831530917989785,-0.01582897557625529,0.1224220169798591,0.0042024147696793,0.4733256632738774,0.5769230769230769,1.7516605854034424,0.6378939750285788,,"AAT,ABR,ABSI,ABT,ACDC,ACGL,ACIC,ACRE,ACT,ADT,ADUR,AEBI,AENT,AFG,AFL,AGO,AGPU,AIG,AII,AIRG,AIZ,AKR,ALC,ALL,AMCI,AMH","AAT,ABR,ABSI,ABT,ACDC,ACGL,ACIC,ACRE,ACT,ADT,ADUR,AEBI,AENT,AFG,AFL,AGO,AGPU,AIG,AII,AIRG,AIZ,AKR,ALC,ALL,AMCI,AMH",26,26
