graph_layer,factor_name,label_horizon,label_variant,sample_size,rank_ic,top_decile_mean,bottom_decile_mean,top_bottom_spread,top_decile_hit_rate,layer_role,score,confidence_bucket,research_action
flow_alignment_graph,positive_flow_breadth,5m,equal_weight,27746,,-2.7590295357394004e-05,-0.0001942612860792,0.0001666709907218,0.4881038211968276,event_alignment_layer,0.0,strong_sample,insufficient_signal
flow_alignment_graph,positive_flow_breadth,5m,member_weight,27746,,-2.7590295357394004e-05,-0.0001942612860792,0.0001666709907218,0.4881038211968276,event_alignment_layer,0.0,strong_sample,insufficient_signal
flow_alignment_graph,positive_large_trade_breadth,5m,equal_weight,27746,,-2.7590295357394004e-05,-0.0001942612860792,0.0001666709907218,0.4881038211968276,event_alignment_layer,0.0,strong_sample,insufficient_signal
flow_alignment_graph,positive_large_trade_breadth,5m,member_weight,27746,,-2.7590295357394004e-05,-0.0001942612860792,0.0001666709907218,0.4881038211968276,event_alignment_layer,0.0,strong_sample,insufficient_signal
flow_alignment_graph,feature_coverage_ratio,5m,top10_member,27725,,-9.589290657416749e-06,-0.0001565537545753,0.0001469644639178,0.4859307359307359,event_alignment_layer,0.0,strong_sample,insufficient_signal
flow_alignment_graph,positive_flow_breadth,5m,top10_member,27725,,-9.589290657416749e-06,-0.0001565537545753,0.0001469644639178,0.4859307359307359,event_alignment_layer,0.0,strong_sample,insufficient_signal
flow_alignment_graph,positive_large_trade_breadth,5m,top10_member,27725,,-9.589290657416749e-06,-0.0001565537545753,0.0001469644639178,0.4859307359307359,event_alignment_layer,0.0,strong_sample,insufficient_signal
flow_alignment_graph,feature_coverage_ratio,5m,top5_member,27677,,-8.297098135556438e-05,-0.0002414603154772,0.0001584893341217,0.4824719913263462,event_alignment_layer,0.0,strong_sample,insufficient_signal
flow_alignment_graph,positive_flow_breadth,5m,top5_member,27677,,-8.297098135556438e-05,-0.0002414603154772,0.0001584893341217,0.4824719913263462,event_alignment_layer,0.0,strong_sample,insufficient_signal
flow_alignment_graph,positive_large_trade_breadth,5m,top5_member,27677,,-8.297098135556438e-05,-0.0002414603154772,0.0001584893341217,0.4824719913263462,event_alignment_layer,0.0,strong_sample,insufficient_signal
flow_alignment_graph,feature_coverage_ratio,15m,equal_weight,27671,,3.375030758748871e-05,-0.0003035819651146,0.0003373322727021,0.496566678713408,event_alignment_layer,0.0,strong_sample,insufficient_signal
flow_alignment_graph,feature_coverage_ratio,15m,member_weight,27671,,3.375030758748871e-05,-0.0003035819651146,0.0003373322727021,0.496566678713408,event_alignment_layer,0.0,strong_sample,insufficient_signal
flow_alignment_graph,positive_flow_breadth,15m,equal_weight,27671,,3.375030758748871e-05,-0.0003035819651146,0.0003373322727021,0.496566678713408,event_alignment_layer,0.0,strong_sample,insufficient_signal
flow_alignment_graph,positive_flow_breadth,15m,member_weight,27671,,3.375030758748871e-05,-0.0003035819651146,0.0003373322727021,0.496566678713408,event_alignment_layer,0.0,strong_sample,insufficient_signal
flow_alignment_graph,positive_large_trade_breadth,15m,equal_weight,27671,,3.375030758748871e-05,-0.0003035819651146,0.0003373322727021,0.496566678713408,event_alignment_layer,0.0,strong_sample,insufficient_signal
flow_alignment_graph,positive_large_trade_breadth,15m,member_weight,27671,,3.375030758748871e-05,-0.0003035819651146,0.0003373322727021,0.496566678713408,event_alignment_layer,0.0,strong_sample,insufficient_signal
flow_alignment_graph,feature_coverage_ratio,30m,equal_weight,27603,,0.000252161123287,5.636469752127275e-06,0.0002465246535349,0.5221014492753623,event_alignment_layer,0.0,strong_sample,insufficient_signal
flow_alignment_graph,feature_coverage_ratio,30m,member_weight,27603,,0.000252161123287,5.636469752127275e-06,0.0002465246535349,0.5221014492753623,event_alignment_layer,0.0,strong_sample,insufficient_signal
flow_alignment_graph,positive_flow_breadth,30m,equal_weight,27603,,0.000252161123287,5.636469752127275e-06,0.0002465246535349,0.5221014492753623,event_alignment_layer,0.0,strong_sample,insufficient_signal
flow_alignment_graph,positive_flow_breadth,30m,member_weight,27603,,0.000252161123287,5.636469752127275e-06,0.0002465246535349,0.5221014492753623,event_alignment_layer,0.0,strong_sample,insufficient_signal
flow_alignment_graph,positive_large_trade_breadth,30m,equal_weight,27603,,0.000252161123287,5.636469752127275e-06,0.0002465246535349,0.5221014492753623,event_alignment_layer,0.0,strong_sample,insufficient_signal
flow_alignment_graph,positive_large_trade_breadth,30m,member_weight,27603,,0.000252161123287,5.636469752127275e-06,0.0002465246535349,0.5221014492753623,event_alignment_layer,0.0,strong_sample,insufficient_signal
flow_alignment_graph,feature_coverage_ratio,15m,top10_member,27513,,3.471722706712676e-05,-0.0003953682291391,0.0004300854562062,0.4812795347146492,event_alignment_layer,0.0,strong_sample,insufficient_signal
flow_alignment_graph,positive_flow_breadth,15m,top10_member,27513,,3.471722706712676e-05,-0.0003953682291391,0.0004300854562062,0.4812795347146492,event_alignment_layer,0.0,strong_sample,insufficient_signal
flow_alignment_graph,positive_large_trade_breadth,15m,top10_member,27513,,3.471722706712676e-05,-0.0003953682291391,0.0004300854562062,0.4812795347146492,event_alignment_layer,0.0,strong_sample,insufficient_signal
flow_alignment_graph,feature_coverage_ratio,15m,top5_member,27318,,-0.0001242030221452,-0.0004613695539053,0.0003371665317601,0.4672281215671915,event_alignment_layer,0.0,strong_sample,insufficient_signal
flow_alignment_graph,positive_flow_breadth,15m,top5_member,27318,,-0.0001242030221452,-0.0004613695539053,0.0003371665317601,0.4672281215671915,event_alignment_layer,0.0,strong_sample,insufficient_signal
flow_alignment_graph,positive_large_trade_breadth,15m,top5_member,27318,,-0.0001242030221452,-0.0004613695539053,0.0003371665317601,0.4672281215671915,event_alignment_layer,0.0,strong_sample,insufficient_signal
volume_expansion_graph,positive_flow_breadth,1m,equal_weight,27103,,3.086324332440816e-05,2.232719129651444e-05,8.53605202789372e-06,0.492619926199262,theme_candidate_layer,0.0,strong_sample,insufficient_signal
volume_expansion_graph,positive_flow_breadth,1m,member_weight,27103,,3.086324332440816e-05,2.232719129651444e-05,8.53605202789372e-06,0.492619926199262,theme_candidate_layer,0.0,strong_sample,insufficient_signal
volume_expansion_graph,positive_flow_breadth,1m,top10_member,27103,,3.220773370440148e-05,2.573866012706448e-05,6.469073577336998e-06,0.4918819188191882,theme_candidate_layer,0.0,strong_sample,insufficient_signal
volume_expansion_graph,positive_large_trade_breadth,1m,equal_weight,27103,,3.086324332440816e-05,2.232719129651444e-05,8.53605202789372e-06,0.492619926199262,theme_candidate_layer,0.0,strong_sample,insufficient_signal
volume_expansion_graph,positive_large_trade_breadth,1m,member_weight,27103,,3.086324332440816e-05,2.232719129651444e-05,8.53605202789372e-06,0.492619926199262,theme_candidate_layer,0.0,strong_sample,insufficient_signal
volume_expansion_graph,positive_large_trade_breadth,1m,top10_member,27103,,3.220773370440148e-05,2.573866012706448e-05,6.469073577336998e-06,0.4918819188191882,theme_candidate_layer,0.0,strong_sample,insufficient_signal
volume_expansion_graph,positive_flow_breadth,1m,top5_member,27100,,4.2008448737998665e-05,5.273669548727001e-05,-1.072824674927134e-05,0.4974169741697417,theme_candidate_layer,0.0,strong_sample,insufficient_signal
volume_expansion_graph,positive_large_trade_breadth,1m,top5_member,27100,,4.2008448737998665e-05,5.273669548727001e-05,-1.072824674927134e-05,0.4974169741697417,theme_candidate_layer,0.0,strong_sample,insufficient_signal
flow_alignment_graph,feature_coverage_ratio,30m,top10_member,27048,,0.0001432934357639,-0.000110378092333,0.0002536715280969,0.4852071005917159,event_alignment_layer,0.0,strong_sample,insufficient_signal
flow_alignment_graph,positive_flow_breadth,30m,top10_member,27048,,0.0001432934357639,-0.000110378092333,0.0002536715280969,0.4852071005917159,event_alignment_layer,0.0,strong_sample,insufficient_signal
flow_alignment_graph,positive_large_trade_breadth,30m,top10_member,27048,,0.0001432934357639,-0.000110378092333,0.0002536715280969,0.4852071005917159,event_alignment_layer,0.0,strong_sample,insufficient_signal
volume_expansion_graph,positive_flow_breadth,5m,equal_weight,26904,,4.820513476536385e-05,-0.0002850208032951,0.0003332259380605,0.4862453531598513,theme_candidate_layer,0.0,strong_sample,insufficient_signal
volume_expansion_graph,positive_flow_breadth,5m,member_weight,26904,,4.820513476536385e-05,-0.0002850208032951,0.0003332259380605,0.4862453531598513,theme_candidate_layer,0.0,strong_sample,insufficient_signal
volume_expansion_graph,positive_large_trade_breadth,5m,equal_weight,26904,,4.820513476536385e-05,-0.0002850208032951,0.0003332259380605,0.4862453531598513,theme_candidate_layer,0.0,strong_sample,insufficient_signal
volume_expansion_graph,positive_large_trade_breadth,5m,member_weight,26904,,4.820513476536385e-05,-0.0002850208032951,0.0003332259380605,0.4862453531598513,theme_candidate_layer,0.0,strong_sample,insufficient_signal
volume_expansion_graph,positive_flow_breadth,5m,top10_member,26897,,8.292677574528033e-05,-0.0002120285604273,0.0002949553361726,0.4882856080327259,theme_candidate_layer,0.0,strong_sample,insufficient_signal
volume_expansion_graph,positive_large_trade_breadth,5m,top10_member,26897,,8.292677574528033e-05,-0.0002120285604273,0.0002949553361726,0.4882856080327259,theme_candidate_layer,0.0,strong_sample,insufficient_signal
volume_expansion_graph,positive_flow_breadth,5m,top5_member,26873,,0.0001034410488534,-0.0002931120429232,0.0003965530917766,0.4938593226646818,theme_candidate_layer,0.0,strong_sample,insufficient_signal
volume_expansion_graph,positive_large_trade_breadth,5m,top5_member,26873,,0.0001034410488534,-0.0002931120429232,0.0003965530917766,0.4938593226646818,theme_candidate_layer,0.0,strong_sample,insufficient_signal
flow_alignment_graph,feature_coverage_ratio,30m,top5_member,26648,,-0.0001008753922138,-0.0003058152796838,0.0002049398874699,0.46996996996997,event_alignment_layer,0.0,strong_sample,insufficient_signal
flow_alignment_graph,positive_flow_breadth,30m,top5_member,26648,,-0.0001008753922138,-0.0003058152796838,0.0002049398874699,0.46996996996997,event_alignment_layer,0.0,strong_sample,insufficient_signal
flow_alignment_graph,positive_large_trade_breadth,30m,top5_member,26648,,-0.0001008753922138,-0.0003058152796838,0.0002049398874699,0.46996996996997,event_alignment_layer,0.0,strong_sample,insufficient_signal
volume_expansion_graph,positive_flow_breadth,15m,equal_weight,25943,,0.0002539138621242,1.4171255797676737e-06,0.0002524967365445,0.4799537393986122,theme_candidate_layer,0.0,strong_sample,insufficient_signal
volume_expansion_graph,positive_flow_breadth,15m,member_weight,25943,,0.0002539138621242,1.4171255797676737e-06,0.0002524967365445,0.4799537393986122,theme_candidate_layer,0.0,strong_sample,insufficient_signal
volume_expansion_graph,positive_large_trade_breadth,15m,equal_weight,25943,,0.0002539138621242,1.4171255797676737e-06,0.0002524967365445,0.4799537393986122,theme_candidate_layer,0.0,strong_sample,insufficient_signal
volume_expansion_graph,positive_large_trade_breadth,15m,member_weight,25943,,0.0002539138621242,1.4171255797676737e-06,0.0002524967365445,0.4799537393986122,theme_candidate_layer,0.0,strong_sample,insufficient_signal
volume_expansion_graph,positive_flow_breadth,15m,top10_member,25931,,0.000301771962925,0.0001414966824895,0.0001602752804355,0.4836097184728114,theme_candidate_layer,0.0,strong_sample,insufficient_signal
volume_expansion_graph,positive_large_trade_breadth,15m,top10_member,25931,,0.000301771962925,0.0001414966824895,0.0001602752804355,0.4836097184728114,theme_candidate_layer,0.0,strong_sample,insufficient_signal
volume_expansion_graph,positive_flow_breadth,15m,top5_member,25904,,0.0003474443836932,0.0001884875583802,0.000158956825313,0.4795366795366795,theme_candidate_layer,0.0,strong_sample,insufficient_signal
volume_expansion_graph,positive_large_trade_breadth,15m,top5_member,25904,,0.0003474443836932,0.0001884875583802,0.000158956825313,0.4795366795366795,theme_candidate_layer,0.0,strong_sample,insufficient_signal
return_corr_graph,feature_coverage_ratio,1m,equal_weight,24938,,-1.6616590210501757e-05,4.038148551544496e-05,-5.699807572594671e-05,0.4965904532691536,beta_context_layer,0.0,strong_sample,insufficient_signal
return_corr_graph,feature_coverage_ratio,1m,member_weight,24938,,-1.6616590210501757e-05,4.038148551544496e-05,-5.699807572594671e-05,0.4965904532691536,beta_context_layer,0.0,strong_sample,insufficient_signal
return_corr_graph,feature_coverage_ratio,1m,top10_member,24938,,-3.089640254014335e-05,3.760899742594455e-05,-6.85053999660879e-05,0.4917769755314882,beta_context_layer,0.0,strong_sample,insufficient_signal
return_corr_graph,feature_coverage_ratio,1m,top5_member,24938,,-3.673375256932016e-05,6.89080815288359e-05,-0.0001056418340981,0.4981949458483754,beta_context_layer,0.0,strong_sample,insufficient_signal
return_corr_graph,positive_flow_breadth,1m,equal_weight,24938,,-1.6616590210501757e-05,4.038148551544496e-05,-5.699807572594671e-05,0.4965904532691536,beta_context_layer,0.0,strong_sample,insufficient_signal
return_corr_graph,positive_flow_breadth,1m,member_weight,24938,,-1.6616590210501757e-05,4.038148551544496e-05,-5.699807572594671e-05,0.4965904532691536,beta_context_layer,0.0,strong_sample,insufficient_signal
return_corr_graph,positive_flow_breadth,1m,top10_member,24938,,-3.089640254014335e-05,3.760899742594455e-05,-6.85053999660879e-05,0.4917769755314882,beta_context_layer,0.0,strong_sample,insufficient_signal
return_corr_graph,positive_flow_breadth,1m,top5_member,24938,,-3.673375256932016e-05,6.89080815288359e-05,-0.0001056418340981,0.4981949458483754,beta_context_layer,0.0,strong_sample,insufficient_signal
return_corr_graph,positive_large_trade_breadth,1m,equal_weight,24938,,-1.6616590210501757e-05,4.038148551544496e-05,-5.699807572594671e-05,0.4965904532691536,beta_context_layer,0.0,strong_sample,insufficient_signal
return_corr_graph,positive_large_trade_breadth,1m,member_weight,24938,,-1.6616590210501757e-05,4.038148551544496e-05,-5.699807572594671e-05,0.4965904532691536,beta_context_layer,0.0,strong_sample,insufficient_signal
return_corr_graph,positive_large_trade_breadth,1m,top10_member,24938,,-3.089640254014335e-05,3.760899742594455e-05,-6.85053999660879e-05,0.4917769755314882,beta_context_layer,0.0,strong_sample,insufficient_signal
return_corr_graph,positive_large_trade_breadth,1m,top5_member,24938,,-3.673375256932016e-05,6.89080815288359e-05,-0.0001056418340981,0.4981949458483754,beta_context_layer,0.0,strong_sample,insufficient_signal
return_corr_graph,feature_coverage_ratio,5m,equal_weight,24893,,-1.1340631211632984e-05,-7.792411810128025e-06,-3.5482194015049584e-06,0.4833266372036963,beta_context_layer,0.0,strong_sample,insufficient_signal
return_corr_graph,feature_coverage_ratio,5m,member_weight,24893,,-1.1340631211632984e-05,-7.792411810128025e-06,-3.5482194015049584e-06,0.4833266372036963,beta_context_layer,0.0,strong_sample,insufficient_signal
return_corr_graph,positive_flow_breadth,5m,equal_weight,24893,,-1.1340631211632984e-05,-7.792411810128025e-06,-3.5482194015049584e-06,0.4833266372036963,beta_context_layer,0.0,strong_sample,insufficient_signal
return_corr_graph,positive_flow_breadth,5m,member_weight,24893,,-1.1340631211632984e-05,-7.792411810128025e-06,-3.5482194015049584e-06,0.4833266372036963,beta_context_layer,0.0,strong_sample,insufficient_signal
return_corr_graph,positive_large_trade_breadth,5m,equal_weight,24893,,-1.1340631211632984e-05,-7.792411810128025e-06,-3.5482194015049584e-06,0.4833266372036963,beta_context_layer,0.0,strong_sample,insufficient_signal
return_corr_graph,positive_large_trade_breadth,5m,member_weight,24893,,-1.1340631211632984e-05,-7.792411810128025e-06,-3.5482194015049584e-06,0.4833266372036963,beta_context_layer,0.0,strong_sample,insufficient_signal
return_corr_graph,feature_coverage_ratio,5m,top10_member,24881,,5.273213654914349e-06,-1.6282921803406377e-05,2.1556135458320726e-05,0.4903536977491961,beta_context_layer,0.0,strong_sample,insufficient_signal
return_corr_graph,positive_flow_breadth,5m,top10_member,24881,,5.273213654914349e-06,-1.6282921803406377e-05,2.1556135458320726e-05,0.4903536977491961,beta_context_layer,0.0,strong_sample,insufficient_signal
return_corr_graph,positive_large_trade_breadth,5m,top10_member,24881,,5.273213654914349e-06,-1.6282921803406377e-05,2.1556135458320726e-05,0.4903536977491961,beta_context_layer,0.0,strong_sample,insufficient_signal
return_corr_graph,feature_coverage_ratio,5m,top5_member,24848,,-1.6081469570767876e-05,-1.491963255410131e-06,-1.4589506315357743e-05,0.4855072463768116,beta_context_layer,0.0,strong_sample,insufficient_signal
return_corr_graph,positive_flow_breadth,5m,top5_member,24848,,-1.6081469570767876e-05,-1.491963255410131e-06,-1.4589506315357743e-05,0.4855072463768116,beta_context_layer,0.0,strong_sample,insufficient_signal
return_corr_graph,positive_large_trade_breadth,5m,top5_member,24848,,-1.6081469570767876e-05,-1.491963255410131e-06,-1.4589506315357743e-05,0.4855072463768116,beta_context_layer,0.0,strong_sample,insufficient_signal
return_corr_graph,feature_coverage_ratio,15m,equal_weight,24774,,2.8839819779428175e-05,0.0001346659680253,-0.0001058261482459,0.5038352846184901,beta_context_layer,0.0,strong_sample,insufficient_signal
return_corr_graph,feature_coverage_ratio,15m,member_weight,24774,,2.8839819779428175e-05,0.0001346659680253,-0.0001058261482459,0.5038352846184901,beta_context_layer,0.0,strong_sample,insufficient_signal
return_corr_graph,positive_flow_breadth,15m,equal_weight,24774,,2.8839819779428175e-05,0.0001346659680253,-0.0001058261482459,0.5038352846184901,beta_context_layer,0.0,strong_sample,insufficient_signal
return_corr_graph,positive_flow_breadth,15m,member_weight,24774,,2.8839819779428175e-05,0.0001346659680253,-0.0001058261482459,0.5038352846184901,beta_context_layer,0.0,strong_sample,insufficient_signal
return_corr_graph,positive_large_trade_breadth,15m,equal_weight,24774,,2.8839819779428175e-05,0.0001346659680253,-0.0001058261482459,0.5038352846184901,beta_context_layer,0.0,strong_sample,insufficient_signal
return_corr_graph,positive_large_trade_breadth,15m,member_weight,24774,,2.8839819779428175e-05,0.0001346659680253,-0.0001058261482459,0.5038352846184901,beta_context_layer,0.0,strong_sample,insufficient_signal
return_corr_graph,feature_coverage_ratio,15m,top10_member,24642,,0.000219798478269,-3.742412040107873e-05,0.0002572225986701,0.5073051948051948,beta_context_layer,0.0,strong_sample,insufficient_signal
return_corr_graph,positive_flow_breadth,15m,top10_member,24642,,0.000219798478269,-3.742412040107873e-05,0.0002572225986701,0.5073051948051948,beta_context_layer,0.0,strong_sample,insufficient_signal
return_corr_graph,positive_large_trade_breadth,15m,top10_member,24642,,0.000219798478269,-3.742412040107873e-05,0.0002572225986701,0.5073051948051948,beta_context_layer,0.0,strong_sample,insufficient_signal
return_corr_graph,feature_coverage_ratio,30m,equal_weight,24605,,0.0003587210450758,0.0001574671451964,0.0002012538998793,0.5138211382113821,beta_context_layer,0.0,strong_sample,insufficient_signal
return_corr_graph,feature_coverage_ratio,30m,member_weight,24605,,0.0003587210450758,0.0001574671451964,0.0002012538998793,0.5138211382113821,beta_context_layer,0.0,strong_sample,insufficient_signal
return_corr_graph,positive_flow_breadth,30m,equal_weight,24605,,0.0003587210450758,0.0001574671451964,0.0002012538998793,0.5138211382113821,beta_context_layer,0.0,strong_sample,insufficient_signal
return_corr_graph,positive_flow_breadth,30m,member_weight,24605,,0.0003587210450758,0.0001574671451964,0.0002012538998793,0.5138211382113821,beta_context_layer,0.0,strong_sample,insufficient_signal
return_corr_graph,positive_large_trade_breadth,30m,equal_weight,24605,,0.0003587210450758,0.0001574671451964,0.0002012538998793,0.5138211382113821,beta_context_layer,0.0,strong_sample,insufficient_signal
return_corr_graph,positive_large_trade_breadth,30m,member_weight,24605,,0.0003587210450758,0.0001574671451964,0.0002012538998793,0.5138211382113821,beta_context_layer,0.0,strong_sample,insufficient_signal
return_corr_graph,feature_coverage_ratio,15m,top5_member,24501,,9.981495457872857e-05,4.632265204512506e-05,5.349230253360349e-05,0.4975510204081633,beta_context_layer,0.0,strong_sample,insufficient_signal
return_corr_graph,positive_flow_breadth,15m,top5_member,24501,,9.981495457872857e-05,4.632265204512506e-05,5.349230253360349e-05,0.4975510204081633,beta_context_layer,0.0,strong_sample,insufficient_signal
return_corr_graph,positive_large_trade_breadth,15m,top5_member,24501,,9.981495457872857e-05,4.632265204512506e-05,5.349230253360349e-05,0.4975510204081633,beta_context_layer,0.0,strong_sample,insufficient_signal
return_corr_graph,feature_coverage_ratio,30m,top10_member,24153,,0.0005090354062371,-1.7137714154111463e-05,0.0005261731203912,0.5093167701863354,beta_context_layer,0.0,strong_sample,insufficient_signal
return_corr_graph,positive_flow_breadth,30m,top10_member,24153,,0.0005090354062371,-1.7137714154111463e-05,0.0005261731203912,0.5093167701863354,beta_context_layer,0.0,strong_sample,insufficient_signal
return_corr_graph,positive_large_trade_breadth,30m,top10_member,24153,,0.0005090354062371,-1.7137714154111463e-05,0.0005261731203912,0.5093167701863354,beta_context_layer,0.0,strong_sample,insufficient_signal
volume_expansion_graph,positive_flow_breadth,30m,equal_weight,23969,,0.0007716184297036,0.0008405251232138,-6.890669351020345e-05,0.4657762938230384,theme_candidate_layer,0.0,strong_sample,insufficient_signal
volume_expansion_graph,positive_flow_breadth,30m,member_weight,23969,,0.0007716184297036,0.0008405251232138,-6.890669351020345e-05,0.4657762938230384,theme_candidate_layer,0.0,strong_sample,insufficient_signal
volume_expansion_graph,positive_large_trade_breadth,30m,equal_weight,23969,,0.0007716184297036,0.0008405251232138,-6.890669351020345e-05,0.4657762938230384,theme_candidate_layer,0.0,strong_sample,insufficient_signal
volume_expansion_graph,positive_large_trade_breadth,30m,member_weight,23969,,0.0007716184297036,0.0008405251232138,-6.890669351020345e-05,0.4657762938230384,theme_candidate_layer,0.0,strong_sample,insufficient_signal
volume_expansion_graph,positive_flow_breadth,30m,top10_member,23962,,0.000799658491068,0.0009464970883867,-0.0001468385973187,0.4666110183639399,theme_candidate_layer,0.0,strong_sample,insufficient_signal
volume_expansion_graph,positive_large_trade_breadth,30m,top10_member,23962,,0.000799658491068,0.0009464970883867,-0.0001468385973187,0.4666110183639399,theme_candidate_layer,0.0,strong_sample,insufficient_signal
volume_expansion_graph,positive_flow_breadth,30m,top5_member,23905,,0.0010382795282091,0.0010856132371307,-4.73337089216526e-05,0.4744769874476987,theme_candidate_layer,0.0,strong_sample,insufficient_signal
volume_expansion_graph,positive_large_trade_breadth,30m,top5_member,23905,,0.0010382795282091,0.0010856132371307,-4.73337089216526e-05,0.4744769874476987,theme_candidate_layer,0.0,strong_sample,insufficient_signal
return_corr_graph,feature_coverage_ratio,30m,top5_member,23821,,0.0004271424723752,-3.680334947547914e-05,0.0004639458218507,0.5109151973131822,beta_context_layer,0.0,strong_sample,insufficient_signal
return_corr_graph,positive_flow_breadth,30m,top5_member,23821,,0.0004271424723752,-3.680334947547914e-05,0.0004639458218507,0.5109151973131822,beta_context_layer,0.0,strong_sample,insufficient_signal
return_corr_graph,positive_large_trade_breadth,30m,top5_member,23821,,0.0004271424723752,-3.680334947547914e-05,0.0004639458218507,0.5109151973131822,beta_context_layer,0.0,strong_sample,insufficient_signal
dtw_return_similarity_graph,feature_coverage_ratio,1m,equal_weight,4313,,-0.0002166490932173,-9.51438374440126e-05,-0.0001215052557733,0.5174013921113689,weak_pair_candidate,0.0,usable,insufficient_signal
dtw_return_similarity_graph,feature_coverage_ratio,1m,member_weight,4313,,-0.0002166490932173,-9.51438374440126e-05,-0.0001215052557733,0.5174013921113689,weak_pair_candidate,0.0,usable,insufficient_signal
dtw_return_similarity_graph,feature_coverage_ratio,1m,top10_member,4313,,-0.0002218281785363,-9.213343919147272e-05,-0.0001296947393448,0.5220417633410673,weak_pair_candidate,0.0,usable,insufficient_signal
dtw_return_similarity_graph,feature_coverage_ratio,1m,top5_member,4313,,-0.0002114360754082,-0.0001056609266802,-0.0001057751487279,0.5174013921113689,weak_pair_candidate,0.0,usable,insufficient_signal
dtw_return_similarity_graph,positive_flow_breadth,1m,equal_weight,4313,,-0.0002166490932173,-9.51438374440126e-05,-0.0001215052557733,0.5174013921113689,weak_pair_candidate,0.0,usable,insufficient_signal
dtw_return_similarity_graph,positive_flow_breadth,1m,member_weight,4313,,-0.0002166490932173,-9.51438374440126e-05,-0.0001215052557733,0.5174013921113689,weak_pair_candidate,0.0,usable,insufficient_signal
dtw_return_similarity_graph,positive_flow_breadth,1m,top10_member,4313,,-0.0002218281785363,-9.213343919147272e-05,-0.0001296947393448,0.5220417633410673,weak_pair_candidate,0.0,usable,insufficient_signal
dtw_return_similarity_graph,positive_flow_breadth,1m,top5_member,4313,,-0.0002114360754082,-0.0001056609266802,-0.0001057751487279,0.5174013921113689,weak_pair_candidate,0.0,usable,insufficient_signal
dtw_return_similarity_graph,positive_large_trade_breadth,1m,equal_weight,4313,,-0.0002166490932173,-9.51438374440126e-05,-0.0001215052557733,0.5174013921113689,weak_pair_candidate,0.0,usable,insufficient_signal
dtw_return_similarity_graph,positive_large_trade_breadth,1m,member_weight,4313,,-0.0002166490932173,-9.51438374440126e-05,-0.0001215052557733,0.5174013921113689,weak_pair_candidate,0.0,usable,insufficient_signal
dtw_return_similarity_graph,positive_large_trade_breadth,1m,top10_member,4313,,-0.0002218281785363,-9.213343919147272e-05,-0.0001296947393448,0.5220417633410673,weak_pair_candidate,0.0,usable,insufficient_signal
dtw_return_similarity_graph,positive_large_trade_breadth,1m,top5_member,4313,,-0.0002114360754082,-0.0001056609266802,-0.0001057751487279,0.5174013921113689,weak_pair_candidate,0.0,usable,insufficient_signal
dtw_return_similarity_graph,feature_coverage_ratio,5m,equal_weight,4296,,-0.0002129291435472,-0.0001724439890802,-4.048515446695563e-05,0.5011655011655012,weak_pair_candidate,0.0,usable,insufficient_signal
dtw_return_similarity_graph,feature_coverage_ratio,5m,member_weight,4296,,-0.0002129291435472,-0.0001724439890802,-4.048515446695563e-05,0.5011655011655012,weak_pair_candidate,0.0,usable,insufficient_signal
dtw_return_similarity_graph,feature_coverage_ratio,5m,top10_member,4296,,-0.0002095706767658,-0.0001747127592281,-3.4857917537706195e-05,0.5058275058275058,weak_pair_candidate,0.0,usable,insufficient_signal
dtw_return_similarity_graph,feature_coverage_ratio,5m,top5_member,4296,,-0.0001928314086642,-0.0001913154594593,-1.5159492049181991e-06,0.5081585081585082,weak_pair_candidate,0.0,usable,insufficient_signal
dtw_return_similarity_graph,positive_flow_breadth,5m,equal_weight,4296,,-0.0002129291435472,-0.0001724439890802,-4.048515446695563e-05,0.5011655011655012,weak_pair_candidate,0.0,usable,insufficient_signal
dtw_return_similarity_graph,positive_flow_breadth,5m,member_weight,4296,,-0.0002129291435472,-0.0001724439890802,-4.048515446695563e-05,0.5011655011655012,weak_pair_candidate,0.0,usable,insufficient_signal
dtw_return_similarity_graph,positive_flow_breadth,5m,top10_member,4296,,-0.0002095706767658,-0.0001747127592281,-3.4857917537706195e-05,0.5058275058275058,weak_pair_candidate,0.0,usable,insufficient_signal
dtw_return_similarity_graph,positive_flow_breadth,5m,top5_member,4296,,-0.0001928314086642,-0.0001913154594593,-1.5159492049181991e-06,0.5081585081585082,weak_pair_candidate,0.0,usable,insufficient_signal
dtw_return_similarity_graph,positive_large_trade_breadth,5m,equal_weight,4296,,-0.0002129291435472,-0.0001724439890802,-4.048515446695563e-05,0.5011655011655012,weak_pair_candidate,0.0,usable,insufficient_signal
dtw_return_similarity_graph,positive_large_trade_breadth,5m,member_weight,4296,,-0.0002129291435472,-0.0001724439890802,-4.048515446695563e-05,0.5011655011655012,weak_pair_candidate,0.0,usable,insufficient_signal
dtw_return_similarity_graph,positive_large_trade_breadth,5m,top10_member,4296,,-0.0002095706767658,-0.0001747127592281,-3.4857917537706195e-05,0.5058275058275058,weak_pair_candidate,0.0,usable,insufficient_signal
dtw_return_similarity_graph,positive_large_trade_breadth,5m,top5_member,4296,,-0.0001928314086642,-0.0001913154594593,-1.5159492049181991e-06,0.5081585081585082,weak_pair_candidate,0.0,usable,insufficient_signal
dtw_return_similarity_graph,feature_coverage_ratio,15m,equal_weight,4216,,-0.000245191126977,0.0003940297424144,-0.0006392208693914,0.4679334916864608,weak_pair_candidate,0.0,usable,insufficient_signal
