graph_layer,factor_name,label_horizon,label_variant,sample_size,rank_ic,top_decile_mean,bottom_decile_mean,top_bottom_spread,top_decile_hit_rate
dtw_trade_flow_similarity_graph,edge_density_feature,5m,member_weight,1998,0.012495305886691167,4.9586022275803675e-05,3.4539878593565464e-05,1.504614368223821e-05,0.542713567839196
dtw_trade_flow_similarity_graph,edge_density_feature,15m,member_weight,1997,0.0024904710498329643,-0.00173561324534707,-0.0003411226256182539,-0.001394490619728816,0.4271356783919598
dtw_trade_flow_similarity_graph,edge_density_feature,30m,member_weight,1997,0.03792819344262105,-0.0012381643977196588,-0.000746610623091938,-0.0004915537746277207,0.48743718592964824
dtw_trade_flow_similarity_graph,edge_density_feature,1m,top5_member,1999,-0.009183666879688253,0.0005574259731619315,0.0005339815070828307,2.344446607910084e-05,0.5728643216080402
dtw_trade_flow_similarity_graph,edge_density_feature,5m,top5_member,1998,0.02100262562902864,4.9586022275803675e-05,-0.00020950538321461593,0.0002590914054904196,0.542713567839196
dtw_trade_flow_similarity_graph,edge_density_feature,15m,top5_member,1997,0.006048634691584684,-0.00173561324534707,-0.00043801234959956544,-0.0012976008957475045,0.4271356783919598
dtw_trade_flow_similarity_graph,edge_density_feature,30m,top5_member,1997,0.040311561639971495,-0.0012381643977196588,-0.0009948329715605546,-0.00024333142615910416,0.48743718592964824
dtw_trade_flow_similarity_graph,edge_density_feature,1m,top10_member,1999,-0.010298867457460895,0.0005574259731619315,0.0005904732116387349,-3.3047238476803325e-05,0.5728643216080402
dtw_trade_flow_similarity_graph,edge_density_feature,5m,top10_member,1998,0.01696522857800788,4.9586022275803675e-05,-1.8725904260570043e-05,6.831192653637371e-05,0.542713567839196
dtw_trade_flow_similarity_graph,edge_density_feature,15m,top10_member,1997,0.005600070699343656,-0.00173561324534707,-0.0003481629388182272,-0.0013874503065288428,0.4271356783919598
dtw_trade_flow_similarity_graph,edge_density_feature,30m,top10_member,1997,0.03878502153113006,-0.0012381643977196588,-0.0007564889978527955,-0.00048167539986686324,0.48743718592964824
dtw_trade_flow_similarity_graph,edge_density_feature,1m,core_weighted,1999,-0.01166358716740262,0.0005539022259336597,0.0005941946622323945,-4.029243629873481e-05,0.5678391959798995
dtw_trade_flow_similarity_graph,edge_density_feature,5m,core_weighted,1998,0.011292531857026626,6.680362144317447e-05,4.205190745676324e-05,2.4751713986411234e-05,0.542713567839196
dtw_trade_flow_similarity_graph,edge_density_feature,15m,core_weighted,1997,0.0038092042278837063,-0.0016860162096021115,-0.00034470292029864535,-0.0013413132893034662,0.4321608040201005
dtw_trade_flow_similarity_graph,edge_density_feature,30m,core_weighted,1997,0.03855786460888814,-0.0012266027419283018,-0.0007473226458988322,-0.00047928009602946965,0.49748743718592964
dtw_trade_flow_similarity_graph,community_quality_score,1m,equal_weight,1999,-0.03095559574708119,-0.00028368023584846236,0.000852496065668113,-0.0011361763015165754,0.45226130653266333
dtw_trade_flow_similarity_graph,community_quality_score,5m,equal_weight,1998,-0.04334577701018109,-0.0007307504610044757,0.0004993939260770546,-0.0012301443870815303,0.45226130653266333
dtw_trade_flow_similarity_graph,community_quality_score,15m,equal_weight,1997,-0.05457503144029589,-0.0020357963998189803,0.0002243259679402595,-0.00226012236775924,0.4120603015075377
dtw_trade_flow_similarity_graph,community_quality_score,30m,equal_weight,1997,-0.048846179313186244,-0.0024285333922850383,0.0002527551146716929,-0.0026812885069567314,0.4371859296482412
dtw_trade_flow_similarity_graph,community_quality_score,1m,member_weight,1999,-0.03095559574708119,-0.00028368023584846236,0.000852496065668113,-0.0011361763015165754,0.45226130653266333
dtw_trade_flow_similarity_graph,community_quality_score,5m,member_weight,1998,-0.04334577701018109,-0.0007307504610044757,0.0004993939260770546,-0.0012301443870815303,0.45226130653266333
dtw_trade_flow_similarity_graph,community_quality_score,15m,member_weight,1997,-0.05457503144029589,-0.0020357963998189803,0.0002243259679402595,-0.00226012236775924,0.4120603015075377
dtw_trade_flow_similarity_graph,community_quality_score,30m,member_weight,1997,-0.048846179313186244,-0.0024285333922850383,0.0002527551146716929,-0.0026812885069567314,0.4371859296482412
dtw_trade_flow_similarity_graph,community_quality_score,1m,top5_member,1999,-0.03219306884123423,-0.00029101292676961797,0.0008778631319536587,-0.0011688760587232768,0.45226130653266333
dtw_trade_flow_similarity_graph,community_quality_score,5m,top5_member,1998,-0.03569279433489866,-0.0007500533212130562,0.0003973098886065767,-0.001147363209819633,0.45226130653266333
dtw_trade_flow_similarity_graph,community_quality_score,15m,top5_member,1997,-0.053194516840694886,-0.0020513809939482,0.00016891143200548368,-0.002220292425953684,0.4120603015075377
dtw_trade_flow_similarity_graph,community_quality_score,30m,top5_member,1997,-0.04557420643588424,-0.002415556856392747,8.565346841635779e-05,-0.002501210324809105,0.44221105527638194
dtw_trade_flow_similarity_graph,community_quality_score,1m,top10_member,1999,-0.029091205589145342,-0.0002808817196410322,0.0008512172584194663,-0.0011320989780604985,0.457286432160804
