strategy_id,theme_path_id,entry_standard,exit_standard,holding_policy,lifecycle_id,theme_guess,theme_confidence,entry_time,exit_time,is_open_trade,entry_stage,exit_stage,entry_reason,exit_reason,holding_days,return,max_drawdown_during_trade,max_favorable_excursion,missed_return_before_entry,time_to_entry_days,time_to_entry_windows,coherence_at_entry,breadth_at_entry,volume_expansion_at_entry,rotation_in_score_at_entry,rotation_out_score_at_exit,entry_members,exit_members,member_count_at_entry,member_count_at_exit,return_after_exit_1d,return_after_exit_3d,return_after_exit_5d,return_after_exit_10d,return_if_held_to_5d,return_if_held_to_10d,saved_drawdown_vs_hold_5d
E6_X2_H8,T0486,Rotation-in Entry,Lifecycle Exit,Loose Signal Hold,L0718,"Members:AAL,AAMI,AAOI",0.6010001711223436,2026-04-23,2026-05-11,False,expansion,end_of_sample,Rotation-in Entry; stage=expansion; coherence=0.560; breadth=0.889; volume_expansion=1.803; rotation_in_score=0.984; cross_resolution_support=0.000,lifecycle_missing,12,0.08690261467285754,-0.034678538955305926,0.08690261467285754,0.0,1,2,0.559686629668526,0.8888888888888888,1.80318546295166,0.9837055725878612,,"AAL,AAMI,AAOI,AAON,ABSI,ACMR,ADTN,AEHR,AEIS,AENT,AER,AFYA,AGBK,AGX,AIP,AIR,ALAB,ALCO,ALG,ALK,ALNT,ALSN,ALTG,AMAT,AMD,AMKR,QQQ","AAL,AAMI,AAOI,AAON,ABSI,ACMR,ADTN,AEHR,AEIS,AENT,AER,AFYA,AGBK,AGX,AIP,AIR,ALAB,ALCO,ALG,ALK,ALNT,ALSN,ALTG,AMAT,AMD,AMKR,QQQ",27,27,-0.0231445926380357,0.0025315757229322777,-0.052431816188851066,0.03877273151646787,-0.052431816188851066,0.03877273151646787,0.0548245992872084
E5_X6_H8,T0486,Expansion Entry,Rotation-out Exit,Loose Signal Hold,L0718,"Members:AAL,AAMI,AAOI",0.6010001711223436,2026-04-23,2026-05-11,False,expansion,end_of_sample,Expansion Entry; stage=expansion; coherence=0.560; breadth=0.889; volume_expansion=1.803; rotation_in_score=0.984; cross_resolution_support=0.000,lifecycle_missing,12,0.08690261467285754,-0.034678538955305926,0.08690261467285754,0.0,1,2,0.559686629668526,0.8888888888888888,1.80318546295166,0.9837055725878612,,"AAL,AAMI,AAOI,AAON,ABSI,ACMR,ADTN,AEHR,AEIS,AENT,AER,AFYA,AGBK,AGX,AIP,AIR,ALAB,ALCO,ALG,ALK,ALNT,ALSN,ALTG,AMAT,AMD,AMKR,QQQ","AAL,AAMI,AAOI,AAON,ABSI,ACMR,ADTN,AEHR,AEIS,AENT,AER,AFYA,AGBK,AGX,AIP,AIR,ALAB,ALCO,ALG,ALK,ALNT,ALSN,ALTG,AMAT,AMD,AMKR,QQQ",27,27,-0.0231445926380357,0.0025315757229322777,-0.052431816188851066,0.03877273151646787,-0.052431816188851066,0.03877273151646787,0.0548245992872084
E3_X6_H8,T0486,15m Confirmation,Rotation-out Exit,Loose Signal Hold,L0718,"Members:AAL,AAMI,AAOI",0.6010001711223436,2026-04-23,2026-05-11,False,expansion,end_of_sample,15m Confirmation; stage=expansion; coherence=0.560; breadth=0.889; volume_expansion=1.803; rotation_in_score=0.984; cross_resolution_support=0.000,lifecycle_missing,12,0.08690261467285754,-0.034678538955305926,0.08690261467285754,0.0,1,2,0.559686629668526,0.8888888888888888,1.80318546295166,0.9837055725878612,,"AAL,AAMI,AAOI,AAON,ABSI,ACMR,ADTN,AEHR,AEIS,AENT,AER,AFYA,AGBK,AGX,AIP,AIR,ALAB,ALCO,ALG,ALK,ALNT,ALSN,ALTG,AMAT,AMD,AMKR,QQQ","AAL,AAMI,AAOI,AAON,ABSI,ACMR,ADTN,AEHR,AEIS,AENT,AER,AFYA,AGBK,AGX,AIP,AIR,ALAB,ALCO,ALG,ALK,ALNT,ALSN,ALTG,AMAT,AMD,AMKR,QQQ",27,27,-0.0231445926380357,0.0025315757229322777,-0.052431816188851066,0.03877273151646787,-0.052431816188851066,0.03877273151646787,0.0548245992872084
E5_X1_H7,T0486,Expansion Entry,No Signal Exit,Pure Signal Hold,L0718,"Members:AAL,AAMI,AAOI",0.6010001711223436,2026-04-23,2026-05-11,False,expansion,end_of_sample,Expansion Entry; stage=expansion; coherence=0.560; breadth=0.889; volume_expansion=1.803; rotation_in_score=0.984; cross_resolution_support=0.000,lifecycle_missing,12,0.08690261467285754,-0.034678538955305926,0.08690261467285754,0.0,1,2,0.559686629668526,0.8888888888888888,1.80318546295166,0.9837055725878612,,"AAL,AAMI,AAOI,AAON,ABSI,ACMR,ADTN,AEHR,AEIS,AENT,AER,AFYA,AGBK,AGX,AIP,AIR,ALAB,ALCO,ALG,ALK,ALNT,ALSN,ALTG,AMAT,AMD,AMKR,QQQ","AAL,AAMI,AAOI,AAON,ABSI,ACMR,ADTN,AEHR,AEIS,AENT,AER,AFYA,AGBK,AGX,AIP,AIR,ALAB,ALCO,ALG,ALK,ALNT,ALSN,ALTG,AMAT,AMD,AMKR,QQQ",27,27,-0.0231445926380357,0.0025315757229322777,-0.052431816188851066,0.03877273151646787,-0.052431816188851066,0.03877273151646787,0.0548245992872084
E5_X1_H8,T0486,Expansion Entry,No Signal Exit,Loose Signal Hold,L0718,"Members:AAL,AAMI,AAOI",0.6010001711223436,2026-04-23,2026-05-11,False,expansion,end_of_sample,Expansion Entry; stage=expansion; coherence=0.560; breadth=0.889; volume_expansion=1.803; rotation_in_score=0.984; cross_resolution_support=0.000,lifecycle_missing,12,0.08690261467285754,-0.034678538955305926,0.08690261467285754,0.0,1,2,0.559686629668526,0.8888888888888888,1.80318546295166,0.9837055725878612,,"AAL,AAMI,AAOI,AAON,ABSI,ACMR,ADTN,AEHR,AEIS,AENT,AER,AFYA,AGBK,AGX,AIP,AIR,ALAB,ALCO,ALG,ALK,ALNT,ALSN,ALTG,AMAT,AMD,AMKR,QQQ","AAL,AAMI,AAOI,AAON,ABSI,ACMR,ADTN,AEHR,AEIS,AENT,AER,AFYA,AGBK,AGX,AIP,AIR,ALAB,ALCO,ALG,ALK,ALNT,ALSN,ALTG,AMAT,AMD,AMKR,QQQ",27,27,-0.0231445926380357,0.0025315757229322777,-0.052431816188851066,0.03877273151646787,-0.052431816188851066,0.03877273151646787,0.0548245992872084
E3_X7_H8,T0486,15m Confirmation,Composite Structural Exit,Loose Signal Hold,L0718,"Members:AAL,AAMI,AAOI",0.6010001711223436,2026-04-23,2026-05-11,False,expansion,end_of_sample,15m Confirmation; stage=expansion; coherence=0.560; breadth=0.889; volume_expansion=1.803; rotation_in_score=0.984; cross_resolution_support=0.000,lifecycle_missing,12,0.08690261467285754,-0.034678538955305926,0.08690261467285754,0.0,1,2,0.559686629668526,0.8888888888888888,1.80318546295166,0.9837055725878612,,"AAL,AAMI,AAOI,AAON,ABSI,ACMR,ADTN,AEHR,AEIS,AENT,AER,AFYA,AGBK,AGX,AIP,AIR,ALAB,ALCO,ALG,ALK,ALNT,ALSN,ALTG,AMAT,AMD,AMKR,QQQ","AAL,AAMI,AAOI,AAON,ABSI,ACMR,ADTN,AEHR,AEIS,AENT,AER,AFYA,AGBK,AGX,AIP,AIR,ALAB,ALCO,ALG,ALK,ALNT,ALSN,ALTG,AMAT,AMD,AMKR,QQQ",27,27,-0.0231445926380357,0.0025315757229322777,-0.052431816188851066,0.03877273151646787,-0.052431816188851066,0.03877273151646787,0.0548245992872084
E6_X6_H8,T0486,Rotation-in Entry,Rotation-out Exit,Loose Signal Hold,L0718,"Members:AAL,AAMI,AAOI",0.6010001711223436,2026-04-23,2026-05-11,False,expansion,end_of_sample,Rotation-in Entry; stage=expansion; coherence=0.560; breadth=0.889; volume_expansion=1.803; rotation_in_score=0.984; cross_resolution_support=0.000,lifecycle_missing,12,0.08690261467285754,-0.034678538955305926,0.08690261467285754,0.0,1,2,0.559686629668526,0.8888888888888888,1.80318546295166,0.9837055725878612,,"AAL,AAMI,AAOI,AAON,ABSI,ACMR,ADTN,AEHR,AEIS,AENT,AER,AFYA,AGBK,AGX,AIP,AIR,ALAB,ALCO,ALG,ALK,ALNT,ALSN,ALTG,AMAT,AMD,AMKR,QQQ","AAL,AAMI,AAOI,AAON,ABSI,ACMR,ADTN,AEHR,AEIS,AENT,AER,AFYA,AGBK,AGX,AIP,AIR,ALAB,ALCO,ALG,ALK,ALNT,ALSN,ALTG,AMAT,AMD,AMKR,QQQ",27,27,-0.0231445926380357,0.0025315757229322777,-0.052431816188851066,0.03877273151646787,-0.052431816188851066,0.03877273151646787,0.0548245992872084
E3_X1_H7,T0486,15m Confirmation,No Signal Exit,Pure Signal Hold,L0718,"Members:AAL,AAMI,AAOI",0.6010001711223436,2026-04-23,2026-05-11,False,expansion,end_of_sample,15m Confirmation; stage=expansion; coherence=0.560; breadth=0.889; volume_expansion=1.803; rotation_in_score=0.984; cross_resolution_support=0.000,lifecycle_missing,12,0.08690261467285754,-0.034678538955305926,0.08690261467285754,0.0,1,2,0.559686629668526,0.8888888888888888,1.80318546295166,0.9837055725878612,,"AAL,AAMI,AAOI,AAON,ABSI,ACMR,ADTN,AEHR,AEIS,AENT,AER,AFYA,AGBK,AGX,AIP,AIR,ALAB,ALCO,ALG,ALK,ALNT,ALSN,ALTG,AMAT,AMD,AMKR,QQQ","AAL,AAMI,AAOI,AAON,ABSI,ACMR,ADTN,AEHR,AEIS,AENT,AER,AFYA,AGBK,AGX,AIP,AIR,ALAB,ALCO,ALG,ALK,ALNT,ALSN,ALTG,AMAT,AMD,AMKR,QQQ",27,27,-0.0231445926380357,0.0025315757229322777,-0.052431816188851066,0.03877273151646787,-0.052431816188851066,0.03877273151646787,0.0548245992872084
E3_X1_H8,T0486,15m Confirmation,No Signal Exit,Loose Signal Hold,L0718,"Members:AAL,AAMI,AAOI",0.6010001711223436,2026-04-23,2026-05-11,False,expansion,end_of_sample,15m Confirmation; stage=expansion; coherence=0.560; breadth=0.889; volume_expansion=1.803; rotation_in_score=0.984; cross_resolution_support=0.000,lifecycle_missing,12,0.08690261467285754,-0.034678538955305926,0.08690261467285754,0.0,1,2,0.559686629668526,0.8888888888888888,1.80318546295166,0.9837055725878612,,"AAL,AAMI,AAOI,AAON,ABSI,ACMR,ADTN,AEHR,AEIS,AENT,AER,AFYA,AGBK,AGX,AIP,AIR,ALAB,ALCO,ALG,ALK,ALNT,ALSN,ALTG,AMAT,AMD,AMKR,QQQ","AAL,AAMI,AAOI,AAON,ABSI,ACMR,ADTN,AEHR,AEIS,AENT,AER,AFYA,AGBK,AGX,AIP,AIR,ALAB,ALCO,ALG,ALK,ALNT,ALSN,ALTG,AMAT,AMD,AMKR,QQQ",27,27,-0.0231445926380357,0.0025315757229322777,-0.052431816188851066,0.03877273151646787,-0.052431816188851066,0.03877273151646787,0.0548245992872084
E3_X4_H8,T0486,15m Confirmation,Breadth Breakdown,Loose Signal Hold,L0718,"Members:AAL,AAMI,AAOI",0.6010001711223436,2026-04-23,2026-05-11,False,expansion,end_of_sample,15m Confirmation; stage=expansion; coherence=0.560; breadth=0.889; volume_expansion=1.803; rotation_in_score=0.984; cross_resolution_support=0.000,lifecycle_missing,12,0.08690261467285754,-0.034678538955305926,0.08690261467285754,0.0,1,2,0.559686629668526,0.8888888888888888,1.80318546295166,0.9837055725878612,,"AAL,AAMI,AAOI,AAON,ABSI,ACMR,ADTN,AEHR,AEIS,AENT,AER,AFYA,AGBK,AGX,AIP,AIR,ALAB,ALCO,ALG,ALK,ALNT,ALSN,ALTG,AMAT,AMD,AMKR,QQQ","AAL,AAMI,AAOI,AAON,ABSI,ACMR,ADTN,AEHR,AEIS,AENT,AER,AFYA,AGBK,AGX,AIP,AIR,ALAB,ALCO,ALG,ALK,ALNT,ALSN,ALTG,AMAT,AMD,AMKR,QQQ",27,27,-0.0231445926380357,0.0025315757229322777,-0.052431816188851066,0.03877273151646787,-0.052431816188851066,0.03877273151646787,0.0548245992872084
