layer_community_id,run_id,snapshot_id,trade_date,snapshot_timestamp,snapshot_clock_code,available_minutes_since_open,graph_layer,community_local_id,member_count,member_symbols
qualification-6d-candidate_2025-01-15_2025-01-15_1445_dtw_return_similarity_graph_community_001,qualification-6d-candidate_2025-01-15,qualification-6d-candidate_2025-01-15_2025-01-15_1445,2025-01-15,2025-01-15 22:45:00,1445,15,dtw_return_similarity_graph,C001,2,"ABVC,AGL"
qualification-6d-candidate_2025-01-15_2025-01-15_1445_dtw_return_similarity_graph_community_002,qualification-6d-candidate_2025-01-15,qualification-6d-candidate_2025-01-15_2025-01-15_1445,2025-01-15,2025-01-15 22:45:00,1445,15,dtw_return_similarity_graph,C002,2,"ACA,ADT"
qualification-6d-candidate_2025-01-15_2025-01-15_1445_dtw_return_similarity_graph_community_003,qualification-6d-candidate_2025-01-15,qualification-6d-candidate_2025-01-15_2025-01-15_1445,2025-01-15,2025-01-15 22:45:00,1445,15,dtw_return_similarity_graph,C003,2,"AMP,APAM"
qualification-6d-candidate_2025-01-15_2025-01-15_1450_dtw_return_similarity_graph_community_001,qualification-6d-candidate_2025-01-15,qualification-6d-candidate_2025-01-15_2025-01-15_1450,2025-01-15,2025-01-15 22:50:00,1450,20,dtw_return_similarity_graph,C001,3,"ABVC,AMP,APAM"
qualification-6d-candidate_2025-01-15_2025-01-15_1455_dtw_return_similarity_graph_community_001,qualification-6d-candidate_2025-01-15,qualification-6d-candidate_2025-01-15_2025-01-15_1455,2025-01-15,2025-01-15 22:55:00,1455,25,dtw_return_similarity_graph,C001,2,"ACA,AMP"
qualification-6d-candidate_2025-01-15_2025-01-15_1455_dtw_return_similarity_graph_community_002,qualification-6d-candidate_2025-01-15,qualification-6d-candidate_2025-01-15_2025-01-15_1455,2025-01-15,2025-01-15 22:55:00,1455,25,dtw_return_similarity_graph,C002,2,"ACIW,AMPL"
qualification-6d-candidate_2025-01-15_2025-01-15_1455_dtw_return_similarity_graph_community_003,qualification-6d-candidate_2025-01-15,qualification-6d-candidate_2025-01-15_2025-01-15_1455,2025-01-15,2025-01-15 22:55:00,1455,25,dtw_return_similarity_graph,C003,2,"ABVC,APAM"
qualification-6d-candidate_2025-01-15_2025-01-15_1500_dtw_return_similarity_graph_community_001,qualification-6d-candidate_2025-01-15,qualification-6d-candidate_2025-01-15_2025-01-15_1500,2025-01-15,2025-01-15 23:00:00,1500,30,dtw_return_similarity_graph,C001,3,"ABVC,AMP,APAM"
qualification-6d-candidate_2025-01-15_2025-01-15_1710_dtw_return_similarity_graph_community_001,qualification-6d-candidate_2025-01-15,qualification-6d-candidate_2025-01-15_2025-01-15_1710,2025-01-15,2025-01-16 01:10:00,1710,160,dtw_return_similarity_graph,C001,2,"ACCO,AMRX"
qualification-6d-candidate_2025-01-15_2025-01-15_1715_dtw_return_similarity_graph_community_001,qualification-6d-candidate_2025-01-15,qualification-6d-candidate_2025-01-15_2025-01-15_1715,2025-01-15,2025-01-16 01:15:00,1715,165,dtw_return_similarity_graph,C001,2,"ACCO,AMRX"
qualification-6d-candidate_2025-01-15_2025-01-15_1900_dtw_return_similarity_graph_community_001,qualification-6d-candidate_2025-01-15,qualification-6d-candidate_2025-01-15_2025-01-15_1900,2025-01-15,2025-01-16 03:00:00,1900,270,dtw_return_similarity_graph,C001,2,"ALXO,APLT"
