layer_community_id,run_id,snapshot_id,trade_date,snapshot_timestamp,snapshot_clock_code,available_minutes_since_open,graph_layer,community_local_id,member_count,member_symbols
qualification-6d-candidate_2025-01-21_2025-01-21_1440_dtw_trade_flow_similarity_graph_community_001,qualification-6d-candidate_2025-01-21,qualification-6d-candidate_2025-01-21_2025-01-21_1440,2025-01-21,2025-01-21 22:40:00,1440,10,dtw_trade_flow_similarity_graph,C001,6,"AEE,AEHR,ALGM,ALGS,AM,AMX"
qualification-6d-candidate_2025-01-21_2025-01-21_1440_dtw_trade_flow_similarity_graph_community_002,qualification-6d-candidate_2025-01-21,qualification-6d-candidate_2025-01-21_2025-01-21_1440,2025-01-21,2025-01-21 22:40:00,1440,10,dtw_trade_flow_similarity_graph,C002,5,"ACMR,AEM,AGEN,AMT,ANGO"
qualification-6d-candidate_2025-01-21_2025-01-21_1440_dtw_trade_flow_similarity_graph_community_003,qualification-6d-candidate_2025-01-21,qualification-6d-candidate_2025-01-21_2025-01-21_1440,2025-01-21,2025-01-21 22:40:00,1440,10,dtw_trade_flow_similarity_graph,C003,4,"AAPL,ABNB,AMD,APA"
qualification-6d-candidate_2025-01-21_2025-01-21_1440_dtw_trade_flow_similarity_graph_community_004,qualification-6d-candidate_2025-01-21,qualification-6d-candidate_2025-01-21_2025-01-21_1440,2025-01-21,2025-01-21 22:40:00,1440,10,dtw_trade_flow_similarity_graph,C004,3,"ADP,ADSK,AEP"
qualification-6d-candidate_2025-01-21_2025-01-21_1440_dtw_trade_flow_similarity_graph_community_005,qualification-6d-candidate_2025-01-21,qualification-6d-candidate_2025-01-21_2025-01-21_1440,2025-01-21,2025-01-21 22:40:00,1440,10,dtw_trade_flow_similarity_graph,C005,3,"ACI,ALSN,AME"
qualification-6d-candidate_2025-01-21_2025-01-21_1440_dtw_trade_flow_similarity_graph_community_006,qualification-6d-candidate_2025-01-21,qualification-6d-candidate_2025-01-21_2025-01-21_1440,2025-01-21,2025-01-21 22:40:00,1440,10,dtw_trade_flow_similarity_graph,C006,2,"AGIO,APLE"
qualification-6d-candidate_2025-01-21_2025-01-21_1445_dtw_trade_flow_similarity_graph_community_001,qualification-6d-candidate_2025-01-21,qualification-6d-candidate_2025-01-21_2025-01-21_1445,2025-01-21,2025-01-21 22:45:00,1445,15,dtw_trade_flow_similarity_graph,C001,7,"ADC,ADNT,AEE,ALGM,AM,AME,APLE"
qualification-6d-candidate_2025-01-21_2025-01-21_1445_dtw_trade_flow_similarity_graph_community_002,qualification-6d-candidate_2025-01-21,qualification-6d-candidate_2025-01-21_2025-01-21_1445,2025-01-21,2025-01-21 22:45:00,1445,15,dtw_trade_flow_similarity_graph,C002,2,"ACAD,AGCO"
qualification-6d-candidate_2025-01-21_2025-01-21_1450_dtw_trade_flow_similarity_graph_community_001,qualification-6d-candidate_2025-01-21,qualification-6d-candidate_2025-01-21_2025-01-21_1450,2025-01-21,2025-01-21 22:50:00,1450,20,dtw_trade_flow_similarity_graph,C001,2,"ACB,ACRE"
qualification-6d-candidate_2025-01-21_2025-01-21_1455_dtw_trade_flow_similarity_graph_community_001,qualification-6d-candidate_2025-01-21,qualification-6d-candidate_2025-01-21_2025-01-21_1455,2025-01-21,2025-01-21 22:55:00,1455,25,dtw_trade_flow_similarity_graph,C001,2,"ACA,AHR"
qualification-6d-candidate_2025-01-21_2025-01-21_1705_dtw_trade_flow_similarity_graph_community_001,qualification-6d-candidate_2025-01-21,qualification-6d-candidate_2025-01-21_2025-01-21_1705,2025-01-21,2025-01-22 01:05:00,1705,155,dtw_trade_flow_similarity_graph,C001,2,"ACAD,AIN"
