layer_community_id,run_id,snapshot_id,trade_date,snapshot_timestamp,snapshot_clock_code,available_minutes_since_open,graph_layer,community_local_id,member_count,member_symbols
qualification-6d-candidate_2025-01-13_2025-01-13_1440_dtw_trade_flow_similarity_graph_community_001,qualification-6d-candidate_2025-01-13,qualification-6d-candidate_2025-01-13_2025-01-13_1440,2025-01-13,2025-01-13 22:40:00,1440,10,dtw_trade_flow_similarity_graph,C001,9,"AAP,ACAD,AES,AFL,AL,ALGM,ALGT,ALLY,APA"
qualification-6d-candidate_2025-01-13_2025-01-13_1440_dtw_trade_flow_similarity_graph_community_002,qualification-6d-candidate_2025-01-13,qualification-6d-candidate_2025-01-13_2025-01-13_1440,2025-01-13,2025-01-13 22:40:00,1440,10,dtw_trade_flow_similarity_graph,C002,9,"ADM,AER,AIG,AM,AMCR,AMD,AMKR,AMX,ANGO"
qualification-6d-candidate_2025-01-13_2025-01-13_1440_dtw_trade_flow_similarity_graph_community_003,qualification-6d-candidate_2025-01-13,qualification-6d-candidate_2025-01-13_2025-01-13_1440,2025-01-13,2025-01-13 22:40:00,1440,10,dtw_trade_flow_similarity_graph,C003,7,"AAPL,ACN,ADBE,ALAB,AMAT,AMGN,AMZN"
qualification-6d-candidate_2025-01-13_2025-01-13_1440_dtw_trade_flow_similarity_graph_community_004,qualification-6d-candidate_2025-01-13,qualification-6d-candidate_2025-01-13_2025-01-13_1440,2025-01-13,2025-01-13 22:40:00,1440,10,dtw_trade_flow_similarity_graph,C004,7,"AAOI,AAON,AB,ACHC,AMBP,AMR,AOSL"
qualification-6d-candidate_2025-01-13_2025-01-13_1440_dtw_trade_flow_similarity_graph_community_005,qualification-6d-candidate_2025-01-13,qualification-6d-candidate_2025-01-13_2025-01-13_1440,2025-01-13,2025-01-13 22:40:00,1440,10,dtw_trade_flow_similarity_graph,C005,2,"ACCO,ACM"
qualification-6d-candidate_2025-01-13_2025-01-13_1440_dtw_trade_flow_similarity_graph_community_006,qualification-6d-candidate_2025-01-13,qualification-6d-candidate_2025-01-13_2025-01-13_1440,2025-01-13,2025-01-13 22:40:00,1440,10,dtw_trade_flow_similarity_graph,C006,2,"ALL,ANET"
qualification-6d-candidate_2025-01-13_2025-01-13_1440_dtw_trade_flow_similarity_graph_community_007,qualification-6d-candidate_2025-01-13,qualification-6d-candidate_2025-01-13_2025-01-13_1440,2025-01-13,2025-01-13 22:40:00,1440,10,dtw_trade_flow_similarity_graph,C007,2,"ACLX,ANAB"
qualification-6d-candidate_2025-01-13_2025-01-13_1445_dtw_trade_flow_similarity_graph_community_001,qualification-6d-candidate_2025-01-13,qualification-6d-candidate_2025-01-13_2025-01-13_1445,2025-01-13,2025-01-13 22:45:00,1445,15,dtw_trade_flow_similarity_graph,C001,4,"ACIC,ACVA,AER,AMRC"
qualification-6d-candidate_2025-01-13_2025-01-13_1445_dtw_trade_flow_similarity_graph_community_002,qualification-6d-candidate_2025-01-13,qualification-6d-candidate_2025-01-13_2025-01-13_1445,2025-01-13,2025-01-13 22:45:00,1445,15,dtw_trade_flow_similarity_graph,C002,2,"AIR,AMTM"
qualification-6d-candidate_2025-01-13_2025-01-13_1445_dtw_trade_flow_similarity_graph_community_003,qualification-6d-candidate_2025-01-13,qualification-6d-candidate_2025-01-13_2025-01-13_1445,2025-01-13,2025-01-13 22:45:00,1445,15,dtw_trade_flow_similarity_graph,C003,2,"AMKR,ANDE"
qualification-6d-candidate_2025-01-13_2025-01-13_1450_dtw_trade_flow_similarity_graph_community_001,qualification-6d-candidate_2025-01-13,qualification-6d-candidate_2025-01-13_2025-01-13_1450,2025-01-13,2025-01-13 22:50:00,1450,20,dtw_trade_flow_similarity_graph,C001,5,"ADC,ALGT,AMBP,AOSL,APAM"
qualification-6d-candidate_2025-01-13_2025-01-13_1450_dtw_trade_flow_similarity_graph_community_002,qualification-6d-candidate_2025-01-13,qualification-6d-candidate_2025-01-13_2025-01-13_1450,2025-01-13,2025-01-13 22:50:00,1450,20,dtw_trade_flow_similarity_graph,C002,2,"ACDC,AMN"
qualification-6d-candidate_2025-01-13_2025-01-13_1455_dtw_trade_flow_similarity_graph_community_001,qualification-6d-candidate_2025-01-13,qualification-6d-candidate_2025-01-13_2025-01-13_1455,2025-01-13,2025-01-13 22:55:00,1455,25,dtw_trade_flow_similarity_graph,C001,3,"AMPH,AOSL,APAM"
qualification-6d-candidate_2025-01-13_2025-01-13_1455_dtw_trade_flow_similarity_graph_community_002,qualification-6d-candidate_2025-01-13,qualification-6d-candidate_2025-01-13_2025-01-13_1455,2025-01-13,2025-01-13 22:55:00,1455,25,dtw_trade_flow_similarity_graph,C002,2,"ACIC,AESI"
qualification-6d-candidate_2025-01-13_2025-01-13_1500_dtw_trade_flow_similarity_graph_community_001,qualification-6d-candidate_2025-01-13,qualification-6d-candidate_2025-01-13_2025-01-13_1500,2025-01-13,2025-01-13 23:00:00,1500,30,dtw_trade_flow_similarity_graph,C001,4,"AIT,AMPH,AOSL,APAM"
qualification-6d-candidate_2025-01-13_2025-01-13_1500_dtw_trade_flow_similarity_graph_community_002,qualification-6d-candidate_2025-01-13,qualification-6d-candidate_2025-01-13_2025-01-13_1500,2025-01-13,2025-01-13 23:00:00,1500,30,dtw_trade_flow_similarity_graph,C002,2,"ACDC,ALGT"
