layer_community_id,run_id,snapshot_id,trade_date,snapshot_timestamp,snapshot_clock_code,available_minutes_since_open,graph_layer,community_local_id,member_count,member_symbols
qualification-6d-candidate_2025-01-16_2025-01-16_1435_volume_expansion_graph_community_001,qualification-6d-candidate_2025-01-16,qualification-6d-candidate_2025-01-16_2025-01-16_1435,2025-01-16,2025-01-16 22:35:00,1435,5,volume_expansion_graph,C001,13,"ABEV,ABSI,ADI,ADP,ADT,ADTN,AEI,AENT,AGNC,AHH,AMPY,ANAB,APLD"
qualification-6d-candidate_2025-01-16_2025-01-16_1435_volume_expansion_graph_community_002,qualification-6d-candidate_2025-01-16,qualification-6d-candidate_2025-01-16_2025-01-16_1435,2025-01-16,2025-01-16 22:35:00,1435,5,volume_expansion_graph,C002,12,"AA,AAOI,ACB,AEHR,AG,AI,AMBP,AMIX,AMOD,AMPX,ANGI,APLT"
qualification-6d-candidate_2025-01-16_2025-01-16_1435_volume_expansion_graph_community_003,qualification-6d-candidate_2025-01-16,qualification-6d-candidate_2025-01-16_2025-01-16_1435,2025-01-16,2025-01-16 22:35:00,1435,5,volume_expansion_graph,C003,9,"ABR,ADEA,AGI,AGIO,AIP,ALLT,ALT,AMC,AMPG"
qualification-6d-candidate_2025-01-16_2025-01-16_1435_volume_expansion_graph_community_004,qualification-6d-candidate_2025-01-16,qualification-6d-candidate_2025-01-16_2025-01-16_1435,2025-01-16,2025-01-16 22:35:00,1435,5,volume_expansion_graph,C004,4,"ABAT,AEG,AKAN,ALLR"
qualification-6d-candidate_2025-01-16_2025-01-16_1435_volume_expansion_graph_community_005,qualification-6d-candidate_2025-01-16,qualification-6d-candidate_2025-01-16_2025-01-16_1435,2025-01-16,2025-01-16 22:35:00,1435,5,volume_expansion_graph,C005,2,"ABVC,AKBA"
qualification-6d-candidate_2025-01-16_2025-01-16_1440_volume_expansion_graph_community_001,qualification-6d-candidate_2025-01-16,qualification-6d-candidate_2025-01-16_2025-01-16_1440,2025-01-16,2025-01-16 22:40:00,1440,10,volume_expansion_graph,C001,7,"ADTN,AEI,AENT,AG,AHH,AMPY,ANAB"
qualification-6d-candidate_2025-01-16_2025-01-16_1440_volume_expansion_graph_community_002,qualification-6d-candidate_2025-01-16,qualification-6d-candidate_2025-01-16_2025-01-16_1440,2025-01-16,2025-01-16 22:40:00,1440,10,volume_expansion_graph,C002,7,"ACA,ADI,AGL,AIFF,AMBA,AMBP,ANF"
qualification-6d-candidate_2025-01-16_2025-01-16_1440_volume_expansion_graph_community_003,qualification-6d-candidate_2025-01-16,qualification-6d-candidate_2025-01-16_2025-01-16_1440,2025-01-16,2025-01-16 22:40:00,1440,10,volume_expansion_graph,C003,6,"ABAT,AEG,AIP,AKAN,ALLR,AMOD"
qualification-6d-candidate_2025-01-16_2025-01-16_1445_volume_expansion_graph_community_001,qualification-6d-candidate_2025-01-16,qualification-6d-candidate_2025-01-16_2025-01-16_1445,2025-01-16,2025-01-16 22:45:00,1445,15,volume_expansion_graph,C001,7,"ABCL,ADUS,AEHL,AGEN,ALLT,AMPX,ANY"
qualification-6d-candidate_2025-01-16_2025-01-16_1445_volume_expansion_graph_community_002,qualification-6d-candidate_2025-01-16,qualification-6d-candidate_2025-01-16_2025-01-16_1445,2025-01-16,2025-01-16 22:45:00,1445,15,volume_expansion_graph,C002,7,"ABEV,ABSI,ADI,ADP,AEI,AG,AMPY"
qualification-6d-candidate_2025-01-16_2025-01-16_1445_volume_expansion_graph_community_003,qualification-6d-candidate_2025-01-16,qualification-6d-candidate_2025-01-16_2025-01-16_1445,2025-01-16,2025-01-16 22:45:00,1445,15,volume_expansion_graph,C003,4,"AHH,AIP,ALLR,AMOD"
qualification-6d-candidate_2025-01-16_2025-01-16_1445_volume_expansion_graph_community_004,qualification-6d-candidate_2025-01-16,qualification-6d-candidate_2025-01-16_2025-01-16_1445,2025-01-16,2025-01-16 22:45:00,1445,15,volume_expansion_graph,C004,3,"ABAT,AEG,AKAN"
qualification-6d-candidate_2025-01-16_2025-01-16_1445_volume_expansion_graph_community_005,qualification-6d-candidate_2025-01-16,qualification-6d-candidate_2025-01-16_2025-01-16_1445,2025-01-16,2025-01-16 22:45:00,1445,15,volume_expansion_graph,C005,2,"ABVX,ACMR"
qualification-6d-candidate_2025-01-16_2025-01-16_1445_volume_expansion_graph_community_006,qualification-6d-candidate_2025-01-16,qualification-6d-candidate_2025-01-16_2025-01-16_1445,2025-01-16,2025-01-16 22:45:00,1445,15,volume_expansion_graph,C006,2,"AGNCO,AIFU"
qualification-6d-candidate_2025-01-16_2025-01-16_1445_volume_expansion_graph_community_007,qualification-6d-candidate_2025-01-16,qualification-6d-candidate_2025-01-16_2025-01-16_1445,2025-01-16,2025-01-16 22:45:00,1445,15,volume_expansion_graph,C007,2,"AIRG,AMPL"
qualification-6d-candidate_2025-01-16_2025-01-16_1450_volume_expansion_graph_community_001,qualification-6d-candidate_2025-01-16,qualification-6d-candidate_2025-01-16_2025-01-16_1450,2025-01-16,2025-01-16 22:50:00,1450,20,volume_expansion_graph,C001,6,"ADT,AEI,AENT,AG,AMPY,ANAB"
qualification-6d-candidate_2025-01-16_2025-01-16_1450_volume_expansion_graph_community_002,qualification-6d-candidate_2025-01-16,qualification-6d-candidate_2025-01-16_2025-01-16_1450,2025-01-16,2025-01-16 22:50:00,1450,20,volume_expansion_graph,C002,4,"AHH,AIP,ALLR,AMOD"
qualification-6d-candidate_2025-01-16_2025-01-16_1450_volume_expansion_graph_community_003,qualification-6d-candidate_2025-01-16,qualification-6d-candidate_2025-01-16_2025-01-16_1450,2025-01-16,2025-01-16 22:50:00,1450,20,volume_expansion_graph,C003,2,"AA,ACTU"
qualification-6d-candidate_2025-01-16_2025-01-16_1450_volume_expansion_graph_community_004,qualification-6d-candidate_2025-01-16,qualification-6d-candidate_2025-01-16_2025-01-16_1450,2025-01-16,2025-01-16 22:50:00,1450,20,volume_expansion_graph,C004,2,"ABVX,ACMR"
qualification-6d-candidate_2025-01-16_2025-01-16_1450_volume_expansion_graph_community_005,qualification-6d-candidate_2025-01-16,qualification-6d-candidate_2025-01-16_2025-01-16_1450,2025-01-16,2025-01-16 22:50:00,1450,20,volume_expansion_graph,C005,2,"ADUS,ADV"
qualification-6d-candidate_2025-01-16_2025-01-16_1450_volume_expansion_graph_community_006,qualification-6d-candidate_2025-01-16,qualification-6d-candidate_2025-01-16_2025-01-16_1450,2025-01-16,2025-01-16 22:50:00,1450,20,volume_expansion_graph,C006,2,"AGNCO,AIFU"
qualification-6d-candidate_2025-01-16_2025-01-16_1450_volume_expansion_graph_community_007,qualification-6d-candidate_2025-01-16,qualification-6d-candidate_2025-01-16_2025-01-16_1450,2025-01-16,2025-01-16 22:50:00,1450,20,volume_expansion_graph,C007,2,"ACA,AMRN"
qualification-6d-candidate_2025-01-16_2025-01-16_1455_volume_expansion_graph_community_001,qualification-6d-candidate_2025-01-16,qualification-6d-candidate_2025-01-16_2025-01-16_1455,2025-01-16,2025-01-16 22:55:00,1455,25,volume_expansion_graph,C001,7,"AAMI,AEI,AENT,AIT,ALCO,AMAL,AMPY"
qualification-6d-candidate_2025-01-16_2025-01-16_1455_volume_expansion_graph_community_002,qualification-6d-candidate_2025-01-16,qualification-6d-candidate_2025-01-16_2025-01-16_1455,2025-01-16,2025-01-16 22:55:00,1455,25,volume_expansion_graph,C002,4,"AHH,AIP,ALLR,AMOD"
qualification-6d-candidate_2025-01-16_2025-01-16_1455_volume_expansion_graph_community_003,qualification-6d-candidate_2025-01-16,qualification-6d-candidate_2025-01-16_2025-01-16_1455,2025-01-16,2025-01-16 22:55:00,1455,25,volume_expansion_graph,C003,2,"AA,ACTU"
qualification-6d-candidate_2025-01-16_2025-01-16_1455_volume_expansion_graph_community_004,qualification-6d-candidate_2025-01-16,qualification-6d-candidate_2025-01-16_2025-01-16_1455,2025-01-16,2025-01-16 22:55:00,1455,25,volume_expansion_graph,C004,2,"ADUS,ADV"
qualification-6d-candidate_2025-01-16_2025-01-16_1455_volume_expansion_graph_community_005,qualification-6d-candidate_2025-01-16,qualification-6d-candidate_2025-01-16_2025-01-16_1455,2025-01-16,2025-01-16 22:55:00,1455,25,volume_expansion_graph,C005,2,"AGNCO,AIFU"
qualification-6d-candidate_2025-01-16_2025-01-16_1455_volume_expansion_graph_community_006,qualification-6d-candidate_2025-01-16,qualification-6d-candidate_2025-01-16_2025-01-16_1455,2025-01-16,2025-01-16 22:55:00,1455,25,volume_expansion_graph,C006,2,"ACA,AMRN"
qualification-6d-candidate_2025-01-16_2025-01-16_1500_volume_expansion_graph_community_001,qualification-6d-candidate_2025-01-16,qualification-6d-candidate_2025-01-16_2025-01-16_1500,2025-01-16,2025-01-16 23:00:00,1500,30,volume_expansion_graph,C001,4,"AEI,AENT,ALCO,AMAL"
