run_id,snapshot_id,trade_date,snapshot_timestamp,snapshot_clock_code,available_minutes_since_open,graph_layer,summary_edge_count,summary_node_count,summary_avg_weight,summary_median_weight,summary_p90_weight,threshold,top_k_per_symbol,effective_lookback_minutes,active_node_count,average_degree,degree_p50,degree_p95,max_degree,average_edge_weight,edge_weight_p50,edge_weight_p90,support_points_p50,support_points_p90,community_count,community_size_p50,community_size_p95,community_size_max,singleton_community_count,largest_community_ratio,has_market_mode_cluster
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1445,2025-01-02,2025-01-02 22:45:00,1445,15,dtw_return_similarity_graph,80,87,0.9190777573343368,0.9180623212009644,0.9393974795882308,,,15,87,1.839080459770115,1.0,5.0,6,0.9190777573343366,0.9180623212009644,0.9394025400775023,9.0,12.0,22,2.0,10.95,11,0,0.12643678160919541,false
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1445,2025-01-02,2025-01-02 22:45:00,1445,15,dtw_trade_flow_similarity_graph,113,141,0.9152784744093116,0.9089875955096243,0.9388882552016705,,,15,141,1.6028368794326242,1.0,4.0,6,0.9152784744093116,0.9089875955096243,0.938294077629642,10.0,15.0,47,2.0,6.699999999999996,18,0,0.1276595744680851,false
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1445,2025-01-02,2025-01-02 22:45:00,1445,15,flow_alignment_graph,2936,2060,0.9207162893458424,0.9486804971585501,0.9925403261672022,,,,2060,2.8504854368932038,3.0,5.0,6,0.9207162893458413,0.9486804971585501,0.9925344500557458,9.0,12.0,63,3.0,141.59999999999997,179,0,0.08689320388349514,false
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1445,2025-01-02,2025-01-02 22:45:00,1445,15,large_trade_alignment_graph,0,0,0.0,0.0,0.0,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,false
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1445,2025-01-02,2025-01-02 22:45:00,1445,15,return_corr_graph,0,0,0.0,0.0,0.0,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,false
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1445,2025-01-02,2025-01-02 22:45:00,1445,15,volume_expansion_graph,570,483,0.9570331483394738,1.0,1.0,,,,483,2.360248447204969,2.0,6.0,6,0.9570331483394737,1.0,1.0,2.0,3.0,34,11.5,31.099999999999987,44,0,0.09109730848861283,false
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1450,2025-01-02,2025-01-02 22:50:00,1450,20,dtw_return_similarity_graph,100,96,0.9194648723636567,0.9175857708440276,0.9381298467601318,,,20,96,2.0833333333333335,1.0,6.0,6,0.9194648723636566,0.9175857708440276,0.9383350569428324,9.0,13.0,16,3.0,15.0,21,0,0.21875,true
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1450,2025-01-02,2025-01-02 22:50:00,1450,20,dtw_trade_flow_similarity_graph,81,114,0.9197970324275992,0.9134873122555158,0.9487162541294699,,,20,114,1.4210526315789473,1.0,3.0,6,0.9197970324275992,0.9134873122555158,0.9487162541294699,10.0,15.0,40,2.0,7.0,14,0,0.12280701754385964,false
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1450,2025-01-02,2025-01-02 22:50:00,1450,20,flow_alignment_graph,3654,2562,0.8990144793806345,0.9268402735787159,0.9662469451581518,,,,2562,2.8524590163934427,3.0,6.0,6,0.8990144793806367,0.9268402735787159,0.9662458100188919,9.0,14.0,43,44.0,216.29999999999987,239,0,0.0932864949258392,false
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1450,2025-01-02,2025-01-02 22:50:00,1450,20,large_trade_alignment_graph,0,0,0.0,0.0,0.0,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,false
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1450,2025-01-02,2025-01-02 22:50:00,1450,20,return_corr_graph,0,0,0.0,0.0,0.0,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,false
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1450,2025-01-02,2025-01-02 22:50:00,1450,20,volume_expansion_graph,660,545,0.9507838718174664,1.0,1.0,,,,545,2.4220183486238533,2.0,6.0,6,0.950783871817466,1.0,1.0,2.0,3.0,37,8.0,35.199999999999974,42,0,0.07706422018348624,false
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1455,2025-01-02,2025-01-02 22:55:00,1455,25,dtw_return_similarity_graph,96,97,0.9172495969440523,0.9152250756725755,0.9307836605994485,,,25,97,1.9793814432989691,1.0,6.0,6,0.9172495969440521,0.9152250756725755,0.9304000781199966,10.0,15.0,22,2.0,11.95,13,0,0.13402061855670103,false
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1455,2025-01-02,2025-01-02 22:55:00,1455,25,dtw_trade_flow_similarity_graph,84,108,0.9255232776783696,0.9211911707046165,0.958571813315742,,,25,108,1.5555555555555556,1.0,4.0,6,0.9255232776783696,0.9211911707046165,0.9580262189459408,10.0,18.0,38,2.0,6.149999999999999,11,0,0.10185185185185185,false
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1455,2025-01-02,2025-01-02 22:55:00,1455,25,flow_alignment_graph,3975,2854,0.8833376824172408,0.8984433009157688,0.9586664383956955,,,,2854,2.785564120532586,3.0,6.0,6,0.8833376824172408,0.8984433009157688,0.9586335114431614,9.0,15.0,55,3.0,168.1999999999999,323,0,0.11317449194113526,false
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1455,2025-01-02,2025-01-02 22:55:00,1455,25,large_trade_alignment_graph,0,0,0.0,0.0,0.0,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,false
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1455,2025-01-02,2025-01-02 22:55:00,1455,25,return_corr_graph,0,0,0.0,0.0,0.0,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,false
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1455,2025-01-02,2025-01-02 22:55:00,1455,25,volume_expansion_graph,668,527,0.9365569892766964,1.0,1.0,,,,527,2.5351043643263758,2.0,6.0,6,0.9365569892766961,1.0,1.0,2.0,3.0,37,9.0,35.0,40,0,0.07590132827324478,false
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1500,2025-01-02,2025-01-02 23:00:00,1500,30,dtw_return_similarity_graph,104,109,0.918173937064861,0.9161643851425765,0.9339398771478832,,,30,109,1.908256880733945,1.0,6.0,6,0.9181739370648607,0.9161643851425765,0.9338886570827116,9.0,16.0,23,2.0,14.799999999999997,18,0,0.1651376146788991,true
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1500,2025-01-02,2025-01-02 23:00:00,1500,30,dtw_trade_flow_similarity_graph,95,114,0.9317251010250541,0.9274058249731105,0.9734177030566197,,,30,114,1.6666666666666667,1.0,4.0,6,0.9317251010250541,0.9274058249731105,0.972892873362019,10.0,19.0,35,2.0,7.299999999999997,16,0,0.14035087719298245,false
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1500,2025-01-02,2025-01-02 23:00:00,1500,30,flow_alignment_graph,4230,3061,0.8756667637582317,0.8871371790996118,0.9524496773899578,,,,3061,2.7638026788631165,3.0,6.0,6,0.8756667637582319,0.8871371790996118,0.9524666696959015,9.0,18.0,55,4.0,184.0,317,0,0.1035609278013721,false
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1500,2025-01-02,2025-01-02 23:00:00,1500,30,large_trade_alignment_graph,0,0,0.0,0.0,0.0,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,false
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1500,2025-01-02,2025-01-02 23:00:00,1500,30,return_corr_graph,0,0,0.0,0.0,0.0,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,false
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1500,2025-01-02,2025-01-02 23:00:00,1500,30,volume_expansion_graph,629,526,0.9355015258191175,1.0,1.0,,,,526,2.3916349809885933,2.0,6.0,6,0.9355015258191168,1.0,1.0,2.0,3.0,40,7.0,37.099999999999994,49,0,0.09315589353612168,false
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1505,2025-01-02,2025-01-02 23:05:00,1505,35,dtw_return_similarity_graph,3,6,0.9034853813286046,0.9012545581626272,0.9087897622377081,,,30,6,1.0,1.0,1.0,1,0.9034853813286046,0.9012545581626272,0.907282721422692,8.0,10.4,3,2.0,2.0,2,0,0.3333333333333333,true
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1505,2025-01-02,2025-01-02 23:05:00,1505,35,dtw_trade_flow_similarity_graph,5,8,0.9410586778453552,0.9249549752541261,0.9844709646481318,,,30,8,1.25,1.0,2.0,2,0.9410586778453551,0.9249549752541261,0.9717966329633756,10.0,13.600000000000001,3,3.0,3.0,3,0,0.375,true
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1505,2025-01-02,2025-01-02 23:05:00,1505,35,flow_alignment_graph,4312,3186,0.8687864308361515,0.8748361825049048,0.9491274489618287,,,,3186,2.706842435655995,2.0,6.0,6,0.8687864308361505,0.8748361825049048,0.9491271808961429,10.0,20.0,53,62.0,162.9999999999999,356,0,0.11173885750156937,false
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1505,2025-01-02,2025-01-02 23:05:00,1505,35,large_trade_alignment_graph,0,0,0.0,0.0,0.0,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,false
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1505,2025-01-02,2025-01-02 23:05:00,1505,35,return_corr_graph,0,0,0.0,0.0,0.0,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,false
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1505,2025-01-02,2025-01-02 23:05:00,1505,35,volume_expansion_graph,603,503,0.9327492839590668,1.0,1.0,,,,503,2.3976143141153083,2.0,6.0,6,0.932749283959066,1.0,1.0,2.0,3.0,41,7.0,29.0,33,0,0.06560636182902585,false
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1510,2025-01-02,2025-01-02 23:10:00,1510,40,dtw_return_similarity_graph,5,10,0.906633747440187,0.9035715029010473,0.912898752883574,,,30,10,1.0,1.0,1.0,1,0.906633747440187,0.9035715029010473,0.9127967069924328,8.0,11.600000000000001,5,2.0,2.0,2,0,0.2,true
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1510,2025-01-02,2025-01-02 23:10:00,1510,40,dtw_trade_flow_similarity_graph,1,2,0.9355619361453968,0.9355619361453968,0.9355619361453968,,,30,2,1.0,1.0,1.0,1,0.9355619361453968,0.9355619361453968,0.9355619361453968,12.0,12.0,1,2.0,2.0,2,0,1.0,true
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1510,2025-01-02,2025-01-02 23:10:00,1510,40,flow_alignment_graph,4391,3255,0.861715048782648,0.8642713485840897,0.9446593020311733,,,,3255,2.6980030721966206,2.0,6.0,6,0.8617150487826496,0.8642713485840897,0.9446593020311733,10.0,21.0,58,65.5,121.44999999999999,303,0,0.09308755760368663,false
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1510,2025-01-02,2025-01-02 23:10:00,1510,40,large_trade_alignment_graph,0,0,0.0,0.0,0.0,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,false
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1510,2025-01-02,2025-01-02 23:10:00,1510,40,return_corr_graph,0,0,0.0,0.0,0.0,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,false
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1510,2025-01-02,2025-01-02 23:10:00,1510,40,volume_expansion_graph,560,485,0.9304538495673035,1.0,1.0,,,,485,2.3092783505154637,2.0,6.0,6,0.9304538495673037,1.0,1.0,2.0,3.0,46,6.5,27.0,35,0,0.07216494845360824,false
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1515,2025-01-02,2025-01-02 23:15:00,1515,45,dtw_return_similarity_graph,2,4,0.9067746833487536,0.9067746833487536,0.9117042024653661,,,30,4,1.0,1.0,1.0,1,0.9067746833487536,0.9067746833487536,0.9107182986420437,8.5,8.899999999999999,2,2.0,2.0,2,0,0.5,true
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1515,2025-01-02,2025-01-02 23:15:00,1515,45,dtw_trade_flow_similarity_graph,1,2,0.9481644788892004,0.9481644788892004,0.9481644788892004,,,30,2,1.0,1.0,1.0,1,0.9481644788892004,0.9481644788892004,0.9481644788892004,13.0,13.0,1,2.0,2.0,2,0,1.0,true
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1515,2025-01-02,2025-01-02 23:15:00,1515,45,flow_alignment_graph,4437,3306,0.8560658126449873,0.8558209026637877,0.9406697987286143,,,,3306,2.6842105263157894,2.0,6.0,6,0.8560658126449889,0.8558209026637877,0.9407425823034223,9.0,22.0,64,38.0,146.39999999999986,280,0,0.08469449485783424,false
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1515,2025-01-02,2025-01-02 23:15:00,1515,45,large_trade_alignment_graph,0,0,0.0,0.0,0.0,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,false
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1515,2025-01-02,2025-01-02 23:15:00,1515,45,return_corr_graph,5374,2939,0.9290717037804069,0.930593933838677,0.964621231739308,,,,2939,3.6570261993875466,4.0,6.0,6,0.9290717037804065,0.930593933838677,0.9646207363639855,8.0,8.0,29,100.0,163.0,178,0,0.06056481796529432,false
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1515,2025-01-02,2025-01-02 23:15:00,1515,45,volume_expansion_graph,528,478,0.9265946609633535,0.9999999999999999,1.0,,,,478,2.209205020920502,1.0,6.0,6,0.9265946609633535,0.9999999999999999,1.0,2.0,3.0,49,3.0,36.39999999999998,40,0,0.08368200836820083,false
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1520,2025-01-02,2025-01-02 23:20:00,1520,50,dtw_return_similarity_graph,0,0,0.0,0.0,0.0,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,false
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1520,2025-01-02,2025-01-02 23:20:00,1520,50,dtw_trade_flow_similarity_graph,1,2,0.9019109362142127,0.9019109362142127,0.9019109362142127,,,30,2,1.0,1.0,1.0,1,0.9019109362142127,0.9019109362142127,0.9019109362142127,8.0,8.0,1,2.0,2.0,2,0,1.0,true
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1520,2025-01-02,2025-01-02 23:20:00,1520,50,flow_alignment_graph,4489,3358,0.8520394497170556,0.8508227357699238,0.9340522606044352,,,,3358,2.673615247170935,2.0,6.0,6,0.8520394497170566,0.8508227357699238,0.9340552718165629,9.0,23.0,76,4.0,142.0,205,0,0.06104824300178678,false
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1520,2025-01-02,2025-01-02 23:20:00,1520,50,large_trade_alignment_graph,0,0,0.0,0.0,0.0,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,false
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1520,2025-01-02,2025-01-02 23:20:00,1520,50,return_corr_graph,5269,2936,0.9078500618850346,0.9093634303639384,0.95174943627495,,,,2936,3.5892370572207084,3.0,6.0,6,0.9078500618850337,0.9093634303639384,0.9517589673934044,9.0,9.0,29,99.0,183.59999999999994,209,0,0.07118528610354223,false
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1520,2025-01-02,2025-01-02 23:20:00,1520,50,volume_expansion_graph,506,476,0.9253360942455447,0.9999999999999999,1.0,,,,476,2.1260504201680672,1.0,6.0,6,0.9253360942455445,0.9999999999999999,1.0,2.0,3.0,56,3.0,24.0,39,0,0.0819327731092437,false
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1525,2025-01-02,2025-01-02 23:25:00,1525,55,dtw_return_similarity_graph,3,6,0.9082067190040624,0.906870427120955,0.914580257721548,,,30,6,1.0,1.0,1.0,1,0.9082067190040625,0.906870427120955,0.9130382916014295,8.0,8.0,3,2.0,2.0,2,0,0.3333333333333333,true
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1525,2025-01-02,2025-01-02 23:25:00,1525,55,dtw_trade_flow_similarity_graph,0,0,0.0,0.0,0.0,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,false
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1525,2025-01-02,2025-01-02 23:25:00,1525,55,flow_alignment_graph,4501,3366,0.8496001184649719,0.8472070086040422,0.9322604199444289,,,,3366,2.6743909685086154,2.0,6.0,6,0.8496001184649721,0.8472070086040422,0.9322604199444289,9.0,22.0,64,40.0,163.5999999999998,221,0,0.06565656565656566,false
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1525,2025-01-02,2025-01-02 23:25:00,1525,55,large_trade_alignment_graph,0,0,0.0,0.0,0.0,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,false
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1525,2025-01-02,2025-01-02 23:25:00,1525,55,return_corr_graph,5522,3230,0.9034837102443353,0.9040303317383911,0.9499288644957522,,,,3230,3.4191950464396283,3.0,6.0,6,0.9034837102443378,0.9040303317383911,0.9499235451778332,10.0,10.0,36,99.0,161.0,177,0,0.05479876160990712,false
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1525,2025-01-02,2025-01-02 23:25:00,1525,55,volume_expansion_graph,476,450,0.9195124886271346,0.9999999999999999,1.0,,,,450,2.1155555555555554,1.0,6.0,6,0.9195124886271347,0.9999999999999999,1.0,2.0,3.0,56,3.0,24.25,43,0,0.09555555555555556,false
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1530,2025-01-02,2025-01-02 23:30:00,1530,60,dtw_return_similarity_graph,2,4,0.910473175213743,0.910473175213743,0.9160698218837695,,,30,4,1.0,1.0,1.0,1,0.910473175213743,0.910473175213743,0.9149504925497642,19.0,27.8,2,2.0,2.0,2,0,0.5,true
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1530,2025-01-02,2025-01-02 23:30:00,1530,60,dtw_trade_flow_similarity_graph,0,0,0.0,0.0,0.0,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,false
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1530,2025-01-02,2025-01-02 23:30:00,1530,60,flow_alignment_graph,4544,3432,0.8464982345545852,0.8430932281222081,0.9282710421248306,,,,3432,2.648018648018648,2.0,6.0,6,0.846498234554585,0.8430932281222081,0.9282623488568273,9.0,22.0,77,4.0,146.4,164,0,0.047785547785547784,false
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1530,2025-01-02,2025-01-02 23:30:00,1530,60,large_trade_alignment_graph,0,0,0.0,0.0,0.0,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,false
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1530,2025-01-02,2025-01-02 23:30:00,1530,60,return_corr_graph,5472,3263,0.8887689371851516,0.8895502274736786,0.9398027375631055,,,,3263,3.3539687404229235,3.0,6.0,6,0.8887689371851494,0.8895502274736786,0.9398021928201553,11.0,11.0,31,108.0,166.0,190,0,0.05822862396567576,false
full-market-graph-build-candidate_2025-01-02,full-market-graph-build-candidate_2025-01-02_2025-01-02_1530,2025-01-02,2025-01-02 23:30:00,1530,60,volume_expansion_graph,463,448,0.9147447135913838,0.9999999999999997,1.0,,,,448,2.0669642857142856,1.0,6.0,6,0.9147447135913838,0.9999999999999997,1.0,2.0,3.0,57,3.0,27.199999999999996,37,0,0.08258928571428571,false
