strategy_id,entry_standard,exit_standard,holding_policy,total_return,annualized_return,annualized_volatility,sharpe,max_drawdown,win_rate,trade_count,avg_holding_days,open_trade_ratio,return_from_long_holds,long_hold_contribution
E1_X1_H1,Birth Entry,No Signal Exit,Fixed 1D,0.04128782516880447,0.18521549483302024,0.19752734077694595,0.9593356619745469,-0.08210359349797958,0.5416666666666666,72,1.0,0.0,0.0,0.0
E1_X1_H10,Birth Entry,No Signal Exit,Stage Hold,0.06731520416737924,0.31470805450342865,0.22325021056824057,1.3377718534109084,-0.07413102673706762,0.5238095238095238,42,3.4523809523809526,0.047619047619047616,0.0,0.0
E1_X1_H2,Birth Entry,No Signal Exit,Fixed 3D,0.014984264641721312,0.06445939519869937,0.2201803278181941,0.3937954843633034,-0.07895845489635922,0.5588235294117647,68,1.411764705882353,0.0,0.0,0.0
E1_X1_H3,Birth Entry,No Signal Exit,Fixed 5D,0.006909562777025924,0.02934261929497528,0.22214420433472007,0.24121665377367588,-0.07757381868958291,0.5373134328358209,67,1.492537313432836,0.014925373134328358,0.0,0.0
E1_X1_H4,Birth Entry,No Signal Exit,Fixed 10D,0.006909562777025924,0.02934261929497528,0.22214420433472007,0.24121665377367588,-0.07757381868958291,0.5373134328358209,67,1.492537313432836,0.014925373134328358,0.0,0.0
E1_X1_H5,Birth Entry,No Signal Exit,Event-driven Hold,0.06981116443539515,0.3276693471395975,0.24128289982308176,1.2959449953716804,-0.08436648530996493,0.6744186046511628,43,3.2093023255813953,0.046511627906976744,0.0,0.0
E1_X1_H6,Birth Entry,No Signal Exit,Min-hold + Signal Exit,0.06981116443539515,0.3276693471395975,0.24128289982308176,1.2959449953716804,-0.08436648530996493,0.6744186046511628,43,3.2093023255813953,0.046511627906976744,0.0,0.0
E1_X1_H7,Birth Entry,No Signal Exit,Pure Signal Hold,0.10124180353726309,0.49936474121584573,0.23383135657066437,1.8502337172809484,-0.08965395886721872,0.6111111111111112,36,4.138888888888889,0.05555555555555555,0.0,0.0
E1_X1_H8,Birth Entry,No Signal Exit,Loose Signal Hold,0.10124180353726309,0.49936474121584573,0.23383135657066437,1.8502337172809484,-0.08965395886721872,0.6111111111111112,36,4.138888888888889,0.05555555555555555,0.0,0.0
E1_X1_H9,Birth Entry,No Signal Exit,Trailing Structure Hold,0.10124180353726309,0.49936474121584573,0.23383135657066437,1.8502337172809484,-0.08965395886721872,0.6111111111111112,36,4.138888888888889,0.05555555555555555,0.0,0.0
E1_X2_H1,Birth Entry,Lifecycle Exit,Fixed 1D,0.04128782516880447,0.18521549483302024,0.19752734077694595,0.9593356619745469,-0.08210359349797958,0.5416666666666666,72,1.0,0.0,0.0,0.0
E1_X2_H10,Birth Entry,Lifecycle Exit,Stage Hold,0.06731520416737924,0.31470805450342865,0.22325021056824057,1.3377718534109084,-0.07413102673706762,0.5238095238095238,42,3.4523809523809526,0.047619047619047616,0.0,0.0
E1_X2_H2,Birth Entry,Lifecycle Exit,Fixed 3D,-0.017284753143533615,-0.07061359443448068,0.21237869443530086,-0.2385270266295301,-0.07895845489635922,0.5441176470588235,68,1.3529411764705883,0.0,0.0,0.0
E1_X2_H3,Birth Entry,Lifecycle Exit,Fixed 5D,-0.014034819757931305,-0.0576361294002542,0.21269126091351634,-0.1726819976249701,-0.07895845489635922,0.5373134328358209,67,1.3880597014925373,0.0,0.0,0.0
E1_X2_H4,Birth Entry,Lifecycle Exit,Fixed 10D,-0.014034819757931305,-0.0576361294002542,0.21269126091351634,-0.1726819976249701,-0.07895845489635922,0.5373134328358209,67,1.3880597014925373,0.0,0.0,0.0
E1_X2_H5,Birth Entry,Lifecycle Exit,Event-driven Hold,0.08084745575320773,0.38615086172591484,0.2388365992342126,1.4874863752917964,-0.08140829114963222,0.6818181818181818,44,3.1136363636363638,0.045454545454545456,0.0,0.0
E1_X2_H6,Birth Entry,Lifecycle Exit,Min-hold + Signal Exit,0.079368192069172,0.3782004451830674,0.23946901627966088,1.4601297446481316,-0.08140829114963244,0.6976744186046512,43,3.186046511627907,0.046511627906976744,0.0,0.0
E1_X2_H7,Birth Entry,Lifecycle Exit,Pure Signal Hold,0.1219462001065148,0.6213714983839584,0.21995180718407129,2.3091231082216153,-0.07034213924003951,0.6486486486486487,37,4.054054054054054,0.05405405405405406,0.0,0.0
