layer_community_id,run_id,snapshot_id,trade_date,snapshot_timestamp,snapshot_clock_code,available_minutes_since_open,graph_layer,community_local_id,member_count,member_symbols
full-market-graph-build-candidate_2025-01-15_2025-01-15_1440_dtw_trade_flow_similarity_graph_community_001,full-market-graph-build-candidate_2025-01-15,full-market-graph-build-candidate_2025-01-15_2025-01-15_1440,2025-01-15,2025-01-15 22:40:00,1440,10,dtw_trade_flow_similarity_graph,C001,27,"APD,APLE,AXTA,BL,BLDP,BRZE,CDNS,CMC,CRNX,CYTK,DOC,ED,EMR,GMRE,GNW,HTGC,LTH,MAC,NOV,PAGP,PPL,PRU,RC,SWKS,UNIT,UNP,VIK"
full-market-graph-build-candidate_2025-01-15_2025-01-15_1440_dtw_trade_flow_similarity_graph_community_002,full-market-graph-build-candidate_2025-01-15,full-market-graph-build-candidate_2025-01-15_2025-01-15_1440,2025-01-15,2025-01-15 22:40:00,1440,10,dtw_trade_flow_similarity_graph,C002,26,"ADNT,AESI,ALKT,BKD,DAR,DK,ENIC,EXPI,GRBK,INVX,NJR,NWE,OPRA,OR,OTEX,PB,PMT,QDEL,REZI,RWT,SNX,VTEX,WAB,XYL,YETI,ZK"
full-market-graph-build-candidate_2025-01-15_2025-01-15_1440_dtw_trade_flow_similarity_graph_community_003,full-market-graph-build-candidate_2025-01-15,full-market-graph-build-candidate_2025-01-15_2025-01-15_1440,2025-01-15,2025-01-15 22:40:00,1440,10,dtw_trade_flow_similarity_graph,C003,21,"ACRE,ADT,AFL,AMZN,APO,APP,COMM,EU,FOXA,GEO,MDT,META,MRNA,NVO,PCT,SFL,SO,TGT,TKC,TRIN,URGN"
full-market-graph-build-candidate_2025-01-15_2025-01-15_1440_dtw_trade_flow_similarity_graph_community_004,full-market-graph-build-candidate_2025-01-15,full-market-graph-build-candidate_2025-01-15_2025-01-15_1440,2025-01-15,2025-01-15 22:40:00,1440,10,dtw_trade_flow_similarity_graph,C004,21,"AAPL,AMAT,BGC,BMY,C,CRM,CTRE,DVN,MET,MRVL,MSFT,NVDA,NVT,OXY,PANW,PFLT,PLTR,RACE,RPD,TRGP,YPF"
full-market-graph-build-candidate_2025-01-15_2025-01-15_1440_dtw_trade_flow_similarity_graph_community_005,full-market-graph-build-candidate_2025-01-15,full-market-graph-build-candidate_2025-01-15_2025-01-15_1440,2025-01-15,2025-01-15 22:40:00,1440,10,dtw_trade_flow_similarity_graph,C005,19,"ANET,DOCN,EIX,GLUE,GOOG,GOOGL,HD,KO,LLY,NEE,PCG,PFE,PHM,QLYS,RIO,RUN,U,V,WMT"
full-market-graph-build-candidate_2025-01-15_2025-01-15_1440_dtw_trade_flow_similarity_graph_community_006,full-market-graph-build-candidate_2025-01-15,full-market-graph-build-candidate_2025-01-15_2025-01-15_1440,2025-01-15,2025-01-15 22:40:00,1440,10,dtw_trade_flow_similarity_graph,C006,15,"CRI,CWEN,ESNT,EXPD,FMX,FTV,GRND,NCNO,OI,RES,TEX,TNK,VIRT,WTTR,XNCR"
full-market-graph-build-candidate_2025-01-15_2025-01-15_1440_dtw_trade_flow_similarity_graph_community_007,full-market-graph-build-candidate_2025-01-15,full-market-graph-build-candidate_2025-01-15_2025-01-15_1440,2025-01-15,2025-01-15 22:40:00,1440,10,dtw_trade_flow_similarity_graph,C007,14,"BKU,CFG,COP,DOV,FULT,HEI,KMI,KR,MCD,OKTA,PLD,RF,RTX,TFC"
full-market-graph-build-candidate_2025-01-15_2025-01-15_1440_dtw_trade_flow_similarity_graph_community_008,full-market-graph-build-candidate_2025-01-15,full-market-graph-build-candidate_2025-01-15_2025-01-15_1440,2025-01-15,2025-01-15 22:40:00,1440,10,dtw_trade_flow_similarity_graph,C008,9,"ASC,BNL,IMMR,INVH,KYMR,MTG,PBYI,PDM,WT"
full-market-graph-build-candidate_2025-01-15_2025-01-15_1440_dtw_trade_flow_similarity_graph_community_009,full-market-graph-build-candidate_2025-01-15,full-market-graph-build-candidate_2025-01-15_2025-01-15_1440,2025-01-15,2025-01-15 22:40:00,1440,10,dtw_trade_flow_similarity_graph,C009,7,"AL,ENOV,FLS,PAR,UNFI,UTZ,YEXT"
full-market-graph-build-candidate_2025-01-15_2025-01-15_1440_dtw_trade_flow_similarity_graph_community_010,full-market-graph-build-candidate_2025-01-15,full-market-graph-build-candidate_2025-01-15_2025-01-15_1440,2025-01-15,2025-01-15 22:40:00,1440,10,dtw_trade_flow_similarity_graph,C010,7,"BBIO,CDLX,EAT,HWM,KLAC,O,SAFE"
