layer_community_id,run_id,snapshot_id,trade_date,snapshot_timestamp,snapshot_clock_code,available_minutes_since_open,graph_layer,community_local_id,member_count,member_symbols
full-market-graph-build-candidate-tail4_2025-01-29_2025-01-29_1800_large_trade_alignment_graph_community_001,full-market-graph-build-candidate-tail4_2025-01-29,full-market-graph-build-candidate-tail4_2025-01-29_2025-01-29_1800,2025-01-29,2025-01-30 02:00:00,1800,210,large_trade_alignment_graph,C001,2,"NET,UAN"
full-market-graph-build-candidate-tail4_2025-01-29_2025-01-29_1805_large_trade_alignment_graph_community_001,full-market-graph-build-candidate-tail4_2025-01-29,full-market-graph-build-candidate-tail4_2025-01-29_2025-01-29_1805,2025-01-29,2025-01-30 02:05:00,1805,215,large_trade_alignment_graph,C001,2,"NET,UAN"
full-market-graph-build-candidate-tail4_2025-01-29_2025-01-29_1810_large_trade_alignment_graph_community_001,full-market-graph-build-candidate-tail4_2025-01-29,full-market-graph-build-candidate-tail4_2025-01-29_2025-01-29_1810,2025-01-29,2025-01-30 02:10:00,1810,220,large_trade_alignment_graph,C001,2,"NET,UAN"
full-market-graph-build-candidate-tail4_2025-01-29_2025-01-29_1830_large_trade_alignment_graph_community_001,full-market-graph-build-candidate-tail4_2025-01-29,full-market-graph-build-candidate-tail4_2025-01-29_2025-01-29_1830,2025-01-29,2025-01-30 02:30:00,1830,240,large_trade_alignment_graph,C001,2,"NET,UAN"
full-market-graph-build-candidate-tail4_2025-01-29_2025-01-29_1900_large_trade_alignment_graph_community_001,full-market-graph-build-candidate-tail4_2025-01-29,full-market-graph-build-candidate-tail4_2025-01-29_2025-01-29_1900,2025-01-29,2025-01-30 03:00:00,1900,270,large_trade_alignment_graph,C001,2,"KNSL,NDSN"
full-market-graph-build-candidate-tail4_2025-01-29_2025-01-29_1915_large_trade_alignment_graph_community_001,full-market-graph-build-candidate-tail4_2025-01-29,full-market-graph-build-candidate-tail4_2025-01-29_2025-01-29_1915,2025-01-29,2025-01-30 03:15:00,1915,285,large_trade_alignment_graph,C001,2,"INNV,MTSI"
