layer_community_id,run_id,snapshot_id,trade_date,snapshot_timestamp,snapshot_clock_code,available_minutes_since_open,graph_layer,community_local_id,member_count,member_symbols
full-market-graph-build-candidate_2025-01-22_2025-01-22_1715_large_trade_alignment_graph_community_001,full-market-graph-build-candidate_2025-01-22,full-market-graph-build-candidate_2025-01-22_2025-01-22_1715,2025-01-22,2025-01-23 01:15:00,1715,165,large_trade_alignment_graph,C001,2,"ACHR,LEN.B"
full-market-graph-build-candidate_2025-01-22_2025-01-22_1720_large_trade_alignment_graph_community_001,full-market-graph-build-candidate_2025-01-22,full-market-graph-build-candidate_2025-01-22_2025-01-22_1720,2025-01-22,2025-01-23 01:20:00,1720,170,large_trade_alignment_graph,C001,2,"ACHR,LEN.B"
full-market-graph-build-candidate_2025-01-22_2025-01-22_1815_large_trade_alignment_graph_community_001,full-market-graph-build-candidate_2025-01-22,full-market-graph-build-candidate_2025-01-22_2025-01-22_1815,2025-01-22,2025-01-23 02:15:00,1815,225,large_trade_alignment_graph,C001,4,"AAON,CPRX,DDOG,NRP"
full-market-graph-build-candidate_2025-01-22_2025-01-22_1820_large_trade_alignment_graph_community_001,full-market-graph-build-candidate_2025-01-22,full-market-graph-build-candidate_2025-01-22_2025-01-22_1820,2025-01-22,2025-01-23 02:20:00,1820,230,large_trade_alignment_graph,C001,3,"AAON,CPRX,NRP"
full-market-graph-build-candidate_2025-01-22_2025-01-22_1850_large_trade_alignment_graph_community_001,full-market-graph-build-candidate_2025-01-22,full-market-graph-build-candidate_2025-01-22_2025-01-22_1850,2025-01-22,2025-01-23 02:50:00,1850,260,large_trade_alignment_graph,C001,2,"CPAY,GPI"
