graph_layer,factor_name,label_horizon,label_variant,sample_size,rank_ic,top_decile_mean,bottom_decile_mean,top_bottom_spread,top_decile_hit_rate
dtw_return_similarity_graph,community_avg_weight_feature,15m,top10_member,4365,-0.009293003760828887,0.00016304693402679793,-8.429640831055393e-05,0.00024734334233735185,0.48853211009174313
dtw_return_similarity_graph,community_avg_weight_feature,30m,top10_member,4207,-0.0223714099545115,-0.0001466521514834933,0.00043027814837884526,-0.0005769302998623385,0.4785714285714286
dtw_return_similarity_graph,community_avg_weight_feature,1m,core_weighted,4442,0.01877799774327064,0.0004421690664436832,-0.0004900902611152378,0.000932259327558921,0.5112612612612613
dtw_return_similarity_graph,community_avg_weight_feature,5m,core_weighted,4431,-0.00025292158386038,-0.0003460568302608549,-0.00030479730559421344,-4.125952466664144e-05,0.49435665914221216
dtw_return_similarity_graph,community_avg_weight_feature,15m,core_weighted,4365,-0.009261477853281963,0.00016740621131659534,-6.802670550409383e-05,0.00023543291682068918,0.481651376146789
dtw_return_similarity_graph,community_avg_weight_feature,30m,core_weighted,4207,-0.02368200660767777,-0.0001462551908003381,0.0004378029870060036,-0.0005840581778063417,0.4714285714285714
dtw_return_similarity_graph,community_quality_score,1m,equal_weight,4442,0.018154255494967613,0.0004963989158408899,0.00024746587172934533,0.00024893304411154456,0.5135135135135135
dtw_return_similarity_graph,community_quality_score,5m,equal_weight,4431,0.005840551508059499,-0.0003181532017871741,1.9532898739886307e-05,-0.00033768610052706044,0.5079006772009029
dtw_return_similarity_graph,community_quality_score,15m,equal_weight,4365,-0.00571504663509065,-0.00019882352490497663,0.0005665681715493467,-0.0007653916964543233,0.481651376146789
dtw_return_similarity_graph,community_quality_score,30m,equal_weight,4207,-0.02391084283137156,-0.0005896902838782774,0.0009809428188600395,-0.0015706331027383169,0.46904761904761905
dtw_return_similarity_graph,community_quality_score,1m,member_weight,4442,0.018154255494967613,0.0004963989158408899,0.00024746587172934533,0.00024893304411154456,0.5135135135135135
dtw_return_similarity_graph,community_quality_score,5m,member_weight,4431,0.005840551508059499,-0.0003181532017871741,1.9532898739886307e-05,-0.00033768610052706044,0.5079006772009029
dtw_return_similarity_graph,community_quality_score,15m,member_weight,4365,-0.00571504663509065,-0.00019882352490497663,0.0005665681715493467,-0.0007653916964543233,0.481651376146789
dtw_return_similarity_graph,community_quality_score,30m,member_weight,4207,-0.02391084283137156,-0.0005896902838782774,0.0009809428188600395,-0.0015706331027383169,0.46904761904761905
dtw_return_similarity_graph,community_quality_score,1m,top5_member,4442,0.018052929682634146,0.0004963989158408899,0.00024547342810711764,0.00025092548773377225,0.5135135135135135
dtw_return_similarity_graph,community_quality_score,5m,top5_member,4431,0.006646522418104102,-0.0003181532017871741,-4.215282755251651e-05,-0.00027600037423465757,0.5079006772009029
dtw_return_similarity_graph,community_quality_score,15m,top5_member,4365,0.002611886580684524,-0.00019882352490497663,0.0003809007503904363,-0.000579724275295413,0.481651376146789
dtw_return_similarity_graph,community_quality_score,30m,top5_member,4207,-0.01992895907706513,-0.0005896902838782774,0.0008960196859503135,-0.001485709969828591,0.46904761904761905
dtw_return_similarity_graph,community_quality_score,1m,top10_member,4442,0.01960203226179086,0.0004963989158408899,0.0002524959256689948,0.0002439029901718951,0.5135135135135135
dtw_return_similarity_graph,community_quality_score,5m,top10_member,4431,0.005712345855999866,-0.0003181532017871741,3.1307642343929786e-05,-0.0003494608441311039,0.5079006772009029
dtw_return_similarity_graph,community_quality_score,15m,top10_member,4365,-0.003296970827353457,-0.00019882352490497663,0.0005156666733864907,-0.0007144901982914674,0.481651376146789
dtw_return_similarity_graph,community_quality_score,30m,top10_member,4207,-0.02282225485335059,-0.0005896902838782774,0.0009382415841871701,-0.0015279318680654474,0.46904761904761905
dtw_return_similarity_graph,community_quality_score,1m,core_weighted,4442,0.01823218547584069,0.0005161969674671819,0.0002462461836761295,0.0002699507837910524,0.509009009009009
dtw_return_similarity_graph,community_quality_score,5m,core_weighted,4431,0.00598006311704134,-0.0003261565395912335,2.276279366720736e-05,-0.00034891933325844086,0.510158013544018
dtw_return_similarity_graph,community_quality_score,15m,core_weighted,4365,-0.0054998166694429345,-0.0002007520703067129,0.00054294756508659,-0.000743699635393303,0.4793577981651376
dtw_return_similarity_graph,community_quality_score,30m,core_weighted,4207,-0.02410483918003222,-0.0005687444502734659,0.0009782466181573757,-0.0015469910684308415,0.46190476190476193
dtw_trade_flow_similarity_graph,community_mean_volume_z_12,1m,equal_weight,1640,-0.010031640068944287,0.0004247504710909013,-0.0002794064208761923,0.0007041568919670936,0.5365853658536586
dtw_trade_flow_similarity_graph,community_mean_volume_z_12,5m,equal_weight,1640,0.03350891445361201,0.0006689654807569673,-0.0007773382700056549,0.0014463037507626221,0.5304878048780488
dtw_trade_flow_similarity_graph,community_mean_volume_z_12,15m,equal_weight,1639,0.014807813203340304,0.0007667526355011142,-3.984050199001823e-05,0.0008065931374911324,0.5337423312883436
dtw_trade_flow_similarity_graph,community_mean_volume_z_12,30m,equal_weight,1638,0.01822869680290218,0.0001557165362101466,0.0005309895234670656,-0.0003752729872569191,0.5705521472392638
dtw_trade_flow_similarity_graph,community_mean_volume_z_12,1m,member_weight,1640,-0.010031640068944287,0.0004247504710909013,-0.0002794064208761923,0.0007041568919670936,0.5365853658536586
dtw_trade_flow_similarity_graph,community_mean_volume_z_12,5m,member_weight,1640,0.03350891445361201,0.0006689654807569673,-0.0007773382700056549,0.0014463037507626221,0.5304878048780488
dtw_trade_flow_similarity_graph,community_mean_volume_z_12,15m,member_weight,1639,0.014807813203340304,0.0007667526355011142,-3.984050199001823e-05,0.0008065931374911324,0.5337423312883436
dtw_trade_flow_similarity_graph,community_mean_volume_z_12,30m,member_weight,1638,0.01822869680290218,0.0001557165362101466,0.0005309895234670656,-0.0003752729872569191,0.5705521472392638
