layer_community_id,run_id,snapshot_id,trade_date,snapshot_timestamp,snapshot_clock_code,available_minutes_since_open,graph_layer,community_local_id,member_count,member_symbols
full-market-graph-build-v2_2025-01-27_2025-01-27_1735_large_trade_alignment_graph_community_001,full-market-graph-build-v2_2025-01-27,full-market-graph-build-v2_2025-01-27_2025-01-27_1735,2025-01-27,2025-01-28 01:35:00,1735,185,large_trade_alignment_graph,C001,2,"CVCO,RGA"
full-market-graph-build-v2_2025-01-27_2025-01-27_1740_large_trade_alignment_graph_community_001,full-market-graph-build-v2_2025-01-27,full-market-graph-build-v2_2025-01-27_2025-01-27_1740,2025-01-27,2025-01-28 01:40:00,1740,190,large_trade_alignment_graph,C001,2,"CVCO,RGA"
full-market-graph-build-v2_2025-01-27_2025-01-27_1745_large_trade_alignment_graph_community_001,full-market-graph-build-v2_2025-01-27,full-market-graph-build-v2_2025-01-27_2025-01-27_1745,2025-01-27,2025-01-28 01:45:00,1745,195,large_trade_alignment_graph,C001,2,"CVCO,RGA"
full-market-graph-build-v2_2025-01-27_2025-01-27_1750_large_trade_alignment_graph_community_001,full-market-graph-build-v2_2025-01-27,full-market-graph-build-v2_2025-01-27_2025-01-27_1750,2025-01-27,2025-01-28 01:50:00,1750,200,large_trade_alignment_graph,C001,2,"CVCO,RGA"
full-market-graph-build-v2_2025-01-27_2025-01-27_1755_large_trade_alignment_graph_community_001,full-market-graph-build-v2_2025-01-27,full-market-graph-build-v2_2025-01-27_2025-01-27_1755,2025-01-27,2025-01-28 01:55:00,1755,205,large_trade_alignment_graph,C001,2,"CVCO,RGA"
