layer_community_id,run_id,snapshot_id,trade_date,snapshot_timestamp,snapshot_clock_code,available_minutes_since_open,graph_layer,community_local_id,member_count,member_symbols
full-market-graph-build-v2_2025-01-07_2025-01-07_1435_large_trade_alignment_graph_community_001,full-market-graph-build-v2_2025-01-07,full-market-graph-build-v2_2025-01-07_2025-01-07_1435,2025-01-07,2025-01-07 22:35:00,1435,5,large_trade_alignment_graph,C001,2,"AZO,COKE"
full-market-graph-build-v2_2025-01-07_2025-01-07_1440_large_trade_alignment_graph_community_001,full-market-graph-build-v2_2025-01-07,full-market-graph-build-v2_2025-01-07_2025-01-07_1440,2025-01-07,2025-01-07 22:40:00,1440,10,large_trade_alignment_graph,C001,2,"AZO,COKE"
full-market-graph-build-v2_2025-01-07_2025-01-07_1800_large_trade_alignment_graph_community_001,full-market-graph-build-v2_2025-01-07,full-market-graph-build-v2_2025-01-07_2025-01-07_1800,2025-01-07,2025-01-08 02:00:00,1800,210,large_trade_alignment_graph,C001,3,"FBIN,MOS,NRP"
full-market-graph-build-v2_2025-01-07_2025-01-07_1805_large_trade_alignment_graph_community_001,full-market-graph-build-v2_2025-01-07,full-market-graph-build-v2_2025-01-07_2025-01-07_1805,2025-01-07,2025-01-08 02:05:00,1805,215,large_trade_alignment_graph,C001,3,"FBIN,MOS,NRP"
full-market-graph-build-v2_2025-01-07_2025-01-07_1810_large_trade_alignment_graph_community_001,full-market-graph-build-v2_2025-01-07,full-market-graph-build-v2_2025-01-07_2025-01-07_1810,2025-01-07,2025-01-08 02:10:00,1810,220,large_trade_alignment_graph,C001,3,"FBIN,MOS,NRP"
full-market-graph-build-v2_2025-01-07_2025-01-07_1815_large_trade_alignment_graph_community_001,full-market-graph-build-v2_2025-01-07,full-market-graph-build-v2_2025-01-07_2025-01-07_1815,2025-01-07,2025-01-08 02:15:00,1815,225,large_trade_alignment_graph,C001,3,"FBIN,MOS,NRP"
full-market-graph-build-v2_2025-01-07_2025-01-07_1820_large_trade_alignment_graph_community_001,full-market-graph-build-v2_2025-01-07,full-market-graph-build-v2_2025-01-07_2025-01-07_1820,2025-01-07,2025-01-08 02:20:00,1820,230,large_trade_alignment_graph,C001,3,"FBIN,MOS,NRP"
full-market-graph-build-v2_2025-01-07_2025-01-07_1825_large_trade_alignment_graph_community_001,full-market-graph-build-v2_2025-01-07,full-market-graph-build-v2_2025-01-07_2025-01-07_1825,2025-01-07,2025-01-08 02:25:00,1825,235,large_trade_alignment_graph,C001,6,"CL,FBIN,MOS,MTCH,NRP,RNR"
