layer_community_id,run_id,snapshot_id,trade_date,snapshot_timestamp,snapshot_clock_code,available_minutes_since_open,graph_layer,community_local_id,member_count,member_symbols
full-market-graph-build-v2_2025-01-27_2025-01-27_1440_dtw_trade_flow_similarity_graph_community_001,full-market-graph-build-v2_2025-01-27,full-market-graph-build-v2_2025-01-27_2025-01-27_1440,2025-01-27,2025-01-27 22:40:00,1440,10,dtw_trade_flow_similarity_graph,C001,41,"AAME,AGMH,ANIX,AREB,BQ,CAAS,CAPT,CFBK,DTI,EHTH,EPRX,FRGT,FTLF,GALT,GV,JFBR,KEN,LFCR,LSF,MCRI,MRM,NATH,OKUR,OMCC,PBBK,PRSO,PSBD,PSHG,RM,SENEA,SHIM,TG,THAR,TLSI,TRDA,UBFO,UFG,UTMD,VHI,WILC,XCUR"
full-market-graph-build-v2_2025-01-27_2025-01-27_1440_dtw_trade_flow_similarity_graph_community_003,full-market-graph-build-v2_2025-01-27,full-market-graph-build-v2_2025-01-27_2025-01-27_1440,2025-01-27,2025-01-27 22:40:00,1440,10,dtw_trade_flow_similarity_graph,C003,36,"AEI,ASRT,ATCH,CIX,CLWT,CMCM,COYA,CSV,CTSO,DRIO,FBYD,FSUN,GAIA,GBIO,GLE,GLSI,ICG,IFBD,IMG,IPWR,KAPA,LARK,LPCN,MLSS,OBIO,OKYO,OWLT,PRLD,RFL,SUGP,TIL,TRX,ULY,XOMA,YHC,ZENV"
full-market-graph-build-v2_2025-01-27_2025-01-27_1440_dtw_trade_flow_similarity_graph_community_002,full-market-graph-build-v2_2025-01-27,full-market-graph-build-v2_2025-01-27_2025-01-27_1440,2025-01-27,2025-01-27 22:40:00,1440,10,dtw_trade_flow_similarity_graph,C002,17,"ADIL,AUID,BATL,BENF,CBNK,CING,CKX,CSTE,FLGC,FONR,GEG,GNLN,INSE,MMA,RVYL,TOVX,TRNR"
full-market-graph-build-v2_2025-01-27_2025-01-27_1440_dtw_trade_flow_similarity_graph_community_004,full-market-graph-build-v2_2025-01-27,full-market-graph-build-v2_2025-01-27_2025-01-27_1440,2025-01-27,2025-01-27 22:40:00,1440,10,dtw_trade_flow_similarity_graph,C004,15,"AKAN,BXC,CATO,ELWS,HBT,HGBL,MGIH,MYND,NCL,NIXX,PBFS,PCYO,RVP,STSS,VABK"
full-market-graph-build-v2_2025-01-27_2025-01-27_1440_dtw_trade_flow_similarity_graph_community_009,full-market-graph-build-v2_2025-01-27,full-market-graph-build-v2_2025-01-27_2025-01-27_1440,2025-01-27,2025-01-27 22:40:00,1440,10,dtw_trade_flow_similarity_graph,C009,8,"BCO,BCYC,DHIL,GCO,GKOS,LLYVA,PLMR,USPH"
full-market-graph-build-v2_2025-01-27_2025-01-27_1440_dtw_trade_flow_similarity_graph_community_016,full-market-graph-build-v2_2025-01-27,full-market-graph-build-v2_2025-01-27_2025-01-27_1440,2025-01-27,2025-01-27 22:40:00,1440,10,dtw_trade_flow_similarity_graph,C016,8,"CHE,FRHC,HURN,ICFI,KRYS,NPK,RBC,TRNS"
full-market-graph-build-v2_2025-01-27_2025-01-27_1440_dtw_trade_flow_similarity_graph_community_021,full-market-graph-build-v2_2025-01-27,full-market-graph-build-v2_2025-01-27_2025-01-27_1440,2025-01-27,2025-01-27 22:40:00,1440,10,dtw_trade_flow_similarity_graph,C021,7,"DXF,MATX,MORN,NBN,NGVC,ODC,SAFT"
full-market-graph-build-v2_2025-01-27_2025-01-27_1440_dtw_trade_flow_similarity_graph_community_008,full-market-graph-build-v2_2025-01-27,full-market-graph-build-v2_2025-01-27_2025-01-27_1440,2025-01-27,2025-01-27 22:40:00,1440,10,dtw_trade_flow_similarity_graph,C008,3,"AVTX,CNXN,HYFM"
full-market-graph-build-v2_2025-01-27_2025-01-27_1440_dtw_trade_flow_similarity_graph_community_018,full-market-graph-build-v2_2025-01-27,full-market-graph-build-v2_2025-01-27_2025-01-27_1440,2025-01-27,2025-01-27 22:40:00,1440,10,dtw_trade_flow_similarity_graph,C018,3,"CRAI,IPAR,KB"
full-market-graph-build-v2_2025-01-27_2025-01-27_1440_dtw_trade_flow_similarity_graph_community_005,full-market-graph-build-v2_2025-01-27,full-market-graph-build-v2_2025-01-27_2025-01-27_1440,2025-01-27,2025-01-27 22:40:00,1440,10,dtw_trade_flow_similarity_graph,C005,2,"APVO,TUSK"
