layer_community_id,run_id,snapshot_id,trade_date,snapshot_timestamp,snapshot_clock_code,available_minutes_since_open,graph_layer,community_local_id,member_count,member_symbols
full-market-graph-build-v2_2025-01-10_2025-01-10_1435_volume_expansion_graph_community_001,full-market-graph-build-v2_2025-01-10,full-market-graph-build-v2_2025-01-10_2025-01-10_1435,2025-01-10,2025-01-10 22:35:00,1435,5,volume_expansion_graph,C001,104,"AA,AAL,AAOI,AAP,ABNB,ABR,ACCO,ACHR,ACI,ACLS,ACLX,ACM,ACMR,ACOG,AIHS,AMCX,AMWD,AQN,ARBE,ARBK,ASNS,ATHA,AURA,BCAX,BFH,BFRG,BFRI,BGLC,BOKF,BPYPM,BTMD,CGTX,CLPT,CMMB,CODX,DRMA,DTSS,ELDN,FGL,FIVE,GCTK,GFL,GNS,HRI,HROW,ICHR,ILAG,IMNM,IMNN,JNJ,KMB,LVO,MDAI,MKSI,MRT,NDLS,NECB,OCS,OPRA,PAVM,PBT,PCAR,PED,PKBK,POWI,PRFX,PSHG,RDWR,RIG,RIME,RMTI,RVMD,RYDE,SATL,SBFM,SCWO,SEE,SGHT,SHCO,SII,SILO,SJT,SLN,SMG,SMSI,SNDL,SPRB,STIM,TCBX,THO,TKNO,TWG,UUU,VFF,VINP,WH,YMM,YPF,YUMC,ZENA,ZEUS,ZM,ZNTL,ZTO"
full-market-graph-build-v2_2025-01-10_2025-01-10_1435_volume_expansion_graph_community_005,full-market-graph-build-v2_2025-01-10,full-market-graph-build-v2_2025-01-10_2025-01-10_1435,2025-01-10,2025-01-10 22:35:00,1435,5,volume_expansion_graph,C005,77,"ACON,ADGM,AEMD,AREB,ASPS,ATOS,BCH,BKE,CANF,CBNA,CECO,CISS,CLLS,CRD.B,CTRM,CVGI,DEVS,EWCZ,FCX,FEAM,FLYE,FRGE,FRGT,FRHC,GDTC,GMED,GREE,GSIT,HIG,HITI,HSDT,HUBC,IMUX,INDV,INTJ,ITRM,KBR,KPRX,LEVI,LGCB,LLYVA,MASK,MDGL,MSS,MTNB,MVBF,MYSZ,NKTX,NRIM,NXL,NXPL,OCC,OMEX,OPTX,PEPG,PIII,PUK,PVL,RANI,RDW,REVB,SDHC,SFBS,SURG,TCRX,TECX,TNON,TORO,TRNS,TYRA,UOKA,VCIG,VS,VSME,VVOS,WLDS,YSXT"
full-market-graph-build-v2_2025-01-10_2025-01-10_1435_volume_expansion_graph_community_008,full-market-graph-build-v2_2025-01-10,full-market-graph-build-v2_2025-01-10_2025-01-10_1435,2025-01-10,2025-01-10 22:35:00,1435,5,volume_expansion_graph,C008,57,"AESI,APAM,APVO,ASTL,AXS,BDTX,BLFY,BTAI,BVN,CASH,CASS,CCU,CDLX,CLRB,DSGX,ENOV,ENTG,ES,GAME,GRNQ,HEI.A,HLLY,JAGX,KMDA,KT,KYTX,LRN,MAS,NCTY,NE,NXT,ONCY,OPAD,PALI,PRPH,RBBN,RBLX,RH,RLMD,RNAZ,ROCK,SCLX,SMTK,SRFM,TFC,TK,TRUP,TSE,TXMD,USAC,VERI,VNOM,WRAP,WTS,WTW,ZH,ZYME"
full-market-graph-build-v2_2025-01-10_2025-01-10_1435_volume_expansion_graph_community_002,full-market-graph-build-v2_2025-01-10,full-market-graph-build-v2_2025-01-10_2025-01-10_1435,2025-01-10,2025-01-10 22:35:00,1435,5,volume_expansion_graph,C002,24,"ABBV,ADC,ALGT,AMH,AMP,AMT,APLS,AXP,BEKE,DEC,FORM,GES,HTCO,IBIO,ITP,NPWR,ORA,OXSQ,PLAB,SBS,SHW,SKLZ,STRW,ZTEK"
full-market-graph-build-v2_2025-01-10_2025-01-10_1435_volume_expansion_graph_community_003,full-market-graph-build-v2_2025-01-10,full-market-graph-build-v2_2025-01-10_2025-01-10_1435,2025-01-10,2025-01-10 22:35:00,1435,5,volume_expansion_graph,C003,24,"ABEV,ABOS,ABSI,ASC,ECX,EMP,FSLY,FULT,GFI,GH,GS,GTLB,GXO,KOD,PHI,PRTH,RILYZ,SVM,SXTP,SYM,T,TAP,XP,ZS"
full-market-graph-build-v2_2025-01-10_2025-01-10_1435_volume_expansion_graph_community_014,full-market-graph-build-v2_2025-01-10,full-market-graph-build-v2_2025-01-10_2025-01-10_1435,2025-01-10,2025-01-10 22:35:00,1435,5,volume_expansion_graph,C014,23,"ALZN,AMRN,ASST,BDSX,BKKT,BTCT,BTM,BTOG,BURU,CDIO,DAKT,ENVB,FBLA,FND,IDAI,KN,ORIS,OSK,PNNT,PRAA,PRGS,QURE,TROX"
full-market-graph-build-v2_2025-01-10_2025-01-10_1435_volume_expansion_graph_community_020,full-market-graph-build-v2_2025-01-10,full-market-graph-build-v2_2025-01-10_2025-01-10_1435,2025-01-10,2025-01-10 22:35:00,1435,5,volume_expansion_graph,C020,20,"ANGI,AWRE,CLS,CVNA,DCTH,DUO,GBIO,LICN,MODG,OXLC,RENT,RLX,SGC,SMLR,STXS,WIMI,WOLF,XLO,XOM,YHC"
full-market-graph-build-v2_2025-01-10_2025-01-10_1435_volume_expansion_graph_community_004,full-market-graph-build-v2_2025-01-10,full-market-graph-build-v2_2025-01-10_2025-01-10_1435,2025-01-10,2025-01-10 22:35:00,1435,5,volume_expansion_graph,C004,12,"ACA,LWAY,MGEE,MGRC,NKSH,NVNO,OESX,PHAR,PROV,RLYB,RNXT,TRVG"
full-market-graph-build-v2_2025-01-10_2025-01-10_1435_volume_expansion_graph_community_006,full-market-graph-build-v2_2025-01-10,full-market-graph-build-v2_2025-01-10_2025-01-10_1435,2025-01-10,2025-01-10 22:35:00,1435,5,volume_expansion_graph,C006,12,"ACRS,ADUR,BHRB,BNRG,CMBM,CRVO,CURI,CVV,IESC,PDLB,PRDO,WBX"
full-market-graph-build-v2_2025-01-10_2025-01-10_1435_volume_expansion_graph_community_018,full-market-graph-build-v2_2025-01-10,full-market-graph-build-v2_2025-01-10_2025-01-10_1435,2025-01-10,2025-01-10 22:35:00,1435,5,volume_expansion_graph,C018,11,"AMST,BBCP,CC,DAC,GEHC,HWKN,MANU,PETS,SAR,TKC,TOMZ"
full-market-graph-build-v2_2025-01-10_2025-01-10_1435_volume_expansion_graph_community_012,full-market-graph-build-v2_2025-01-10,full-market-graph-build-v2_2025-01-10_2025-01-10_1435,2025-01-10,2025-01-10 22:35:00,1435,5,volume_expansion_graph,C012,10,"ALEC,ASRT,CCRN,CRESY,JRVR,MCW,SLXN,TIVC,VCTR,VEON"
full-market-graph-build-v2_2025-01-10_2025-01-10_1435_volume_expansion_graph_community_027,full-market-graph-build-v2_2025-01-10,full-market-graph-build-v2_2025-01-10_2025-01-10_1435,2025-01-10,2025-01-10 22:35:00,1435,5,volume_expansion_graph,C027,9,"ATLC,ATNI,AVNW,BBDO,CARS,CBFV,CCBG,CELZ,CMPR"
full-market-graph-build-v2_2025-01-10_2025-01-10_1435_volume_expansion_graph_community_009,full-market-graph-build-v2_2025-01-10,full-market-graph-build-v2_2025-01-10_2025-01-10_1435,2025-01-10,2025-01-10 22:35:00,1435,5,volume_expansion_graph,C009,8,"AHT,BZFD,CACI,IHRT,INSP,PPC,RZLT,TIPT"
full-market-graph-build-v2_2025-01-10_2025-01-10_1435_volume_expansion_graph_community_019,full-market-graph-build-v2_2025-01-10,full-market-graph-build-v2_2025-01-10_2025-01-10_1435,2025-01-10,2025-01-10 22:35:00,1435,5,volume_expansion_graph,C019,8,"AMTD,COOT,ESLA,FITBO,HOFT,METCB,SNWV,VIOT"
full-market-graph-build-v2_2025-01-10_2025-01-10_1435_volume_expansion_graph_community_041,full-market-graph-build-v2_2025-01-10,full-market-graph-build-v2_2025-01-10_2025-01-10_1435,2025-01-10,2025-01-10 22:35:00,1435,5,volume_expansion_graph,C041,8,"GIGM,HUDI,MKZR,PAVS,SNFCA,SPRU,TG,YRD"
full-market-graph-build-v2_2025-01-10_2025-01-10_1435_volume_expansion_graph_community_016,full-market-graph-build-v2_2025-01-10,full-market-graph-build-v2_2025-01-10_2025-01-10_1435,2025-01-10,2025-01-10 22:35:00,1435,5,volume_expansion_graph,C016,7,"AMPG,CBAT,CHWY,EQNR,INTC,NMG,VKTX"
full-market-graph-build-v2_2025-01-10_2025-01-10_1435_volume_expansion_graph_community_032,full-market-graph-build-v2_2025-01-10,full-market-graph-build-v2_2025-01-10_2025-01-10_1435,2025-01-10,2025-01-10 22:35:00,1435,5,volume_expansion_graph,C032,7,"CCI,CIEN,CMC,CMG,CRVS,XRX,ZYBT"
