source_symbol,symbol,status,row_count,min_timestamp,max_timestamp,exchange_timezone,last_fetch_at,error_message
ECVT,ECVT,success,4681,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:14:16.154757+00:00,
ED,ED,success,4681,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:09.245023+00:00,
EDN,EDN,success,3832,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:14:22.358996+00:00,
EDRY,EDRY,success,1070,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:16:02.597016+00:00,
EDU,EDU,success,4643,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:55.589235+00:00,
EE,EE,success,4373,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:13:31.511739+00:00,
EEFT,EEFT,success,4582,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:13:49.284764+00:00,
EEX,EEX,success,1655,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:14:32.748769+00:00,
EFC,EFC,success,4680,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:14:07.330787+00:00,
EFOR,EFOR,success,2341,2026-04-24 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:14:40.378698+00:00,
EFSC,EFSC,success,3927,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:13:54.624584+00:00,
EFSI,EFSI,success,1106,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:15:37.076041+00:00,
EFX,EFX,success,4681,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:22.947888+00:00,
EFXT,EFXT,success,4621,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:13:44.369773+00:00,
EG,EG,success,4678,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:35.812103+00:00,
EGAN,EGAN,success,4006,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:15:41.360937+00:00,
EGBN,EGBN,success,4016,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:14:40.761442+00:00,
EGG,EGG,success,1002,2026-03-12 13:55:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:15:46.456872+00:00,
EGHA,EGHA,success,242,2026-03-12 14:45:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:15:38.445090+00:00,
EGO,EGO,success,4681,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:55.639288+00:00,
EGP,EGP,success,4261,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:43.910526+00:00,
EGY,EGY,success,4675,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:14:57.132262+00:00,
EH,EH,success,4609,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:14:54.364702+00:00,
EHC,EHC,success,4666,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:44.299953+00:00,
EIG,EIG,success,4193,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:14:39.239918+00:00,
EIKN,EIKN,success,3845,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:15:02.632076+00:00,
EIX,EIX,success,4681,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:16.027347+00:00,
EL,EL,success,4681,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:15.346779+00:00,
ELA,ELA,success,3125,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:14:53.083056+00:00,
ELAN,ELAN,success,4681,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:39.937066+00:00,
ELDN,ELDN,success,4648,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:15:31.579510+00:00,
ELE,ELE,success,4311,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:14:34.397073+00:00,
ELF,ELF,success,4681,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:13:42.446227+00:00,
ELLO,ELLO,success,361,2026-03-12 13:40:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:15:27.178466+00:00,
ELMD,ELMD,success,2300,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:15:24.057111+00:00,
ELMT,ELMT,success,2332,2026-04-23 13:35:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:15:00.412259+00:00,
ELPC,ELPC,success,4457,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:53.733941+00:00,
ELS,ELS,success,4677,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:37.869936+00:00,
ELTX,ELTX,success,3107,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:15:33.341252+00:00,
ELV,ELV,success,4681,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:11:55.834242+00:00,
ELVA,ELVA,success,4299,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:15:02.512701+00:00,
ELVN,ELVN,success,4624,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:13:57.646579+00:00,
ELVR,ELVR,success,2616,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:14:14.538844+00:00,
EMA,EMA,success,4376,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:30.947704+00:00,
EMAT,EMAT,success,3098,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:13:27.135126+00:00,
EMBC,EMBC,success,4607,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:15:40.201124+00:00,
EMBJ,EMBJ,success,4681,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:45.368415+00:00,
EME,EME,success,4664,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:10.802233+00:00,
EML,EML,success,1024,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:15:51.270739+00:00,
EMN,EMN,success,4678,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:53.835880+00:00,
EMPD,EMPD,success,4128,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:15:56.503137+00:00,
EMR,EMR,success,4681,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:11:58.862318+00:00,
ENB,ENB,success,4681,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:11:52.540913+00:00,
ENIC,ENIC,success,4560,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:13:09.054966+00:00,
ENLT,ENLT,success,3778,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:36.087956+00:00,
ENOV,ENOV,success,4652,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:14:18.161485+00:00,
ENPH,ENPH,success,4681,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:57.152529+00:00,
ENR,ENR,success,4673,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:14:19.312741+00:00,
ENS,ENS,success,4405,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:52.764542+00:00,
ENSG,ENSG,success,4329,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:46.485423+00:00,
ENTA,ENTA,success,3300,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:15:22.311361+00:00,
ENTG,ENTG,success,4681,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:25.832966+00:00,
ENVA,ENVA,success,3810,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:13:24.303657+00:00,
ENVX,ENVX,success,4681,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:14:10.857957+00:00,
EOG,EOG,success,4681,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:11:59.360409+00:00,
EOLS,EOLS,success,4568,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:15:07.667687+00:00,
EOSE,EOSE,success,4681,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:13:53.804201+00:00,
EPAC,EPAC,success,4426,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:14:05.197618+00:00,
EPAM,EPAM,success,4680,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:13:14.653059+00:00,
EPC,EPC,success,4585,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:14:35.829620+00:00,
EPM,EPM,success,4525,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:15:47.641010+00:00,
EPR,EPR,success,4651,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:13:22.457707+00:00,
EPRT,EPRT,success,4677,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:13:04.843349+00:00,
EPRX,EPRX,success,2898,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:15:12.808731+00:00,
EPSN,EPSN,success,3720,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:15:44.797829+00:00,
EQBK,EQBK,success,2833,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:14:33.000474+00:00,
EQH,EQH,success,4681,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:40.075110+00:00,
EQIX,EQIX,success,4662,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:11:54.409772+00:00,
EQNR,EQNR,success,4681,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:11:55.699999+00:00,
EQPT,EQPT,success,4680,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:13:15.517160+00:00,
EQR,EQR,success,4681,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:18.067399+00:00,
EQT,EQT,success,4681,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:12.107754+00:00,
EQX,EQX,success,4681,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:53.047013+00:00,
ERAS,ERAS,success,4680,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:13:30.997883+00:00,
ERIC,ERIC,success,4681,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:07.331493+00:00,
ERIE,ERIE,success,3991,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:43.679527+00:00,
ERII,ERII,success,4621,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:15:09.023200+00:00,
ERO,ERO,success,4680,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:13:47.221778+00:00,
ES,ES,success,4681,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:18.158874+00:00,
ESAB,ESAB,success,4545,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:13:12.270556+00:00,
ESCA,ESCA,success,1844,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:15:33.135986+00:00,
ESE,ESE,success,4125,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:56.443430+00:00,
ESEA,ESEA,success,2294,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:15:04.612522+00:00,
ESI,ESI,success,4681,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:47.374539+00:00,
ESLT,ESLT,success,4174,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:09.832709+00:00,
ESNT,ESNT,success,4610,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:13:11.848766+00:00,
ESOA,ESOA,success,3329,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:15:29.461443+00:00,
ESP,ESP,success,1520,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:15:45.971843+00:00,
ESPR,ESPR,success,4680,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:14:41.698228+00:00,
ESQ,ESQ,success,2753,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:14:35.975296+00:00,
ESRT,ESRT,success,4666,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:14:37.627207+00:00,
ESS,ESS,success,4561,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:25.617889+00:00,
ESTA,ESTA,success,4341,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:13:56.791698+00:00,
ESTC,ESTC,success,4681,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:13:04.573931+00:00,
ETD,ETD,success,4483,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:14:59.789524+00:00,
ETN,ETN,success,4681,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:11:50.865693+00:00,
ETON,ETON,success,4369,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:14:42.912143+00:00,
ETOR,ETOR,success,4663,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:13:39.647682+00:00,
ETR,ETR,success,4681,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:05.847525+00:00,
ETSS,ETSS,success,10,2026-06-04 13:35:00+00:00,2026-06-05 18:25:00+00:00,America/New_York,2026-06-07 10:15:40.640676+00:00,
ETSY,ETSY,success,4681,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:13:02.532805+00:00,
EVAC,EVAC,success,481,2026-03-12 13:30:00+00:00,2026-06-05 19:55:00+00:00,America/New_York,2026-06-07 10:14:53.681921+00:00,
EVC,EVC,success,4281,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:14:42.351289+00:00,
EVCM,EVCM,success,2791,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:14:07.966562+00:00,
EVER,EVER,success,4611,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:14:46.413746+00:00,
EVH,EVH,success,4677,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:15:04.005348+00:00,
EVI,EVI,success,1419,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:15:36.353926+00:00,
EVLV,EVLV,success,4680,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:14:31.733278+00:00,
EVMN,EVMN,success,4321,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:14:45.576972+00:00,
EVOX,EVOX,success,71,2026-03-16 15:05:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:15:23.337805+00:00,
EVR,EVR,success,4674,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:35.407064+00:00,
EVRG,EVRG,success,4681,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:25.506291+00:00,
EVTC,EVTC,success,4453,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:14:15.731930+00:00,
EW,EW,success,4681,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:05.700059+00:00,
EWBC,EWBC,success,4650,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:28.048696+00:00,
EWTX,EWTX,success,4627,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:13:29.337134+00:00,
EXC,EXC,success,4681,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:06.380675+00:00,
EXE,EXE,success,4681,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:22.028192+00:00,
EXEL,EXEL,success,4681,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:34.830699+00:00,
EXK,EXK,success,4681,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:13:53.541298+00:00,
EXLS,EXLS,success,4680,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:13:20.849858+00:00,
EXOD,EXOD,success,2837,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:15:42.618324+00:00,
EXP,EXP,success,4485,2026-03-12 13:35:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:13:01.100649+00:00,
EXPD,EXPD,success,4672,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:22.177371+00:00,
EXPE,EXPE,success,4678,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:15.857556+00:00,
EXPO,EXPO,success,4509,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:13:41.493194+00:00,
EXR,EXR,success,4672,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:13.488016+00:00,
EXTR,EXTR,success,4680,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:13:31.109044+00:00,
EYE,EYE,success,4677,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:14:23.649874+00:00,
EYPT,EYPT,success,4639,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:14:33.294144+00:00,
EZPW,EZPW,success,4626,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:14:00.883028+00:00,
F,F,success,4681,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:02.890232+00:00,
FA,FA,success,4665,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:13:45.426470+00:00,
FACT,FACT,success,356,2026-03-12 16:15:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:15:31.128277+00:00,
FAF,FAF,success,4655,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:13:00.807698+00:00,
FANG,FANG,success,4681,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:03.856274+00:00,
FAST,FAST,success,4681,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:04.434350+00:00,
FATN,FATN,success,3041,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:15:57.738388+00:00,
FBIN,FBIN,success,4681,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:13:18.983442+00:00,
FBIZ,FBIZ,success,1201,2026-03-12 13:35:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:15:02.829295+00:00,
FBK,FBK,success,4209,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:13:43.705178+00:00,
FBLA,FBLA,success,2382,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:15:36.161116+00:00,
FBNC,FBNC,success,3686,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:13:50.838472+00:00,
FBP,FBP,success,4675,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:13:29.444115+00:00,
FBRT,FBRT,success,4632,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:14:49.460917+00:00,
FBRX,FBRX,success,3725,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:15:22.449193+00:00,
FBYD,FBYD,success,2523,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:14:05.061499+00:00,
FC,FC,success,2971,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:15:29.924676+00:00,
FCAP,FCAP,success,189,2026-03-12 16:55:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:15:37.139142+00:00,
FCBC,FCBC,success,2109,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:14:41.216753+00:00,
FCCO,FCCO,success,2818,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:15:26.979951+00:00,
FCEL,FCEL,success,4675,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:14:36.217744+00:00,
FCF,FCF,success,4657,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:14:00.074523+00:00,
FCFS,FCFS,success,4216,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:46.083469+00:00,
FCN,FCN,success,4264,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:13:16.725135+00:00,
FCNCA,FCNCA,success,4503,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:19.646647+00:00,
FCPT,FCPT,success,4635,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:13:48.038304+00:00,
FCRS,FCRS,success,989,2026-03-12 13:35:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:15:15.651909+00:00,
FCX,FCX,success,4681,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:11:56.149021+00:00,
FDBC,FDBC,success,359,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:15:29.654989+00:00,
FDMT,FDMT,success,4578,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:15:06.975461+00:00,
FDP,FDP,success,4169,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:14:16.530999+00:00,
FDS,FDS,success,4677,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:47.818537+00:00,
FDSB,FDSB,success,341,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:15:59.036597+00:00,
FDUS,FDUS,success,4257,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:14:46.601159+00:00,
FDX,FDX,success,4679,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:11:58.992943+00:00,
FE,FE,success,4681,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:17.231295+00:00,
FEIM,FEIM,success,3866,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:14:48.657465+00:00,
FELE,FELE,success,3900,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:13:22.084617+00:00,
FENC,FENC,success,3493,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:15:26.722996+00:00,
FER,FER,success,4679,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:06.165053+00:00,
FERG,FERG,success,4679,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:12:06.502494+00:00,
FET,FET,success,3844,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:14:55.018653+00:00,
FF,FF,success,4350,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:15:41.749075+00:00,
FFBC,FFBC,success,4633,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:13:37.754367+00:00,
FFIN,FFIN,success,4648,2026-03-12 13:30:00+00:00,2026-06-05 20:00:00+00:00,America/New_York,2026-06-07 10:13:19.243562+00:00,
