trade_date,cluster_name,cluster_local_id,momentum_rank,momentum_score,primary_members,member_weights,size,overlap_size,coherence,breadth,volume_expansion,return_3d,return_10d,return_20d,relative_strength_10d,last_bar_return,lifecycle_id,lifecycle_age,previous_size,size_change,stage,previous_leader,rotation_event
2026-04-09 00:00:00-04:00,TECH/COMMEQUIP :: ADV-AGM-AIP,0,1,0.9293263114690675,"['ADV', 'AGM', 'AIP', 'ARX', 'BEAM', 'BGC', 'BTDR', 'CSCO', 'CSV', 'CTEV', 'CWST', 'DNUT', 'EAF', 'ELVN', 'ENLT', 'ERIC', 'EVLV', 'FATN', 'FENC', 'FFIV', 'FRPH', 'GO', 'GSM', 'HNRG', 'HOG', 'HPE', 'JBS', 'JBTM', 'JEF', 'KC', 'KEEL', 'KOD', 'KRMN', 'LOVE', 'MARA', 'MGTX', 'MRX', 'NAVN', 'NDLS', 'NTCT', 'NVCR', 'OPRX', 'PGEN', 'PSIG', 'RDCM', 'RZLT', 'SCI', 'SFD', 'SPOK', 'SPRY', 'SRZN', 'TGT', 'TSN', 'UNFI']","{'ADV': 1.0, 'AGM': 1.0, 'AIP': 1.0, 'ARX': 1.0, 'BEAM': 1.0, 'BGC': 1.0, 'BTDR': 1.0, 'CSCO': 1.0, 'CSV': 1.0, 'CTEV': 1.0, 'CWST': 1.0, 'DNUT': 1.0, 'EAF': 1.0, 'ELVN': 1.0, 'ENLT': 1.0, 'ERIC': 1.0, 'EVLV': 1.0, 'FATN': 1.0, 'FENC': 1.0, 'FFIV': 1.0, 'FRPH': 1.0, 'GO': 1.0, 'GSM': 1.0, 'HNRG': 1.0, 'HOG': 1.0, 'HPE': 1.0, 'JBS': 1.0, 'JBTM': 1.0, 'JEF': 1.0, 'KC': 1.0, 'KEEL': 1.0, 'KOD': 1.0, 'KRMN': 1.0, 'LOVE': 1.0, 'MARA': 1.0, 'MGTX': 1.0, 'MRX': 1.0, 'NAVN': 1.0, 'NDLS': 1.0, 'NTCT': 1.0, 'NVCR': 1.0, 'OPRX': 1.0, 'PGEN': 1.0, 'PSIG': 1.0, 'RDCM': 1.0, 'RZLT': 1.0, 'SCI': 1.0, 'SFD': 1.0, 'SPOK': 1.0, 'SPRY': 1.0, 'SRZN': 1.0, 'TGT': 1.0, 'TSN': 1.0, 'UNFI': 1.0}",54,54,0.3152750093500084,0.6296296296296297,-0.1974384022620343,0.028870366519177123,0.12476228664793906,0.16022431072790472,0.08954286156837596,0.006798599270249717,L001,1,,0.0,Emergence,,True
2026-04-10 00:00:00-04:00,TECH/SEMIMFR :: AAOI-AAON-ACLS,0,1,0.8324989060141932,"['AAOI', 'AAON', 'ACLS', 'ACMR', 'ADI', 'ADTN', 'AEC', 'AEHR', 'AEIS', 'AIR', 'ALGM', 'ALNT', 'ALOY', 'AMAT', 'AMBA', 'AMKR', 'AMRC', 'AMSC', 'AMTM', 'ANET', 'AOSL', 'APG', 'APH', 'ARRY', 'ARW', 'ASML', 'ASUR', 'ASX', 'ATI', 'ATOM', 'ATRO', 'ATS', 'AVGO', 'AVT', 'AXTI', 'AZZ', 'BB', 'BBW', 'BDC', 'BE', 'BELFB', 'BHE', 'BLBD', 'BLFS', 'BLLN', 'BWEN', 'BWMN', 'BWXT', 'CAAP', 'CALX', 'CAMT', 'CARL', 'CAT', 'CCU', 'CD', 'CDLR', 'CDNL', 'CECO', 'CEVA', 'CGNX', 'CIEN', 'CLFD', 'CLS', 'CMI', 'CODA', 'COHR', 'COHU', 'COYA', 'CRDO', 'CRS', 'CRUS', 'CSCO', 'CSIQ', 'CTRI', 'CTRN', 'CTS', 'CVGI', 'CW', 'DCO', 'DELL', 'DIOD', 'DMRA', 'DQ', 'DRTS', 'DY', 'ECG', 'ECOR', 'ELTX', 'EMBJ', 'EME', 'ENS', 'ENTG', 'EOSE', 'ESE', 'ESI', 'ESOA', 'ETN', 'EVI', 'FBRX', 'FIX', 'FLEX', 'FLR', 'FLS', 'FN', 'FORM', 'FOSL', 'FSLR', 'FTAI', 'GDS', 'GE', 'GEV', 'GFS', 'GHM', 'GLW', 'GNRC', 'GRC', 'GSIT', 'GVA', 'GYRE', 'HNRG', 'HPE', 'HUBB', 'HWM', 'HXL', 'HYLN', 'ICHR', 'IDCC', 'IESC', 'INDV', 'INFQ', 'INSG', 'INTC', 'IOVA', 'IPGP', 'ISSC', 'ITT', 'JBL', 'JCI', 'JKS', 'KC', 'KE', 'KEYS', 'KLAC', 'KLIC', 'KN', 'KRMN', 'KT', 'LASE', 'LASR', 'LFUS', 'LFVN', 'LGN', 'LITE', 'LMB', 'LRCX', 'LSCC', 'LTRX', 'MCHP', 'MEI', 'MIR', 'MKSI', 'MLR', 'MOD', 'MOG-A', 'MPWR', 'MRAM', 'MRCY', 'MRLN', 'MRVL', 'MTRN', 'MTRX', 'MTSI', 'MTZ', 'MU', 'MX', 'MXL', 'MYRG', 'NEGG', 'NPCE', 'NPKI', 'NRG', 'NRGV', 'NVMI', 'NVT', 'NWPX', 'NXPI', 'NXT', 'OCC', 'OLED', 'ON', 'ONTO', 'OPXS', 'ORA', 'ORN', 'OSIS', 'PACS', 'PDFS', 'PI', 'PKE', 'PLAB', 'PLPC', 'PLXS', 'POWI', 'POWL', 'PPIH', 'PRIM', 'PSIX', 'PSMT', 'PWR', 'Q', 'QCOM', 'QRVO', 'QUIK', 'RAIL', 'RAL', 'RBC', 'RCEL', 'RELL', 'RFIL', 'RHLD', 'RMBS', 'ROG', 'RZLT', 'SANM', 'SDHC', 'SEDG', 'SEG', 'SEI', 'SHLS', 'SHMD', 'SIFY', 'SIMO', 'SITM', 'SKM', 'SMTC', 'SNDK', 'SOLS', 'SSSS', 'ST', 'STAA', 'STM', 'STRL', 'STRO', 'STX', 'STZ', 'SWKS', 'SYM', 'SYNA', 'TAC', 'TATT', 'TDY', 'TEL', 'TER', 'TG', 'TGEN', 'TKNO', 'TLN', 'TPC', 'TSAT', 'TSEM', 'TSM', 'TT', 'TTMI', 'TXN', 'TYGO', 'UCTT', 'UI', 'UMC', 'VECO', 'VEON', 'VIAV', 'VICR', 'VITL', 'VIVO', 'VNET', 'VRT', 'VSEC', 'VSH', 'VST', 'VWAV', 'WDC', 'WLDN', 'WLFC', 'WOLF', 'WSO', 'WSR', 'WWD', 'YALA', 'YSS']","{'AAOI': 1.0, 'AAON': 1.0, 'ACLS': 1.0, 'ACMR': 1.0, 'ADI': 1.0, 'ADTN': 1.0, 'AEC': 1.0, 'AEHR': 1.0, 'AEIS': 1.0, 'AIR': 1.0, 'ALGM': 1.0, 'ALNT': 1.0, 'ALOY': 1.0, 'AMAT': 1.0, 'AMBA': 1.0, 'AMKR': 1.0, 'AMRC': 1.0, 'AMSC': 1.0, 'AMTM': 1.0, 'ANET': 1.0, 'AOSL': 1.0, 'APG': 1.0, 'APH': 1.0, 'ARRY': 1.0, 'ARW': 1.0, 'ASML': 1.0, 'ASUR': 1.0, 'ASX': 1.0, 'ATI': 1.0, 'ATOM': 1.0, 'ATRO': 1.0, 'ATS': 1.0, 'AVGO': 1.0, 'AVT': 1.0, 'AXTI': 1.0, 'AZZ': 1.0, 'BB': 1.0, 'BBW': 1.0, 'BDC': 1.0, 'BE': 1.0, 'BELFB': 1.0, 'BHE': 1.0, 'BLBD': 1.0, 'BLFS': 1.0, 'BLLN': 1.0, 'BWEN': 1.0, 'BWMN': 1.0, 'BWXT': 1.0, 'CAAP': 1.0, 'CALX': 1.0, 'CAMT': 1.0, 'CARL': 1.0, 'CAT': 1.0, 'CCU': 1.0, 'CD': 1.0, 'CDLR': 1.0, 'CDNL': 1.0, 'CECO': 1.0, 'CEVA': 1.0, 'CGNX': 1.0, 'CIEN': 1.0, 'CLFD': 1.0, 'CLS': 1.0, 'CMI': 1.0, 'CODA': 1.0, 'COHR': 1.0, 'COHU': 1.0, 'COYA': 1.0, 'CRDO': 1.0, 'CRS': 1.0, 'CRUS': 1.0, 'CSCO': 1.0, 'CSIQ': 1.0, 'CTRI': 1.0, 'CTRN': 1.0, 'CTS': 1.0, 'CVGI': 1.0, 'CW': 1.0, 'DCO': 1.0, 'DELL': 1.0, 'DIOD': 1.0, 'DMRA': 1.0, 'DQ': 1.0, 'DRTS': 1.0, 'DY': 1.0, 'ECG': 1.0, 'ECOR': 1.0, 'ELTX': 1.0, 'EMBJ': 1.0, 'EME': 1.0, 'ENS': 1.0, 'ENTG': 1.0, 'EOSE': 1.0, 'ESE': 1.0, 'ESI': 1.0, 'ESOA': 1.0, 'ETN': 1.0, 'EVI': 1.0, 'FBRX': 1.0, 'FIX': 1.0, 'FLEX': 1.0, 'FLR': 1.0, 'FLS': 1.0, 'FN': 1.0, 'FORM': 1.0, 'FOSL': 1.0, 'FSLR': 1.0, 'FTAI': 1.0, 'GDS': 1.0, 'GE': 1.0, 'GEV': 1.0, 'GFS': 1.0, 'GHM': 1.0, 'GLW': 1.0, 'GNRC': 1.0, 'GRC': 1.0, 'GSIT': 1.0, 'GVA': 1.0, 'GYRE': 1.0, 'HNRG': 1.0, 'HPE': 1.0, 'HUBB': 1.0, 'HWM': 1.0, 'HXL': 1.0, 'HYLN': 1.0, 'ICHR': 1.0, 'IDCC': 1.0, 'IESC': 1.0, 'INDV': 1.0, 'INFQ': 1.0, 'INSG': 1.0, 'INTC': 1.0, 'IOVA': 1.0, 'IPGP': 1.0, 'ISSC': 1.0, 'ITT': 1.0, 'JBL': 1.0, 'JCI': 1.0, 'JKS': 1.0, 'KC': 1.0, 'KE': 1.0, 'KEYS': 1.0, 'KLAC': 1.0, 'KLIC': 1.0, 'KN': 1.0, 'KRMN': 1.0, 'KT': 1.0, 'LASE': 1.0, 'LASR': 1.0, 'LFUS': 1.0, 'LFVN': 1.0, 'LGN': 1.0, 'LITE': 1.0, 'LMB': 1.0, 'LRCX': 1.0, 'LSCC': 1.0, 'LTRX': 1.0, 'MCHP': 1.0, 'MEI': 1.0, 'MIR': 1.0, 'MKSI': 1.0, 'MLR': 1.0, 'MOD': 1.0, 'MOG-A': 1.0, 'MPWR': 1.0, 'MRAM': 1.0, 'MRCY': 1.0, 'MRLN': 1.0, 'MRVL': 1.0, 'MTRN': 1.0, 'MTRX': 1.0, 'MTSI': 1.0, 'MTZ': 1.0, 'MU': 1.0, 'MX': 1.0, 'MXL': 1.0, 'MYRG': 1.0, 'NEGG': 1.0, 'NPCE': 1.0, 'NPKI': 1.0, 'NRG': 1.0, 'NRGV': 1.0, 'NVMI': 1.0, 'NVT': 1.0, 'NWPX': 1.0, 'NXPI': 1.0, 'NXT': 1.0, 'OCC': 1.0, 'OLED': 1.0, 'ON': 1.0, 'ONTO': 1.0, 'OPXS': 1.0, 'ORA': 1.0, 'ORN': 1.0, 'OSIS': 1.0, 'PACS': 1.0, 'PDFS': 1.0, 'PI': 1.0, 'PKE': 1.0, 'PLAB': 1.0, 'PLPC': 1.0, 'PLXS': 1.0, 'POWI': 1.0, 'POWL': 1.0, 'PPIH': 1.0, 'PRIM': 1.0, 'PSIX': 1.0, 'PSMT': 1.0, 'PWR': 1.0, 'Q': 1.0, 'QCOM': 1.0, 'QRVO': 1.0, 'QUIK': 1.0, 'RAIL': 1.0, 'RAL': 1.0, 'RBC': 1.0, 'RCEL': 1.0, 'RELL': 1.0, 'RFIL': 1.0, 'RHLD': 1.0, 'RMBS': 1.0, 'ROG': 1.0, 'RZLT': 1.0, 'SANM': 1.0, 'SDHC': 1.0, 'SEDG': 1.0, 'SEG': 1.0, 'SEI': 1.0, 'SHLS': 1.0, 'SHMD': 1.0, 'SIFY': 1.0, 'SIMO': 1.0, 'SITM': 1.0, 'SKM': 1.0, 'SMTC': 1.0, 'SNDK': 1.0, 'SOLS': 1.0, 'SSSS': 1.0, 'ST': 1.0, 'STAA': 1.0, 'STM': 1.0, 'STRL': 1.0, 'STRO': 1.0, 'STX': 1.0, 'STZ': 1.0, 'SWKS': 1.0, 'SYM': 1.0, 'SYNA': 1.0, 'TAC': 1.0, 'TATT': 1.0, 'TDY': 1.0, 'TEL': 1.0, 'TER': 1.0, 'TG': 1.0, 'TGEN': 1.0, 'TKNO': 1.0, 'TLN': 1.0, 'TPC': 1.0, 'TSAT': 1.0, 'TSEM': 1.0, 'TSM': 1.0, 'TT': 1.0, 'TTMI': 1.0, 'TXN': 1.0, 'TYGO': 1.0, 'UCTT': 1.0, 'UI': 1.0, 'UMC': 1.0, 'VECO': 1.0, 'VEON': 1.0, 'VIAV': 1.0, 'VICR': 1.0, 'VITL': 1.0, 'VIVO': 1.0, 'VNET': 1.0, 'VRT': 1.0, 'VSEC': 1.0, 'VSH': 1.0, 'VST': 1.0, 'VWAV': 1.0, 'WDC': 1.0, 'WLDN': 1.0, 'WLFC': 1.0, 'WOLF': 1.0, 'WSO': 1.0, 'WSR': 1.0, 'WWD': 1.0, 'YALA': 1.0, 'YSS': 1.0}",289,289,0.5186485159678723,0.6401384083044983,-0.3263510350923897,0.09230341328391649,0.11807391476172363,0.135550290027298,0.06500496098951311,0.0074814810208754445,L006,2,277.0,0.04332129963898917,Emergence,L001,True
2026-04-13 00:00:00-04:00,TECH/SEMIMFR :: AAOI-AAON-ACLS,0,1,1.2028137838098825,"['AAOI', 'AAON', 'ACLS', 'ACMR', 'ADEA', 'ADI', 'ADTN', 'AEHR', 'AEIS', 'AGL', 'AGX', 'AIP', 'AIR', 'ALAB', 'ALB', 'ALGM', 'ALMS', 'ALMU', 'ALNT', 'ALOY', 'AMAT', 'AMBA', 'AMBQ', 'AMKR', 'AMRC', 'AMSC', 'AMZN', 'ANET', 'AOSL', 'APG', 'APH', 'ARLO', 'ARRY', 'ARW', 'ASML', 'ASX', 'ASYS', 'ATI', 'ATMU', 'ATOM', 'ATRO', 'ATS', 'AVGO', 'AVT', 'AXTI', 'BA', 'BB', 'BBOT', 'BCH', 'BDC', 'BE', 'BELFB', 'BHE', 'BIDU', 'BLBD', 'BLFS', 'BLLN', 'BMM', 'BNAI', 'BSX', 'BWAY', 'BWMN', 'BWXT', 'CAAP', 'CALX', 'CAMT', 'CAT', 'CD', 'CDNL', 'CECO', 'CEVA', 'CGNX', 'CIEN', 'CLFD', 'CLS', 'CMI', 'CODA', 'COHR', 'COHU', 'COYA', 'CPSH', 'CRDO', 'CRS', 'CRUS', 'CRWV', 'CSCO', 'CSIQ', 'CTRI', 'CTRN', 'CTS', 'CW', 'CYD', 'DCO', 'DCTH', 'DELL', 'DIOD', 'DOLE', 'DQ', 'DRTS', 'DY', 'ECG', 'ECOR', 'ELTX', 'EMBJ', 'EME', 'ENPH', 'ENS', 'ENTG', 'EOSE', 'EPRX', 'ESE', 'ESI', 'ESOA', 'ETN', 'FBRX', 'FIX', 'FLEX', 'FLR', 'FLS', 'FMX', 'FN', 'FORM', 'FRMI', 'FSLR', 'FSTR', 'FTAI', 'GE', 'GEV', 'GFS', 'GHM', 'GHRS', 'GLW', 'GNRC', 'GOGO', 'GRC', 'GSIT', 'GVA', 'HIMX', 'HLIT', 'HUBB', 'HWM', 'HXL', 'ICHR', 'IDCC', 'IDYA', 'IESC', 'INFQ', 'INMD', 'INSG', 'INTC', 'IOVA', 'IPGP', 'ISSC', 'ITRN', 'ITT', 'IZEA', 'JBL', 'JCI', 'JDZG', 'JKS', 'JMIA', 'KC', 'KE', 'KEYS', 'KLAC', 'KLIC', 'KMX', 'KN', 'KOF', 'KRMN', 'KT', 'KYIV', 'LASE', 'LASR', 'LEG', 'LFUS', 'LGN', 'LIEN', 'LITE', 'LMB', 'LPTH', 'LRCX', 'LSCC', 'LTRX', 'LWLG', 'MCHP', 'MEI', 'MG', 'MGNX', 'MIR', 'MKSI', 'MNTS', 'MOD', 'MOG-A', 'MPAA', 'MPWR', 'MRAM', 'MRCY', 'MRLN', 'MRVL', 'MTRN', 'MTSI', 'MTZ', 'MU', 'MX', 'MXL', 'MYRG', 'NBIS', 'NCSM', 'NLOP', 'NMAX', 'NOAH', 'NOK', 'NPCE', 'NPK', 'NPKI', 'NRG', 'NVMI', 'NVT', 'NWPX', 'NXPI', 'NXST', 'NXT', 'OCC', 'OGN', 'OKUR', 'OLED', 'ON', 'ONTO', 'OPTX', 'ORA', 'ORN', 'OSIS', 'OVBC', 'PACS', 'PAYP', 'PDFS', 'PEN', 'PI', 'PKE', 'PLAB', 'PLPC', 'PLXS', 'POET', 'POWI', 'POWL', 'PPIH', 'PRCT', 'PRIM', 'PSIX', 'PWR', 'Q', 'QRVO', 'QUIK', 'RBC', 'RCEL', 'RELL', 'RFIL', 'RHLD', 'RJET', 'RMBS', 'ROG', 'ROLR', 'ROMA', 'RVMD', 'RZLT', 'SANM', 'SEDG', 'SEI', 'SHLS', 'SHMD', 'SIMO', 'SITM', 'SKM', 'SLP', 'SMTC', 'SNDK', 'SNX', 'SOLS', 'SPIR', 'SQM', 'STAA', 'STRL', 'STX', 'SWKS', 'SYM', 'SYNA', 'SYRE', 'SYY', 'TATT', 'TBRG', 'TDY', 'TEL', 'TER', 'TG', 'TGEN', 'TKNO', 'TLN', 'TLX', 'TMCI', 'TNGX', 'TPC', 'TSEM', 'TSM', 'TT', 'TTMI', 'TXN', 'TYGO', 'UCTT', 'UI', 'ULH', 'VBNK', 'VECO', 'VIAV', 'VICR', 'VNET', 'VPG', 'VRDN', 'VRT', 'VSEC', 'VSH', 'VST', 'VWAV', 'WDC', 'WLDN', 'WLFC', 'WOLF', 'WSR', 'WWD', 'XLO', 'YALA', 'YSS', 'ZNTL']","{'AAOI': 1.0, 'AAON': 1.0, 'ACLS': 1.0, 'ACMR': 1.0, 'ADEA': 1.0, 'ADI': 1.0, 'ADTN': 1.0, 'AEHR': 1.0, 'AEIS': 1.0, 'AGL': 1.0, 'AGX': 1.0, 'AIP': 1.0, 'AIR': 1.0, 'ALAB': 1.0, 'ALB': 1.0, 'ALGM': 1.0, 'ALMS': 1.0, 'ALMU': 1.0, 'ALNT': 1.0, 'ALOY': 1.0, 'AMAT': 1.0, 'AMBA': 1.0, 'AMBQ': 1.0, 'AMKR': 1.0, 'AMRC': 1.0, 'AMSC': 1.0, 'AMZN': 1.0, 'ANET': 1.0, 'AOSL': 1.0, 'APG': 1.0, 'APH': 1.0, 'ARLO': 1.0, 'ARRY': 1.0, 'ARW': 1.0, 'ASML': 1.0, 'ASX': 1.0, 'ASYS': 1.0, 'ATI': 1.0, 'ATMU': 1.0, 'ATOM': 1.0, 'ATRO': 1.0, 'ATS': 1.0, 'AVGO': 1.0, 'AVT': 1.0, 'AXTI': 1.0, 'BA': 1.0, 'BB': 1.0, 'BBOT': 1.0, 'BCH': 1.0, 'BDC': 1.0, 'BE': 1.0, 'BELFB': 1.0, 'BHE': 1.0, 'BIDU': 1.0, 'BLBD': 1.0, 'BLFS': 1.0, 'BLLN': 1.0, 'BMM': 1.0, 'BNAI': 1.0, 'BSX': 1.0, 'BWAY': 1.0, 'BWMN': 1.0, 'BWXT': 1.0, 'CAAP': 1.0, 'CALX': 1.0, 'CAMT': 1.0, 'CAT': 1.0, 'CD': 1.0, 'CDNL': 1.0, 'CECO': 1.0, 'CEVA': 1.0, 'CGNX': 1.0, 'CIEN': 1.0, 'CLFD': 1.0, 'CLS': 1.0, 'CMI': 1.0, 'CODA': 1.0, 'COHR': 1.0, 'COHU': 1.0, 'COYA': 1.0, 'CPSH': 1.0, 'CRDO': 1.0, 'CRS': 1.0, 'CRUS': 1.0, 'CRWV': 1.0, 'CSCO': 1.0, 'CSIQ': 1.0, 'CTRI': 1.0, 'CTRN': 1.0, 'CTS': 1.0, 'CW': 1.0, 'CYD': 1.0, 'DCO': 1.0, 'DCTH': 1.0, 'DELL': 1.0, 'DIOD': 1.0, 'DOLE': 1.0, 'DQ': 1.0, 'DRTS': 1.0, 'DY': 1.0, 'ECG': 1.0, 'ECOR': 1.0, 'ELTX': 1.0, 'EMBJ': 1.0, 'EME': 1.0, 'ENPH': 1.0, 'ENS': 1.0, 'ENTG': 1.0, 'EOSE': 1.0, 'EPRX': 1.0, 'ESE': 1.0, 'ESI': 1.0, 'ESOA': 1.0, 'ETN': 1.0, 'FBRX': 1.0, 'FIX': 1.0, 'FLEX': 1.0, 'FLR': 1.0, 'FLS': 1.0, 'FMX': 1.0, 'FN': 1.0, 'FORM': 1.0, 'FRMI': 1.0, 'FSLR': 1.0, 'FSTR': 1.0, 'FTAI': 1.0, 'GE': 1.0, 'GEV': 1.0, 'GFS': 1.0, 'GHM': 1.0, 'GHRS': 1.0, 'GLW': 1.0, 'GNRC': 1.0, 'GOGO': 1.0, 'GRC': 1.0, 'GSIT': 1.0, 'GVA': 1.0, 'HIMX': 1.0, 'HLIT': 1.0, 'HUBB': 1.0, 'HWM': 1.0, 'HXL': 1.0, 'ICHR': 1.0, 'IDCC': 1.0, 'IDYA': 1.0, 'IESC': 1.0, 'INFQ': 1.0, 'INMD': 1.0, 'INSG': 1.0, 'INTC': 1.0, 'IOVA': 1.0, 'IPGP': 1.0, 'ISSC': 1.0, 'ITRN': 1.0, 'ITT': 1.0, 'IZEA': 1.0, 'JBL': 1.0, 'JCI': 1.0, 'JDZG': 1.0, 'JKS': 1.0, 'JMIA': 1.0, 'KC': 1.0, 'KE': 1.0, 'KEYS': 1.0, 'KLAC': 1.0, 'KLIC': 1.0, 'KMX': 1.0, 'KN': 1.0, 'KOF': 1.0, 'KRMN': 1.0, 'KT': 1.0, 'KYIV': 1.0, 'LASE': 1.0, 'LASR': 1.0, 'LEG': 1.0, 'LFUS': 1.0, 'LGN': 1.0, 'LIEN': 1.0, 'LITE': 1.0, 'LMB': 1.0, 'LPTH': 1.0, 'LRCX': 1.0, 'LSCC': 1.0, 'LTRX': 1.0, 'LWLG': 1.0, 'MCHP': 1.0, 'MEI': 1.0, 'MG': 1.0, 'MGNX': 1.0, 'MIR': 1.0, 'MKSI': 1.0, 'MNTS': 1.0, 'MOD': 1.0, 'MOG-A': 1.0, 'MPAA': 1.0, 'MPWR': 1.0, 'MRAM': 1.0, 'MRCY': 1.0, 'MRLN': 1.0, 'MRVL': 1.0, 'MTRN': 1.0, 'MTSI': 1.0, 'MTZ': 1.0, 'MU': 1.0, 'MX': 1.0, 'MXL': 1.0, 'MYRG': 1.0, 'NBIS': 1.0, 'NCSM': 1.0, 'NLOP': 1.0, 'NMAX': 1.0, 'NOAH': 1.0, 'NOK': 1.0, 'NPCE': 1.0, 'NPK': 1.0, 'NPKI': 1.0, 'NRG': 1.0, 'NVMI': 1.0, 'NVT': 1.0, 'NWPX': 1.0, 'NXPI': 1.0, 'NXST': 1.0, 'NXT': 1.0, 'OCC': 1.0, 'OGN': 1.0, 'OKUR': 1.0, 'OLED': 1.0, 'ON': 1.0, 'ONTO': 1.0, 'OPTX': 1.0, 'ORA': 1.0, 'ORN': 1.0, 'OSIS': 1.0, 'OVBC': 1.0, 'PACS': 1.0, 'PAYP': 1.0, 'PDFS': 1.0, 'PEN': 1.0, 'PI': 1.0, 'PKE': 1.0, 'PLAB': 1.0, 'PLPC': 1.0, 'PLXS': 1.0, 'POET': 1.0, 'POWI': 1.0, 'POWL': 1.0, 'PPIH': 1.0, 'PRCT': 1.0, 'PRIM': 1.0, 'PSIX': 1.0, 'PWR': 1.0, 'Q': 1.0, 'QRVO': 1.0, 'QUIK': 1.0, 'RBC': 1.0, 'RCEL': 1.0, 'RELL': 1.0, 'RFIL': 1.0, 'RHLD': 1.0, 'RJET': 1.0, 'RMBS': 1.0, 'ROG': 1.0, 'ROLR': 1.0, 'ROMA': 1.0, 'RVMD': 1.0, 'RZLT': 1.0, 'SANM': 1.0, 'SEDG': 1.0, 'SEI': 1.0, 'SHLS': 1.0, 'SHMD': 1.0, 'SIMO': 1.0, 'SITM': 1.0, 'SKM': 1.0, 'SLP': 1.0, 'SMTC': 1.0, 'SNDK': 1.0, 'SNX': 1.0, 'SOLS': 1.0, 'SPIR': 1.0, 'SQM': 1.0, 'STAA': 1.0, 'STRL': 1.0, 'STX': 1.0, 'SWKS': 1.0, 'SYM': 1.0, 'SYNA': 1.0, 'SYRE': 1.0, 'SYY': 1.0, 'TATT': 1.0, 'TBRG': 1.0, 'TDY': 1.0, 'TEL': 1.0, 'TER': 1.0, 'TG': 1.0, 'TGEN': 1.0, 'TKNO': 1.0, 'TLN': 1.0, 'TLX': 1.0, 'TMCI': 1.0, 'TNGX': 1.0, 'TPC': 1.0, 'TSEM': 1.0, 'TSM': 1.0, 'TT': 1.0, 'TTMI': 1.0, 'TXN': 1.0, 'TYGO': 1.0, 'UCTT': 1.0, 'UI': 1.0, 'ULH': 1.0, 'VBNK': 1.0, 'VECO': 1.0, 'VIAV': 1.0, 'VICR': 1.0, 'VNET': 1.0, 'VPG': 1.0, 'VRDN': 1.0, 'VRT': 1.0, 'VSEC': 1.0, 'VSH': 1.0, 'VST': 1.0, 'VWAV': 1.0, 'WDC': 1.0, 'WLDN': 1.0, 'WLFC': 1.0, 'WOLF': 1.0, 'WSR': 1.0, 'WWD': 1.0, 'XLO': 1.0, 'YALA': 1.0, 'YSS': 1.0, 'ZNTL': 1.0}",333,333,0.44391013889838765,0.8348348348348348,-0.021300213032032077,0.0733712453362872,0.1720769951876922,0.17473026349487264,0.09017882575141531,0.030353629759616117,L006,3,289.0,0.1522491349480969,Confirmation,L006,False
