trade_date,cluster_name,cluster_local_id,momentum_rank,momentum_score,size,overlap_size,coherence,breadth,volume_expansion,return_3d,return_10d,return_20d,relative_strength_10d,last_bar_return,lifecycle_id,lifecycle_age,previous_size,size_change,stage
2026-05-12 00:00:00-04:00,NONCYCLICAL/FOODDRINKMFR :: ABEV-ABVX-ADM,4,5,0.6448908047614706,128,128,0.21366905824610707,0.3515625,-0.0020301247861909764,-0.008019398327179367,0.12411437671986705,0.14542537059738597,0.08685041004358096,-0.005153010264919215,L050,6,103.0,0.24271844660194175,Expansion
2026-05-12 00:00:00-04:00,INDUSTRIAL/PASSENGERTRANS :: AAL-ACLS-ADNT,5,6,0.5000707473794637,147,147,0.38833383862897863,0.36054421768707484,0.11081839639625005,-0.011353611788197826,0.08933793139083213,0.09567839768657509,0.05207396471454603,-0.006406907553122135,L054,5,185.0,-0.20540540540540542,Maturity
2026-05-12 00:00:00-04:00,TELECOM/TELECOMGEN :: ABAT-ACB-ACHR,6,7,0.4251362478376731,151,151,0.3422466113413351,0.15894039735099338,-0.04635381091287282,0.035461253282263835,0.0908480427370078,0.1272285263986258,0.05358407606072171,-0.028586620607083852,L015,24,127.0,0.1889763779527559,Expansion
2026-05-12 00:00:00-04:00,TECH/HCARESUPPORT :: ABG-ADP-AGIO,7,8,0.42284258362576055,93,93,0.31004701895547127,0.3763440860215054,-0.1288001193281696,-0.0010473998021984273,0.08841529164336996,0.13497678315336112,0.05115132496708386,-0.006014223930058765,L041,10,135.0,-0.3111111111111111,Maturity
2026-05-12 00:00:00-04:00,MATERIALS/ORE :: AEG-AEM-AER,8,9,0.39168825791376805,137,137,0.4399346408016444,0.40145985401459855,0.057140194455095966,0.0404542905746965,0.08896431074423508,0.020227430925658617,0.05170034406794898,-0.00013664538077822375,L062,3,117.0,0.17094017094017094,Expansion
2026-05-12 00:00:00-04:00,TECH/INTERNET :: AAPL-ACCO-AIG,9,10,0.3629731154139798,72,72,0.2883990834904073,0.3888888888888889,-0.18851673888564527,-0.019080049431681758,0.0921996634351614,0.09737087784629957,0.054935696758875295,-0.007417766139617378,L046,8,69.0,0.043478260869565216,Maturity
2026-05-12 00:00:00-04:00,NONCYCLICAL/TOBACCO :: AA-ABEO-ABUS,10,11,0.3370210490234871,127,127,0.2681037250706458,0.33858267716535434,0.03398453847538374,0.0566129613464736,0.07424524880408166,0.0699069530646681,0.03698128212779556,-0.011244013935531772,L005,24,138.0,-0.07971014492753623,Maturity
2026-05-12 00:00:00-04:00,FINANCIAL/BANKSINTL :: ABCL-ACM-AENT,11,12,0.028264806291492445,77,77,0.33249971654280597,0.05194805194805195,0.9270293018190804,-0.075531476459399,-0.04422698686252379,-0.034083038096478724,-0.08149095353880989,-0.06870854783168068,L070,1,,0.0,Emergence
2026-05-12 00:00:00-04:00,ENERGY/OILGASINTEG :: ACDC-AESI-AGRO,12,13,0.017433548179318505,142,142,0.42405282587239784,0.7183098591549296,-0.13798900482331963,0.037184373528569375,0.003948215079633812,0.06441263462411456,-0.03331575159665229,0.014295778767169373,L012,24,145.0,-0.020689655172413793,Maturity
2026-05-12 00:00:00-04:00,UTIL/ENERGYUTIL :: AEE-AEP-AQN,13,14,-0.05792110908925543,78,78,0.19917272594589272,0.6666666666666666,0.12664335191437254,0.004122290227168817,-0.010923724315631787,-0.004400573909960946,-0.048187690991917886,0.003611209932226195,L059,4,145.0,-0.46206896551724136,Decay
2026-05-12 00:00:00-04:00,TECH/SOFTW :: ABNB-ACN-ADBE,14,15,-0.13835244522665247,160,160,0.4075844733347278,0.25,0.023047982279921463,-0.05097466398856369,-0.01677809821687631,0.033538835976586724,-0.054042064893162406,-0.014309730233071,L014,24,160.0,0.0,Decay
2026-05-12 00:00:00-04:00,FINANCIAL/INVESTSVCE :: ALLY-ALOT-AMP,15,16,-0.15094387239865328,79,79,0.41724087392054765,0.5949367088607594,-0.3137216711693707,-0.004266369084082767,0.002939397388527766,0.022507848922206957,-0.03432456928775833,0.002294350913481103,L067,2,81.0,-0.024691358024691357,Emergence
2026-05-12 00:00:00-04:00,FINANCIAL/REIT :: AARD-ACNT-ACRE,16,17,-0.17946114831838508,182,182,0.34385921151233184,0.4340659340659341,0.4330825374660098,-0.008246421588609248,-0.056783754659063324,-0.026623840108977843,-0.09404772133534942,-0.0025920429605069493,L057,4,184.0,-0.010869565217391304,Decay
2026-05-12 00:00:00-04:00,HEALTHCARE/HCAREMISC :: A-ABR-ABSI,17,18,-0.22517128944678097,139,139,0.3261661457495353,0.38848920863309355,0.5152882876912297,-0.10068549721982777,-0.06739375982224562,-0.044993961744722755,-0.10465772649853172,-0.009542360092377824,L061,3,150.0,-0.07333333333333333,Decay
2026-05-12 00:00:00-04:00,HEALTHCARE/HCARESUPPORT :: ACEL-ACIC-ADPT,18,19,-0.270309126006839,125,125,0.3694514200698486,0.424,0.24103738889286566,-0.01508723394789459,-0.056731702042222554,-0.027356198339384914,-0.09399566871850865,-0.005682944809031051,L055,5,132.0,-0.05303030303030303,Decay
2026-05-12 00:00:00-04:00,FINANCIAL/REIT :: AAT-ADC-AKR,19,20,-0.2766270462788699,119,119,0.25193053930430026,0.42857142857142855,-0.0771866535773524,-0.00916557988810343,-0.025154730307607336,-0.015831836039956942,-0.062418696983893435,-0.005568997679607311,L065,3,69.0,0.7246376811594203,Decay
2026-05-12 00:00:00-04:00,NONCYCLICAL/GENMERCH :: ABCB-ACNB-AMAL,20,21,-0.3586919183796786,208,208,0.41545147176331154,0.2403846153846154,-0.23914359583188521,-0.021963939824785852,-0.02456152599738112,-0.01128900559542064,-0.061825492673667215,-0.005013805799160621,L048,8,199.0,0.04522613065326633,Decay
2026-05-12 00:00:00-04:00,NONCYCLICAL/INSURANCE :: ABM-ABT-ACGL,21,22,-0.37189679754675625,129,129,0.2351610226055308,0.627906976744186,0.00880426531459971,-0.020760004425748352,-0.05578097204190785,-0.039398340479688716,-0.09304493871819394,0.0023677492504738055,L068,2,59.0,1.1864406779661016,Emergence
