run_id,snapshot_id,trade_date,snapshot_timestamp,snapshot_clock_code,available_minutes_since_open,graph_layer,summary_edge_count,summary_node_count,summary_avg_weight,summary_median_weight,summary_p90_weight,threshold,top_k_per_symbol,effective_lookback_minutes,active_node_count,average_degree,degree_p50,degree_p95,max_degree,average_edge_weight,edge_weight_p50,edge_weight_p90,support_points_p50,support_points_p90,community_count,community_size_p50,community_size_p95,community_size_max,singleton_community_count,largest_community_ratio,has_market_mode_cluster
full-market-graph-build-v2_2025-01-31,full-market-graph-build-v2_2025-01-31_2025-01-31_1920,2025-01-31,2025-02-01 03:20:00,1920,290,dtw_return_similarity_graph,235,137,1.0,1.0,1.0,,,30,137,3.4306569343065694,3.0,6.0,6,1.0,1.0,1.0,1.0,1.0,3,51.0,52.8,53,0,0.38686131386861317,true
full-market-graph-build-v2_2025-01-31,full-market-graph-build-v2_2025-01-31_2025-01-31_1920,2025-01-31,2025-02-01 03:20:00,1920,290,dtw_trade_flow_similarity_graph,321,185,1.0,1.0,1.0,,,30,185,3.4702702702702704,3.0,6.0,6,1.0,1.0,1.0,1.0,1.0,8,14.0,54.75,60,0,0.32432432432432434,true
full-market-graph-build-v2_2025-01-31,full-market-graph-build-v2_2025-01-31_2025-01-31_1920,2025-01-31,2025-02-01 03:20:00,1920,290,flow_alignment_graph,5223,3440,0.8075832933191007,0.8025319427300088,0.8731020719793221,,,,3440,3.036627906976744,3.0,6.0,6,0.8075832933191007,0.8025319427300088,0.8730763475740702,9.0,16.0,3,2.0,3092.5999999999995,3436,0,0.9988372093023256,true
full-market-graph-build-v2_2025-01-31,full-market-graph-build-v2_2025-01-31_2025-01-31_1920,2025-01-31,2025-02-01 03:20:00,1920,290,large_trade_alignment_graph,0,0,0.0,0.0,0.0,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,false
full-market-graph-build-v2_2025-01-31,full-market-graph-build-v2_2025-01-31_2025-01-31_1920,2025-01-31,2025-02-01 03:20:00,1920,290,return_corr_graph,3179,2570,0.8508409132898308,0.8530395180997369,0.9245027567889935,,,,2570,2.4739299610894943,2.0,6.0,6,0.8508409132898308,0.8530395180997369,0.9245125846958575,10.0,16.0,29,2.0,11.99999999999999,2466,0,0.9595330739299611,true
full-market-graph-build-v2_2025-01-31,full-market-graph-build-v2_2025-01-31_2025-01-31_1920,2025-01-31,2025-02-01 03:20:00,1920,290,volume_expansion_graph,88,123,0.8939126499939213,0.8326095461911246,1.0,,,,123,1.4308943089430894,1.0,3.0,6,0.8939126499939213,0.8326095461911246,1.0,3.0,3.0,35,2.0,9.499999999999986,16,0,0.13008130081300814,false
full-market-graph-build-v2_2025-01-31,full-market-graph-build-v2_2025-01-31_2025-01-31_1925,2025-01-31,2025-02-01 03:25:00,1925,295,dtw_return_similarity_graph,253,143,1.0,1.0,1.0,,,30,143,3.5384615384615383,3.0,6.0,6,1.0,1.0,1.0,1.0,1.0,3,47.0,61.4,63,0,0.4405594405594406,true
full-market-graph-build-v2_2025-01-31,full-market-graph-build-v2_2025-01-31_2025-01-31_1925,2025-01-31,2025-02-01 03:25:00,1925,295,dtw_trade_flow_similarity_graph,317,182,1.0,1.0,1.0,,,30,182,3.4835164835164836,3.0,6.0,6,1.0,1.0,1.0,1.0,1.0,9,11.0,47.8,49,0,0.2692307692307692,true
full-market-graph-build-v2_2025-01-31,full-market-graph-build-v2_2025-01-31_2025-01-31_1925,2025-01-31,2025-02-01 03:25:00,1925,295,flow_alignment_graph,5285,3478,0.8082729939060567,0.8037328075175246,0.874688884346444,,,,3478,3.039102932719954,3.0,6.0,6,0.8082729939060567,0.8037328075175246,0.8746536485864242,9.0,16.0,6,3.0,2598.0,3462,0,0.9953996549741231,true
full-market-graph-build-v2_2025-01-31,full-market-graph-build-v2_2025-01-31_2025-01-31_1925,2025-01-31,2025-02-01 03:25:00,1925,295,large_trade_alignment_graph,0,0,0.0,0.0,0.0,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,false
full-market-graph-build-v2_2025-01-31,full-market-graph-build-v2_2025-01-31_2025-01-31_1925,2025-01-31,2025-02-01 03:25:00,1925,295,return_corr_graph,3161,2567,0.8518447232774455,0.8535344790057052,0.9248605717861477,,,,2567,2.4627970393455394,2.0,6.0,6,0.8518447232774455,0.8535344790057052,0.9248605717861477,9.0,16.0,33,2.0,11.599999999999994,2445,0,0.9524737047136735,true
full-market-graph-build-v2_2025-01-31,full-market-graph-build-v2_2025-01-31_2025-01-31_1925,2025-01-31,2025-02-01 03:25:00,1925,295,volume_expansion_graph,84,121,0.8960021528060308,0.8326201331967831,1.0,,,,121,1.3884297520661157,1.0,4.0,6,0.8960021528060308,0.8326201331967831,1.0,3.0,3.0,37,2.0,7.599999999999987,15,0,0.12396694214876033,false
full-market-graph-build-v2_2025-01-31,full-market-graph-build-v2_2025-01-31_2025-01-31_1930,2025-01-31,2025-02-01 03:30:00,1930,300,dtw_return_similarity_graph,245,138,1.0,1.0,1.0,,,30,138,3.550724637681159,3.0,6.0,6,1.0,1.0,1.0,1.0,1.0,3,48.0,56.1,57,0,0.41304347826086957,true
full-market-graph-build-v2_2025-01-31,full-market-graph-build-v2_2025-01-31_2025-01-31_1930,2025-01-31,2025-02-01 03:30:00,1930,300,dtw_trade_flow_similarity_graph,334,192,1.0,1.0,1.0,,,30,192,3.4791666666666665,3.0,6.0,6,1.0,1.0,1.0,1.0,1.0,8,16.5,53.650000000000006,54,0,0.28125,true
